,fips,year,num_ind,agi
49647,51069,2014,-484,-22776000
49648,51069,2015,-701,-24032000
49649,51069,2016,-827,-11651000
49650,51069,2017,-1631,-60106000
49651,51069,2018,-1152,-50901000
49652,51069,2019,-920,-50418000
49653,51071,1993,46,315000
49654,51071,1994,19,-417000
49655,51071,1995,-42,-214000
49656,51071,1996,63,878000
49657,51071,1997,4,115000
49658,51071,1998,-9,-445000
49659,51071,1999,-15,626000
49660,51071,2000,-58,-1586000
49661,51071,2001,-99,-1040000
49662,51071,2002,-35,-1022000
49663,51071,2003,-46,-377000
49664,51071,2004,-39,-764000
49665,51071,2005,-71,-2631000
49666,51071,2006,-109,-1704000
49667,51071,2007,14,-622000
49668,51071,2008,9,502000
49669,51071,2009,14,633000
49670,51071,2010,-8,-981000
49671,51071,2011,-1,669000
49672,51071,2012,126,1334000
49673,51071,2013,121,1350000
49674,51071,2014,-16,-203000
49675,51071,2015,22,1504000
49676,51071,2016,-105,-1501000
49677,51071,2017,-163,-2921000
49678,51071,2018,6,351000
49679,51071,2019,-19,468000
49680,51061,1993,-167,-7317000
49681,51061,1994,-205,-13018000
49682,51061,1995,265,-4744000
49683,51061,1996,-269,-10281000
49684,51061,1997,-826,-27311000
49685,51061,1998,-728,-26605000
49686,51061,1999,-742,-19957000
49687,51061,2000,-922,-38357000
49688,51061,2001,-954,-51019000
49689,51061,2002,-1342,-66768000
49690,51061,2003,-1010,-41309000
49691,51061,2004,-1411,-51828000
49692,51061,2005,-1335,-36336000
49693,51061,2006,-983,-44809000
49694,51061,2007,-758,-29527000
49695,51061,2008,-484,-19338000
49696,51061,2009,-191,-10408000
49697,51061,2010,-325,-27380000
49698,51061,2011,-247,-18322000
49699,51061,2012,-463,-22812000
49700,51061,2013,-1005,-58181000
49701,51061,2014,-814,-48015000
49702,51061,2015,-91,-7933000
49703,51061,2016,-754,-39982000
49704,51061,2017,-1365,-66957000
49705,51061,2018,-1050,-89539000
49706,51061,2019,-766,-39027000
49707,51073,1993,-376,-5544000
49708,51073,1994,-271,-2453000
49709,51073,1995,-435,-4726000
49710,51073,1996,-209,-2437000
49711,51073,1997,-557,-7931000
49712,51073,1998,-470,-11148000
49713,51073,1999,-455,-9644000
49714,51073,2000,-369,-7149000
49715,51073,2001,-173,-3662000
49716,51073,2002,-379,-7876000
49717,51073,2003,-341,-5760000
49718,51073,2004,-265,-4896000
49719,51073,2005,-371,-10214000
49720,51073,2006,-381,-16516000
49721,51073,2007,-466,-13257000
49722,51073,2008,-351,-10888000
49723,51073,2009,-352,-6872000
49724,51073,2010,-262,-6452000
49725,51073,2011,-43,-3320000
49726,51073,2012,-61,170000
49727,51073,2013,-296,-5406000
49728,51073,2014,-209,-4797000
49729,51073,2015,-58,-3146000
49730,51073,2016,-278,-10873000
49731,51073,2017,-564,-14433000
49732,51073,2018,-167,-8197000
49733,51073,2019,-75,-2257000
49734,51085,1993,-1078,-26706000
49735,51085,1994,-1475,-31183000
49736,51085,1995,-872,-20416000
49737,51085,1996,-1167,-28595000
49738,51085,1997,-1087,-28451000
49739,51085,1998,-1317,-35832000
49740,51085,1999,-1392,-40450000
49741,51085,2000,-1350,-39946000
49742,51085,2001,-1079,-29238000
49743,51085,2002,-1651,-48952000
49744,51085,2003,-1066,-37498000
49745,51085,2004,-1253,-33068000
49746,51085,2005,-611,-8109000
49747,51085,2006,-661,-24656000
49748,51085,2007,-399,-11449000
49749,51085,2008,-515,-17365000
49750,51085,2009,-89,-3848000
49751,51085,2010,-373,-10026000
49752,51085,2011,-319,-12921000
49753,51085,2012,-788,-30871000
49754,51085,2013,-843,-30558000
49755,51085,2014,-1006,-33614000
49756,51085,2015,-576,-18689000
49757,51085,2016,-1258,-47524000
49758,51085,2017,-2055,-71378000
49759,51085,2018,-913,-29108000
49760,51085,2019,-994,-21931000
49761,51083,1993,-132,-2016000
49762,51083,1994,55,114000
49763,51083,1995,-53,548000
49764,51083,1996,44,1382000
49765,51083,1997,221,2952000
49766,51083,1998,129,2671000
49767,51083,1999,-27,707000
49768,51083,2000,78,1516000
49769,51083,2001,4,1179000
49770,51083,2002,118,2021000
49771,51083,2003,135,1219000
49772,51083,2004,168,2733000
49773,51083,2005,44,1082000
49774,51083,2006,105,1458000
49775,51083,2007,11,1282000
49776,51083,2008,83,1902000
49777,51083,2009,139,2334000
49778,51083,2010,91,1565000
49779,51083,2011,81,1957000
49780,51083,2012,122,4569000
49781,51083,2013,132,706000
49782,51083,2014,-132,-1458000
49783,51083,2015,-69,-1550000
49784,51083,2016,25,233000
49785,51083,2017,129,1488000
49786,51083,2018,98,504000
49787,51083,2019,124,2565000
49788,51075,1993,-126,-3366000
49789,51075,1994,-162,-23655000
49790,51075,1995,-206,-6627000
49791,51075,1996,-229,-11287000
49792,51075,1997,-283,-17828000
49793,51075,1998,-148,-8898000
49794,51075,1999,-197,-18440000
49795,51075,2000,-235,-28605000
49796,51075,2001,-375,-37554000
49797,51075,2002,-268,-19472000
49798,51075,2003,-376,-27435000
49799,51075,2004,-434,-36401000
49800,51075,2005,-459,-51901000
49801,51075,2006,-556,-47867000
49802,51075,2007,-395,-38764000
49803,51075,2008,-361,-41059000
49804,51075,2009,-250,-23986000
49805,51075,2010,-242,-19812000
49806,51075,2011,-66,-17273000
49807,51075,2012,-108,-10487000
49808,51075,2013,-404,-52350000
49809,51075,2014,-187,-27525000
49810,51075,2015,-220,-28429000
49811,51075,2016,-377,-66318000
49812,51075,2017,-524,-48065000
49813,51075,2018,-447,-30329000
49814,51075,2019,-316,-32951000
49815,51077,1993,72,240000
49816,51077,1994,-97,-904000
49817,51077,1995,23,238000
49818,51077,1996,-15,-167000
49819,51077,1997,26,595000
49820,51077,1998,-3,717000
49821,51077,1999,-20,30000
49822,51077,2000,69,692000
49823,51077,2001,75,1424000
49824,51077,2002,-13,-86000
49825,51077,2003,64,875000
49826,51077,2004,50,590000
49827,51077,2005,98,1034000
49828,51077,2006,35,484000
49829,51077,2007,9,122000
49830,51077,2008,85,693000
49831,51077,2009,92,1407000
49832,51077,2010,68,934000
49833,51077,2011,-26,226000
49834,51077,2012,88,1377000
49835,51077,2013,50,-1004000
49836,51077,2014,4,292000
49837,51077,2015,48,-119000
49838,51077,2016,-80,-74000
49839,51077,2017,47,1187000
49840,51077,2018,8,972000
49841,51077,2019,-40,-2173000
49842,51081,1993,114,602000
49843,51081,1994,52,485000
49844,51081,1995,72,447000
49845,51081,1996,80,912000
49846,51081,1997,-3,-569000
49847,51081,1998,128,942000
49848,51081,1999,-8,306000
49849,51081,2000,38,780000
49850,51081,2001,16,396000
49851,51081,2002,33,269000
49852,51081,2003,-8,-158000
49853,51081,2004,-17,-102000
49854,51081,2005,-27,-300000
49855,51081,2006,-53,-405000
49856,51081,2007,-11,-151000
49857,51081,2008,14,526000
49858,51081,2009,-86,-1073000
49859,51081,2010,-32,-275000
49860,51081,2011,-53,-360000
49861,51081,2012,-120,-1799000
49862,51081,2013,46,-301000
49863,51081,2014,-51,-103000
49864,51081,2015,73,325000
49865,51081,2016,-52,-898000
49866,51081,2017,-78,-1442000
49867,51081,2018,-140,-1887000
49868,51081,2019,-60,-2092000
49869,51079,1993,-274,-3870000
49870,51079,1994,-191,-2767000
49871,51079,1995,-203,-2788000
49872,51079,1996,-83,-1167000
49873,51079,1997,-148,-2632000
49874,51079,1998,-287,-4468000
49875,51079,1999,-293,-3367000
49876,51079,2000,-117,-2534000
49877,51079,2001,-132,-4077000
49878,51079,2002,-102,-2169000
49879,51079,2003,-187,-3116000
49880,51079,2004,-73,-1635000
49881,51079,2005,-100,-1131000
49882,51079,2006,-92,-787000
49883,51079,2007,-44,-2486000
49884,51079,2008,-29,-4653000
49885,51079,2009,-154,-3254000
49886,51079,2010,-4,-1157000
49887,51079,2011,-33,-7381000
49888,51079,2012,82,-3317000
49889,51079,2013,-157,-5961000
49890,51079,2014,-90,-2126000
49891,51079,2015,4,-218000
49892,51079,2016,-28,273000
49893,51079,2017,-204,-3167000
49894,51079,2018,-136,-3510000
49895,51079,2019,-263,-2580000
49896,51710,1993,5922,70628000
49897,51710,1994,5575,60005000
49898,51710,1995,5194,71268000
49899,51710,1996,3210,65356000
49900,51710,1997,4121,60437000
49901,51710,1998,3073,45929000
49902,51710,1999,3055,47131000
49903,51710,2000,2614,50260000
49904,51710,2001,2853,53997000
49905,51710,2002,2019,1068000
49906,51710,2003,2631,35100000
49907,51710,2004,2340,20265000
49908,51710,2005,2774,51445000
49909,51710,2006,3155,58321000
49910,51710,2007,2677,17541000
49911,51710,2008,3575,63566000
49912,51710,2009,3225,58186000
49913,51710,2010,2375,46159000
49914,51710,2011,2100,41507000
49915,51710,2012,1790,28955000
49916,51710,2013,3838,52157000
49917,51710,2014,3352,61248000
49918,51710,2015,1665,64663000
49919,51710,2016,3340,71836000
49920,51710,2017,4776,96306000
49921,51710,2018,2206,33262000
49922,51710,2019,2678,-67734000
49923,51730,1993,275,2366000
49924,51730,1994,134,2084000
49925,51730,1995,-167,-2371000
49926,51730,1996,408,6411000
49927,51730,1997,364,5178000
49928,51730,1998,262,5346000
49929,51730,1999,442,8477000
49930,51730,2000,606,9486000
49931,51730,2001,369,7231000
49932,51730,2002,400,7115000
49933,51730,2003,190,4724000
49934,51730,2004,292,5416000
49935,51730,2005,364,5861000
49936,51730,2006,155,3837000
49937,51730,2007,59,379000
49938,51730,2008,367,7961000
49939,51730,2009,276,4596000
49940,51730,2010,72,3585000
49941,51730,2011,350,3944000
49942,51730,2012,573,9074000
49943,51730,2013,235,6197000
49944,51730,2014,472,11565000
49945,51730,2015,239,4185000
49946,51730,2016,605,11194000
49947,51730,2017,672,15409000
49948,51730,2018,292,9006000
49949,51730,2019,328,9260000
49950,51720,1993,8,196000
49951,51720,1994,-35,-667000
49952,51720,1995,-18,-182000
49953,51720,1996,24,602000
49954,51720,1997,13,29000
49955,51720,1998,-25,-402000
49956,51720,1999,23,756000
49957,51720,2000,67,607000
49958,51720,2001,9,528000
49959,51720,2002,-26,226000
49960,51720,2003,-13,-223000
49961,51720,2004,10,194000
49962,51720,2005,66,494000
49963,51720,2006,5,962000
49964,51720,2007,18,693000
49965,51720,2008,-13,-19000
49966,51720,2009,33,105000
49967,51720,2010,-20,-438000
49968,51720,2011,-23,-633000
49969,51720,2012,-39,-424000
49970,51720,2013,-11,-1396000
49971,51720,2014,-33,-657000
49972,51720,2015,70,1283000
49973,51720,2016,3,-384000
49974,51720,2017,-15,69000
49975,51720,2018,-57,-689000
49976,51720,2019,-46,-108000
49977,51735,1993,-85,-980000
49978,51735,1994,-84,-2040000
49979,51735,1995,-112,-2101000
49980,51735,1996,-95,-720000
49981,51735,1997,-50,-1171000
49982,51735,1998,-72,-1993000
49983,51735,1999,-125,-2123000
49984,51735,2000,-7,-388000
49985,51735,2001,-29,-1635000
49986,51735,2002,-103,-2936000
49987,51735,2003,-23,-1610000
49988,51735,2004,102,2422000
49989,51735,2005,-82,-1963000
49990,51735,2006,-129,-1783000
49991,51735,2007,-94,-2251000
49992,51735,2008,-38,-393000
49993,51735,2009,-18,-116000
49994,51735,2010,-10,-85000
49995,51735,2011,40,-1530000
49996,51735,2012,-7,2339000
49997,51735,2013,-82,-600000
49998,51735,2014,-63,-760000
49999,51735,2015,-15,116000
50000,51735,2016,-104,151000
50001,51735,2017,-296,-4694000
50002,51735,2018,-124,-2514000
50003,51735,2019,-83,-232000
50004,51740,1993,405,8168000
50005,51740,1994,648,10742000
50006,51740,1995,1072,15558000
50007,51740,1996,692,14751000
50008,51740,1997,1332,15135000
50009,51740,1998,446,9100000
50010,51740,1999,667,11822000
50011,51740,2000,831,11059000
50012,51740,2001,746,13588000
50013,51740,2002,696,11687000
50014,51740,2003,628,11093000
50015,51740,2004,333,5392000
50016,51740,2005,-152,-4703000
50017,51740,2006,-824,-5164000
50018,51740,2007,784,18066000
50019,51740,2008,1374,14700000
50020,51740,2009,202,7392000
50021,51740,2010,539,13165000
50022,51740,2011,217,7426000
50023,51740,2012,-24,5010000
50024,51740,2013,543,-53345000
50025,51740,2014,326,22511000
50026,51740,2015,82,5335000
50027,51740,2016,922,17329000
50028,51740,2017,752,28368000
50029,51740,2018,173,1602000
50030,51740,2019,289,16030000
50031,51700,1993,536,20398000
50032,51700,1994,114,10706000
50033,51700,1995,1438,28760000
50034,51700,1996,1798,35600000
50035,51700,1997,1696,35972000
50036,51700,1998,569,33044000
50037,51700,1999,534,41094000
50038,51700,2000,1351,45353000
50039,51700,2001,783,41516000
50040,51700,2002,1114,35949000
50041,51700,2003,622,31165000
50042,51700,2004,1002,37613000
50043,51700,2005,3255,66427000
50044,51700,2006,1944,52802000
50045,51700,2007,2092,50886000
50046,51700,2008,1965,60240000
50047,51700,2009,1522,53138000
50048,51700,2010,2119,48708000
50049,51700,2011,2382,53563000
50050,51700,2012,1272,30342000
50051,51700,2013,1142,34904000
50052,51700,2014,1260,35462000
50053,51700,2015,543,24714000
50054,51700,2016,1531,48197000
50055,51700,2017,3260,102088000
50056,51700,2018,1131,51690000
50057,51700,2019,997,38680000
50058,51810,1993,-2334,-6325000
50059,51810,1994,256,21196000
50060,51810,1995,980,30888000
50061,51810,1996,3330,54370000
50062,51810,1997,434,16869000
50063,51810,1998,2849,55246000
50064,51810,1999,1427,35907000
50065,51810,2000,-757,-12824000
50066,51810,2001,2693,67090000
50067,51810,2002,1223,6414000
50068,51810,2003,-555,-32692000
50069,51810,2004,95,19442000
50070,51810,2005,4313,99573000
50071,51810,2006,4091,109391000
50072,51810,2007,5034,130420000
50073,51810,2008,4260,127078000
50074,51810,2009,2239,32584000
50075,51810,2010,469,27235000
50076,51810,2011,402,306000
50077,51810,2012,1960,16518000
50078,51810,2013,1744,173868000
50079,51810,2014,2736,70893000
50080,51810,2015,299,-15081000
50081,51810,2016,3039,85663000
50082,51810,2017,4428,84944000
50083,51810,2018,1597,53061000
50084,51810,2019,1632,71898000
50085,51775,1993,-136,-2861000
50086,51775,1994,19,1225000
50087,51775,1995,-72,-314000
50088,51775,1996,-3,88000
50089,51775,1997,43,2074000
50090,51775,1998,-49,-902000
50091,51775,1999,35,1293000
50092,51775,2000,-68,-1401000
50093,51775,2001,174,3877000
50094,51775,2002,-46,1545000
50095,51775,2003,121,1500000
50096,51775,2004,143,1681000
50097,51775,2005,-91,-1441000
50098,51775,2006,-115,-2541000
50099,51775,2007,14,1115000
50100,51775,2008,-183,-4155000
50101,51775,2009,90,1663000
50102,51775,2010,-71,434000
50103,51775,2011,-18,-4422000
50104,51775,2012,47,-6564000
50105,51775,2013,63,1322000
50106,51775,2014,204,4068000
50107,51775,2015,44,-1081000
50108,51775,2016,10,-1814000
50109,51775,2017,-172,-4614000
50110,51775,2018,-43,-2882000
50111,51775,2019,42,6008000
50112,51770,1993,471,6828000
50113,51770,1994,739,11623000
50114,51770,1995,499,13292000
50115,51770,1996,682,14523000
50116,51770,1997,756,9384000
50117,51770,1998,1005,14540000
50118,51770,1999,585,15402000
50119,51770,2000,817,14322000
50120,51770,2001,455,7577000
50121,51770,2002,1154,19467000
50122,51770,2003,712,13024000
50123,51770,2004,605,4834000
50124,51770,2005,683,18738000
50125,51770,2006,644,15501000
50126,51770,2007,445,9220000
50127,51770,2008,377,-4005000
50128,51770,2009,97,-3099000
50129,51770,2010,428,3617000
50130,51770,2011,702,16796000
50131,51770,2012,395,16884000
50132,51770,2013,775,68574000
50133,51770,2014,617,12518000
50134,51770,2015,270,5807000
50135,51770,2016,869,21351000
50136,51770,2017,1610,44389000
50137,51770,2018,782,28874000
50138,51770,2019,374,9471000
50139,51780,1993,44,841000
50140,51780,1994,36,697000
50141,51780,1995,86,827000
50142,51780,1996,0,0
50143,51780,1997,0,0
50144,51780,1998,0,0
50145,51780,1999,0,0
50146,51780,2000,0,0
50147,51780,2001,0,0
50148,51780,2002,0,0
50149,51780,2003,0,0
50150,51780,2004,0,0
50151,51780,2005,0,0
50152,51780,2006,0,0
50153,51780,2007,0,0
50154,51780,2008,0,0
50155,51780,2009,0,0
50156,51780,2010,0,0
50157,51780,2011,0,0
50158,51780,2012,0,0
50159,51780,2013,0,0
50160,51780,2014,0,0
50161,51780,2015,0,0
50162,51780,2016,0,0
50163,51780,2017,0,0
50164,51780,2018,0,0
50165,51780,2019,0,0
50166,51790,1993,25,794000
50167,51790,1994,22,994000
50168,51790,1995,75,932000
50169,51790,1996,93,2397000
50170,51790,1997,55,985000
50171,51790,1998,57,1192000
50172,51790,1999,83,462000
50173,51790,2000,101,3258000
50174,51790,2001,54,4779000
50175,51790,2002,33,-216000
50176,51790,2003,-33,-231000
50177,51790,2004,107,3348000
50178,51790,2005,-81,-2844000
50179,51790,2006,8,-3211000
50180,51790,2007,-38,-2368000
50181,51790,2008,-30,-7666000
50182,51790,2009,138,1278000
50183,51790,2010,-56,-517000
50184,51790,2011,152,1857000
50185,51790,2012,-8,-2054000
50186,51790,2013,-60,-302000
50187,51790,2014,-12,-1451000
50188,51790,2015,71,1703000
50189,51790,2016,82,806000
50190,51790,2017,4,-363000
50191,51790,2018,-88,-2231000
50192,51790,2019,-17,868000
50193,51800,1993,-474,-9172000
50194,51800,1994,-501,-12087000
50195,51800,1995,-1128,-18598000
50196,51800,1996,-1436,-24336000
50197,51800,1997,-1488,-28316000
50198,51800,1998,-1128,-24597000
50199,51800,1999,-1215,-27698000
50200,51800,2000,-1379,-35055000
50201,51800,2001,-1461,-38554000
50202,51800,2002,-1937,-45458000
50203,51800,2003,-2210,-55062000
50204,51800,2004,-1900,-53669000
50205,51800,2005,-1728,-48138000
50206,51800,2006,-1550,-49439000
50207,51800,2007,-1094,-30408000
50208,51800,2008,-961,-32181000
50209,51800,2009,-859,-26313000
50210,51800,2010,-718,-18112000
50211,51800,2011,-93,-7039000
50212,51800,2012,-251,-4358000
50213,51800,2013,-672,-27585000
50214,51800,2014,-960,-27557000
50215,51800,2015,-479,-15753000
50216,51800,2016,-1127,-32100000
50217,51800,2017,-1617,-49039000
50218,51800,2018,-918,-31554000
50219,51800,2019,-1274,-46753000
50220,51760,1993,1660,39130000
50221,51760,1994,1829,47507000
50222,51760,1995,2108,45302000
50223,51760,1996,1752,28260000
50224,51760,1997,1760,38303000
50225,51760,1998,1870,43063000
50226,51760,1999,1830,48402000
50227,51760,2000,1973,52156000
50228,51760,2001,1890,50570000
50229,51760,2002,1737,34883000
50230,51760,2003,2746,41582000
50231,51760,2004,2586,83192000
50232,51760,2005,1699,19571000
50233,51760,2006,1994,72591000
50234,51760,2007,1447,20562000
50235,51760,2008,783,17156000
50236,51760,2009,978,24386000
50237,51760,2010,1651,47997000
50238,51760,2011,758,16505000
50239,51760,2012,641,13229000
50240,51760,2013,1344,11787000
50241,51760,2014,1646,34586000
50242,51760,2015,-295,-32027000
50243,51760,2016,1783,55347000
50244,51760,2017,3505,49948000
50245,51760,2018,1735,10649000
50246,51760,2019,2328,18611000
50247,51750,1993,-12,194000
50248,51750,1994,-1,-44000
50249,51750,1995,55,649000
50250,51750,1996,142,1358000
50251,51750,1997,134,2148000
50252,51750,1998,90,1691000
50253,51750,1999,40,2088000
50254,51750,2000,132,2057000
50255,51750,2001,111,1596000
50256,51750,2002,156,2328000
50257,51750,2003,180,3039000
50258,51750,2004,94,2201000
50259,51750,2005,97,2588000
50260,51750,2006,91,1974000
50261,51750,2007,104,4807000
50262,51750,2008,115,1521000
50263,51750,2009,69,3821000
50264,51750,2010,66,973000
50265,51750,2011,205,2961000
50266,51750,2012,96,3551000
50267,51750,2013,-53,-824000
50268,51750,2014,-101,72000
50269,51750,2015,91,1871000
50270,51750,2016,84,2229000
50271,51750,2017,198,2245000
50272,51750,2018,14,502000
50273,51750,2019,5,3482000
50274,51510,1993,1669,37167000
50275,51510,1994,2715,71821000
50276,51510,1995,-576,-4142000
50277,51510,1996,2568,71376000
50278,51510,1997,2071,75050000
50279,51510,1998,1577,55420000
50280,51510,1999,691,-19310000
50281,51510,2000,693,6239000
50282,51510,2001,2454,44748000
50283,51510,2002,4029,27285000
50284,51510,2003,4293,121073000
50285,51510,2004,3952,115431000
50286,51510,2005,4202,147919000
50287,51510,2006,3608,110439000
50288,51510,2007,2228,49380000
50289,51510,2008,-143,18218000
50290,51510,2009,-864,22270000
50291,51510,2010,158,52380000
50292,51510,2011,269,6132000
50293,51510,2012,1811,119991000
50294,51510,2013,2014,-75908000
50295,51510,2014,2597,30447000
50296,51510,2015,665,8943000
50297,51510,2016,2106,102114000
50298,51510,2017,4600,-686924000
50299,51510,2018,3259,120452000
50300,51510,2019,2114,95876000
50301,51199,1993,-2304,-40982000
50302,51199,1994,-966,-14944000
50303,51199,1995,-1003,-22118000
50304,51199,1996,-592,-9857000
50305,51199,1997,-360,-10980000
50306,51199,1998,-398,-7361000
50307,51199,1999,-504,-7809000
50308,51199,2000,-418,-5703000
50309,51199,2001,-780,-17690000
50310,51199,2002,-819,-12152000
50311,51199,2003,-294,2223000
50312,51199,2004,-316,-4698000
50313,51199,2005,-558,-3136000
50314,51199,2006,-135,9347000
50315,51199,2007,-447,-4412000
50316,51199,2008,47,9161000
50317,51199,2009,448,11792000
50318,51199,2010,82,3922000
50319,51199,2011,-267,4868000
50320,51199,2012,106,12167000
50321,51199,2013,89,-6501000
50322,51199,2014,-400,-6484000
50323,51199,2015,-124,-304000
50324,51199,2016,-22,14810000
50325,51199,2017,-481,-9015000
50326,51199,2018,101,3650000
50327,51199,2019,-307,-3589000
50328,51197,1993,13,-48000
50329,51197,1994,-17,-26000
50330,51197,1995,-56,321000
50331,51197,1996,4,754000
50332,51197,1997,-64,-263000
50333,51197,1998,44,919000
50334,51197,1999,-122,-1681000
50335,51197,2000,-105,-1636000
50336,51197,2001,-2,-1175000
50337,51197,2002,-89,-932000
50338,51197,2003,-85,-1003000
50339,51197,2004,5,-1173000
50340,51197,2005,-111,-2615000
50341,51197,2006,-32,-368000
50342,51197,2007,13,-52000
50343,51197,2008,2,402000
50344,51197,2009,51,942000
50345,51197,2010,51,867000
50346,51197,2011,-6,-727000
50347,51197,2012,-172,-2851000
50348,51197,2013,75,-1318000
50349,51197,2014,-132,-1703000
50350,51197,2015,66,1763000
50351,51197,2016,-10,-6000
50352,51197,2017,-24,239000
50353,51197,2018,39,1466000
50354,51197,2019,-52,-1492000
50355,51540,1993,-321,-6097000
50356,51540,1994,181,-4782000
50357,51540,1995,99,3186000
50358,51540,1996,331,5354000
50359,51540,1997,520,8113000
50360,51540,1998,586,8901000
50361,51540,1999,602,13666000
50362,51540,2000,469,3193000
50363,51540,2001,542,11796000
50364,51540,2002,536,12615000
50365,51540,2003,579,14858000
50366,51540,2004,794,17329000
50367,51540,2005,720,13736000
50368,51540,2006,601,7841000
50369,51540,2007,582,12805000
50370,51540,2008,558,12761000
50371,51540,2009,299,13332000
50372,51540,2010,387,5066000
50373,51540,2011,749,13188000
50374,51540,2012,905,15347000
50375,51540,2013,539,-12639000
50376,51540,2014,348,18092000
50377,51540,2015,111,-18830000
50378,51540,2016,515,1870000
50379,51540,2017,1223,24838000
50380,51540,2018,922,10338000
50381,51540,2019,806,266160000
50382,51530,1993,-43,33000
50383,51530,1994,-15,-204000
50384,51530,1995,-5,-84000
50385,51530,1996,4,21000
50386,51530,1997,86,1252000
50387,51530,1998,-13,352000
50388,51530,1999,112,1508000
50389,51530,2000,-27,247000
50390,51530,2001,33,374000
50391,51530,2002,-7,401000
50392,51530,2003,20,321000
50393,51530,2004,69,1181000
50394,51530,2005,16,588000
50395,51530,2006,-30,-723000
50396,51530,2007,32,777000
50397,51530,2008,7,-149000
50398,51530,2009,-27,-382000
50399,51530,2010,21,208000
50400,51530,2011,-53,-1105000
50401,51530,2012,-62,-1048000
50402,51530,2013,8,1874000
50403,51530,2014,57,534000
50404,51530,2015,24,836000
50405,51530,2016,65,1379000
50406,51530,2017,37,541000
50407,51530,2018,82,1469000
50408,51530,2019,16,-64000
50409,51520,1993,101,352000
50410,51520,1994,-287,-1830000
50411,51520,1995,-102,-1485000
50412,51520,1996,881,11559000
50413,51520,1997,448,5507000
50414,51520,1998,99,4831000
50415,51520,1999,105,3266000
50416,51520,2000,181,3100000
50417,51520,2001,-43,-398000
50418,51520,2002,109,1976000
50419,51520,2003,-111,-152000
50420,51520,2004,-59,808000
50421,51520,2005,81,-2137000
50422,51520,2006,-98,214000
50423,51520,2007,51,-494000
50424,51520,2008,-30,1264000
50425,51520,2009,-70,420000
50426,51520,2010,-26,429000
50427,51520,2011,8,1056000
50428,51520,2012,-21,1836000
50429,51520,2013,76,3373000
50430,51520,2014,65,2960000
50431,51520,2015,-3,-818000
50432,51520,2016,34,3039000
50433,51520,2017,137,4250000
50434,51520,2018,103,4219000
50435,51520,2019,-3,2074000
50436,51515,1993,35,634000
50437,51515,1994,25,473000
50438,51515,1995,-14,-165000
50439,51515,1996,46,-91000
50440,51515,1997,-35,-313000
50441,51515,1998,-36,-51000
50442,51515,1999,93,1027000
50443,51515,2000,17,361000
50444,51515,2001,64,1514000
50445,51515,2002,30,104000
50446,51515,2003,5,353000
50447,51515,2004,68,1091000
50448,51515,2005,48,306000
50449,51515,2006,47,820000
50450,51515,2007,13,1020000
50451,51515,2008,69,1768000
50452,51515,2009,56,1363000
50453,51515,2010,-37,-1025000
50454,51515,2011,40,267000
50455,51515,2012,61,845000
50456,51515,2013,10,-119000
50457,51515,2014,0,0
50458,51515,2015,0,0
50459,51515,2016,0,0
50460,51515,2017,0,0
50461,51515,2018,0,0
50462,51515,2019,0,0
50463,51177,1993,-1292,-22449000
50464,51177,1994,-847,-17991000
50465,51177,1995,-1313,-25483000
50466,51177,1996,-1760,-31710000
50467,51177,1997,-1859,-31989000
50468,51177,1998,-1530,-29515000
50469,51177,1999,-1973,-37847000
50470,51177,2000,-2362,-45991000
50471,51177,2001,-3199,-65044000
50472,51177,2002,-3581,-38463000
50473,51177,2003,-3189,-76510000
50474,51177,2004,-2510,-60027000
50475,51177,2005,-3090,-62145000
50476,51177,2006,-2107,-36270000
50477,51177,2007,-1106,-28333000
50478,51177,2008,-425,-7866000
50479,51177,2009,-143,-5396000
50480,51177,2010,-822,-17145000
50481,51177,2011,-321,-15906000
50482,51177,2012,-425,-13344000
50483,51177,2013,-948,-27114000
50484,51177,2014,-1016,-26786000
50485,51177,2015,-666,-14450000
50486,51177,2016,-896,-17305000
50487,51177,2017,-1894,-57916000
50488,51177,2018,-1841,-44085000
50489,51177,2019,-1653,-41227000
50490,51179,1993,-2241,-39420000
50491,51179,1994,-1833,-29919000
50492,51179,1995,-2464,-38379000
50493,51179,1996,-1722,-29970000
50494,51179,1997,-1747,-32996000
50495,51179,1998,-1743,-29133000
50496,51179,1999,-1912,-26672000
50497,51179,2000,-2085,-38009000
50498,51179,2001,-2166,-38051000
50499,51179,2002,-3551,-69644000
50500,51179,2003,-3811,-76315000
50501,51179,2004,-2611,-60927000
50502,51179,2005,-1930,-29397000
50503,51179,2006,-1364,-13149000
50504,51179,2007,-1096,-6371000
50505,51179,2008,-278,-4709000
50506,51179,2009,-147,-8850000
50507,51179,2010,-1169,-28745000
50508,51179,2011,-439,2575000
50509,51179,2012,-931,11531000
50510,51179,2013,-1178,-13933000
50511,51179,2014,-1311,-30569000
50512,51179,2015,-892,-21871000
50513,51179,2016,-1927,-48769000
50514,51179,2017,-3695,-86068000
50515,51179,2018,-2302,-38386000
50516,51179,2019,-2784,-68140000
50517,51171,1993,-308,-5354000
50518,51171,1994,-19,-1801000
50519,51171,1995,-329,-6190000
50520,51171,1996,-12,-4027000
50521,51171,1997,-358,-7699000
50522,51171,1998,-219,-6583000
50523,51171,1999,-271,-5218000
50524,51171,2000,-285,-8212000
50525,51171,2001,-278,-8996000
50526,51171,2002,-456,-7683000
50527,51171,2003,-435,-11002000
