FIPS,year,tot_out,tot_in,net_out
51043,2009,543.0,497.0,46.0
51043,2010,497.0,601.0,-104.0
51043,2011,470.0,533.0,-63.0
51043,2012,549.0,653.0,-104.0
51043,2013,611.0,624.0,-13.0
51043,2014,370.0,694.0,-324.0
51043,2015,321.0,345.0,-24.0
51043,2016,510.0,653.0,-143.0
51043,2017,716.0,969.0,-253.0
51043,2018,468.0,690.0,-222.0
51043,2019,481.0,571.0,-90.0
51045,1993,64.0,90.0,-26.0
51045,1994,42.0,85.0,-43.0
51045,1995,88.0,146.0,-58.0
51045,1996,59.0,86.0,-27.0
51045,1997,89.0,69.0,20.0
51045,1998,46.0,58.0,-12.0
51045,1999,56.0,67.0,-11.0
51045,2000,94.0,67.0,27.0
51045,2001,82.0,59.0,23.0
51045,2002,51.0,80.0,-29.0
51045,2003,57.0,116.0,-59.0
51045,2004,88.0,101.0,-13.0
51045,2005,63.0,73.0,-10.0
51045,2006,98.0,92.0,6.0
51045,2007,70.0,47.0,23.0
51045,2008,115.0,73.0,42.0
51045,2009,115.0,69.0,46.0
51045,2010,56.0,132.0,-76.0
51045,2011,86.0,91.0,-5.0
51045,2012,152.0,148.0,4.0
51045,2013,110.0,79.0,31.0
51045,2014,0.0,0.0,0.0
51045,2015,0.0,0.0,0.0
51045,2016,42.0,0.0,42.0
51045,2017,85.0,55.0,30.0
51045,2018,52.0,56.0,-4.0
51045,2019,37.0,42.0,-5.0
51047,1993,815.0,981.0,-166.0
51047,1994,971.0,1189.0,-218.0
51047,1995,945.0,1369.0,-424.0
51047,1996,834.0,1189.0,-355.0
51047,1997,970.0,1303.0,-333.0
51047,1998,923.0,1345.0,-422.0
51047,1999,1070.0,1340.0,-270.0
51047,2000,1067.0,1529.0,-462.0
51047,2001,1050.0,1456.0,-406.0
51047,2002,982.0,1837.0,-855.0
51047,2003,1052.0,2124.0,-1072.0
51047,2004,1185.0,2289.0,-1104.0
51047,2005,1251.0,3018.0,-1767.0
51047,2006,1469.0,3043.0,-1574.0
51047,2007,1458.0,2479.0,-1021.0
51047,2008,1666.0,1839.0,-173.0
51047,2009,1977.0,1769.0,208.0
51047,2010,1544.0,1639.0,-95.0
51047,2011,1471.0,1601.0,-130.0
51047,2012,1677.0,1872.0,-195.0
51047,2013,1691.0,2027.0,-336.0
51047,2014,1353.0,1809.0,-456.0
51047,2015,946.0,1143.0,-197.0
51047,2016,1275.0,1988.0,-713.0
51047,2017,2120.0,2849.0,-729.0
51047,2018,1518.0,2199.0,-681.0
51047,2019,1257.0,1926.0,-669.0
51049,1993,181.0,168.0,13.0
51049,1994,196.0,190.0,6.0
51049,1995,229.0,176.0,53.0
51049,1996,225.0,209.0,16.0
51049,1997,298.0,195.0,103.0
51049,1998,205.0,311.0,-106.0
51049,1999,271.0,255.0,16.0
51049,2000,277.0,254.0,23.0
51049,2001,308.0,214.0,94.0
51049,2002,252.0,229.0,23.0
51049,2003,258.0,306.0,-48.0
51049,2004,224.0,331.0,-107.0
51049,2005,204.0,320.0,-116.0
51049,2006,229.0,293.0,-64.0
51049,2007,260.0,349.0,-89.0
51049,2008,245.0,271.0,-26.0
51049,2009,238.0,263.0,-25.0
51049,2010,253.0,225.0,28.0
51049,2011,246.0,314.0,-68.0
51049,2012,388.0,340.0,48.0
51049,2013,334.0,407.0,-73.0
51049,2014,231.0,298.0,-67.0
51049,2015,190.0,170.0,20.0
51049,2016,283.0,221.0,62.0
51049,2017,357.0,329.0,28.0
51049,2018,264.0,321.0,-57.0
51049,2019,221.0,283.0,-62.0
51051,1993,160.0,112.0,48.0
51051,1994,198.0,140.0,58.0
51051,1995,267.0,143.0,124.0
51051,1996,250.0,100.0,150.0
51051,1997,219.0,139.0,80.0
51051,1998,244.0,135.0,109.0
51051,1999,230.0,151.0,79.0
51051,2000,220.0,126.0,94.0
51051,2001,151.0,124.0,27.0
51051,2002,172.0,150.0,22.0
51051,2003,220.0,143.0,77.0
51051,2004,210.0,143.0,67.0
51051,2005,221.0,213.0,8.0
51051,2006,233.0,168.0,65.0
51051,2007,256.0,161.0,95.0
51051,2008,172.0,210.0,-38.0
51051,2009,206.0,137.0,69.0
51051,2010,167.0,142.0,25.0
51051,2011,175.0,119.0,56.0
51051,2012,205.0,230.0,-25.0
51051,2013,269.0,212.0,57.0
51051,2014,92.0,206.0,-114.0
51051,2015,98.0,65.0,33.0
51051,2016,164.0,136.0,28.0
51051,2017,171.0,106.0,65.0
51051,2018,172.0,90.0,82.0
51051,2019,99.0,119.0,-20.0
51053,1993,815.0,651.0,164.0
51053,1994,715.0,665.0,50.0
51053,1995,762.0,756.0,6.0
51053,1996,622.0,821.0,-199.0
51053,1997,718.0,822.0,-104.0
51053,1998,662.0,962.0,-300.0
51053,1999,853.0,875.0,-22.0
51053,2000,859.0,904.0,-45.0
51053,2001,928.0,876.0,52.0
51053,2002,805.0,1023.0,-218.0
51053,2003,891.0,1055.0,-164.0
51053,2004,847.0,1055.0,-208.0
51053,2005,925.0,1140.0,-215.0
51053,2006,1091.0,1297.0,-206.0
51053,2007,954.0,1133.0,-179.0
51053,2008,902.0,1207.0,-305.0
51053,2009,947.0,994.0,-47.0
51053,2010,1006.0,994.0,12.0
51053,2011,986.0,937.0,49.0
51053,2012,1153.0,1458.0,-305.0
51053,2013,1315.0,1276.0,39.0
51053,2014,920.0,1006.0,-86.0
51053,2015,839.0,950.0,-111.0
51053,2016,984.0,1204.0,-220.0
51053,2017,1237.0,1513.0,-276.0
51053,2018,974.0,1290.0,-316.0
51053,2019,1031.0,1013.0,18.0
51057,1993,122.0,251.0,-129.0
51057,1994,167.0,165.0,2.0
51057,1995,155.0,237.0,-82.0
51057,1996,136.0,196.0,-60.0
51057,1997,218.0,189.0,29.0
51057,1998,184.0,170.0,14.0
51057,1999,182.0,253.0,-71.0
51057,2000,163.0,241.0,-78.0
51057,2001,175.0,254.0,-79.0
51057,2002,151.0,217.0,-66.0
51057,2003,185.0,350.0,-165.0
51057,2004,291.0,272.0,19.0
51057,2005,215.0,302.0,-87.0
51057,2006,232.0,337.0,-105.0
51057,2007,199.0,241.0,-42.0
51057,2008,220.0,337.0,-117.0
51057,2009,217.0,327.0,-110.0
51057,2010,287.0,266.0,21.0
51057,2011,226.0,185.0,41.0
51057,2012,314.0,322.0,-8.0
51057,2013,314.0,288.0,26.0
51057,2014,74.0,104.0,-30.0
51057,2015,0.0,38.0,-38.0
51057,2016,148.0,135.0,13.0
51057,2017,178.0,156.0,22.0
51057,2018,237.0,75.0,162.0
51057,2019,86.0,157.0,-71.0
51059,1993,60777.0,58536.0,2241.0
51059,1994,59863.0,58629.0,1234.0
51059,1995,62319.0,57196.0,5123.0
51059,1996,57758.0,56227.0,1531.0
51059,1997,60120.0,58028.0,2092.0
51059,1998,61805.0,57629.0,4176.0
51059,1999,62971.0,62066.0,905.0
51059,2000,64610.0,63538.0,1072.0
51059,2001,67359.0,62172.0,5187.0
51059,2002,72397.0,59382.0,13015.0
51059,2003,74695.0,60831.0,13864.0
51059,2004,74945.0,62558.0,12387.0
51059,2005,77619.0,64150.0,13469.0
51059,2006,79537.0,60851.0,18686.0
51059,2007,68114.0,57381.0,10733.0
51059,2008,64626.0,60985.0,3641.0
51059,2009,62454.0,63469.0,-1015.0
51059,2010,61337.0,62636.0,-1299.0
51059,2011,62076.0,61840.0,236.0
51059,2012,68342.0,64183.0,4159.0
51059,2013,75868.0,66466.0,9402.0
51059,2014,72339.0,56143.0,16196.0
51059,2015,45693.0,38340.0,7353.0
51059,2016,72048.0,59726.0,12322.0
51059,2017,102982.0,86198.0,16784.0
51059,2018,72722.0,61427.0,11295.0
51059,2019,68867.0,58447.0,10420.0
51061,1993,2071.0,2238.0,-167.0
51061,1994,2046.0,2251.0,-205.0
51061,1995,2426.0,2161.0,265.0
51061,1996,1999.0,2268.0,-269.0
51061,1997,2021.0,2847.0,-826.0
51061,1998,1923.0,2651.0,-728.0
51061,1999,2054.0,2796.0,-742.0
51061,2000,2047.0,2969.0,-922.0
51061,2001,2058.0,3012.0,-954.0
51061,2002,2315.0,3657.0,-1342.0
51061,2003,2304.0,3314.0,-1010.0
51061,2004,2297.0,3708.0,-1411.0
51061,2005,2575.0,3910.0,-1335.0
51061,2006,2731.0,3714.0,-983.0
51061,2007,2237.0,2995.0,-758.0
51061,2008,2383.0,2867.0,-484.0
51061,2009,2336.0,2527.0,-191.0
51061,2010,2243.0,2568.0,-325.0
51061,2011,2257.0,2504.0,-247.0
51061,2012,2467.0,2930.0,-463.0
51061,2013,2578.0,3583.0,-1005.0
51061,2014,2255.0,3069.0,-814.0
51061,2015,1600.0,1691.0,-91.0
51061,2016,2396.0,3150.0,-754.0
51061,2017,3490.0,4855.0,-1365.0
51061,2018,2463.0,3513.0,-1050.0
51061,2019,2456.0,3222.0,-766.0
51063,1993,261.0,224.0,37.0
51063,1994,223.0,232.0,-9.0
51063,1995,220.0,256.0,-36.0
51063,1996,311.0,321.0,-10.0
51063,1997,265.0,307.0,-42.0
51063,1998,329.0,400.0,-71.0
51063,1999,300.0,805.0,-505.0
51063,2000,350.0,533.0,-183.0
51063,2001,296.0,368.0,-72.0
51063,2002,324.0,453.0,-129.0
51063,2003,357.0,416.0,-59.0
51063,2004,337.0,346.0,-9.0
51063,2005,239.0,309.0,-70.0
51063,2006,307.0,290.0,17.0
51063,2007,255.0,202.0,53.0
51063,2008,289.0,338.0,-49.0
51063,2009,313.0,294.0,19.0
51063,2010,224.0,279.0,-55.0
51063,2011,250.0,252.0,-2.0
51063,2012,313.0,363.0,-50.0
51063,2013,326.0,314.0,12.0
51063,2014,145.0,204.0,-59.0
51063,2015,153.0,128.0,25.0
51063,2016,206.0,292.0,-86.0
51063,2017,340.0,341.0,-1.0
51063,2018,167.0,223.0,-56.0
51063,2019,180.0,223.0,-43.0
51065,1993,442.0,751.0,-309.0
51065,1994,502.0,839.0,-337.0
51065,1995,494.0,869.0,-375.0
51065,1996,368.0,733.0,-365.0
51065,1997,489.0,810.0,-321.0
51065,1998,427.0,690.0,-263.0
51065,1999,494.0,793.0,-299.0
51065,2000,573.0,798.0,-225.0
51065,2001,559.0,811.0,-252.0
51065,2002,590.0,917.0,-327.0
51065,2003,603.0,989.0,-386.0
51065,2004,638.0,871.0,-233.0
51065,2005,755.0,1146.0,-391.0
51065,2006,824.0,802.0,22.0
51065,2007,671.0,917.0,-246.0
51065,2008,588.0,825.0,-237.0
51065,2009,657.0,803.0,-146.0
51065,2010,662.0,728.0,-66.0
51065,2011,729.0,730.0,-1.0
51065,2012,896.0,820.0,76.0
51065,2013,852.0,897.0,-45.0
51065,2014,521.0,781.0,-260.0
51065,2015,470.0,482.0,-12.0
51065,2016,689.0,713.0,-24.0
51065,2017,885.0,1106.0,-221.0
51065,2018,779.0,786.0,-7.0
51065,2019,612.0,810.0,-198.0
51067,1993,829.0,969.0,-140.0
51067,1994,844.0,1076.0,-232.0
51067,1995,956.0,1140.0,-184.0
51067,1996,811.0,1057.0,-246.0
51067,1997,967.0,1262.0,-295.0
51067,1998,935.0,1267.0,-332.0
51067,1999,1067.0,1363.0,-296.0
51067,2000,1010.0,1286.0,-276.0
51067,2001,1089.0,1399.0,-310.0
51067,2002,1086.0,1330.0,-244.0
51067,2003,1082.0,1305.0,-223.0
51067,2004,983.0,1272.0,-289.0
51067,2005,1047.0,1213.0,-166.0
51067,2006,1018.0,1080.0,-62.0
51067,2007,1013.0,1244.0,-231.0
51067,2008,1112.0,1146.0,-34.0
51067,2009,1001.0,1130.0,-129.0
51067,2010,926.0,1103.0,-177.0
51067,2011,1008.0,1084.0,-76.0
51067,2012,1167.0,1232.0,-65.0
51067,2013,1178.0,1408.0,-230.0
51067,2014,1131.0,1069.0,62.0
51067,2015,651.0,820.0,-169.0
51067,2016,1015.0,1043.0,-28.0
51067,2017,1263.0,1545.0,-282.0
51067,2018,1103.0,878.0,225.0
51067,2019,1020.0,1140.0,-120.0
51069,1993,8396.0,3913.0,4483.0
51069,1994,2239.0,2339.0,-100.0
51069,1995,1863.0,2153.0,-290.0
51069,1996,1742.0,2582.0,-840.0
51069,1997,1832.0,2469.0,-637.0
51069,1998,1883.0,2482.0,-599.0
51069,1999,2103.0,2518.0,-415.0
51069,2000,2025.0,2777.0,-752.0
51069,2001,2032.0,2918.0,-886.0
51069,2002,2337.0,3298.0,-961.0
51069,2003,2471.0,3765.0,-1294.0
51069,2004,2558.0,3739.0,-1181.0
51069,2005,2830.0,4420.0,-1590.0
51069,2006,2991.0,4618.0,-1627.0
51069,2007,2682.0,3889.0,-1207.0
51069,2008,2911.0,3724.0,-813.0
51069,2009,2874.0,3639.0,-765.0
51069,2010,3106.0,3283.0,-177.0
51069,2011,2919.0,3368.0,-449.0
51069,2012,3142.0,3515.0,-373.0
51069,2013,3195.0,3952.0,-757.0
51069,2014,2958.0,3442.0,-484.0
51069,2015,1817.0,2518.0,-701.0
51069,2016,2920.0,3747.0,-827.0
51069,2017,3674.0,5305.0,-1631.0
51069,2018,2918.0,4070.0,-1152.0
51069,2019,2942.0,3862.0,-920.0
51071,1993,303.0,257.0,46.0
51071,1994,238.0,219.0,19.0
51071,1995,246.0,288.0,-42.0
51071,1996,277.0,214.0,63.0
51071,1997,255.0,251.0,4.0
51071,1998,225.0,234.0,-9.0
51071,1999,270.0,285.0,-15.0
51071,2000,269.0,327.0,-58.0
51071,2001,241.0,340.0,-99.0
51071,2002,250.0,285.0,-35.0
51071,2003,263.0,309.0,-46.0
51071,2004,282.0,321.0,-39.0
51071,2005,274.0,345.0,-71.0
51071,2006,255.0,364.0,-109.0
51071,2007,333.0,319.0,14.0
51071,2008,323.0,314.0,9.0
51071,2009,346.0,332.0,14.0
51071,2010,308.0,316.0,-8.0
51071,2011,319.0,320.0,-1.0
51071,2012,442.0,316.0,126.0
51071,2013,380.0,259.0,121.0
51071,2014,260.0,276.0,-16.0
51071,2015,212.0,190.0,22.0
51071,2016,216.0,321.0,-105.0
51071,2017,373.0,536.0,-163.0
51071,2018,274.0,268.0,6.0
51071,2019,255.0,274.0,-19.0
51073,1993,932.0,1308.0,-376.0
51073,1994,934.0,1205.0,-271.0
51073,1995,964.0,1399.0,-435.0
51073,1996,817.0,1026.0,-209.0
51073,1997,697.0,1254.0,-557.0
51073,1998,795.0,1265.0,-470.0
51073,1999,783.0,1238.0,-455.0
51073,2000,839.0,1208.0,-369.0
51073,2001,827.0,1000.0,-173.0
51073,2002,782.0,1161.0,-379.0
51073,2003,867.0,1208.0,-341.0
51073,2004,931.0,1196.0,-265.0
51073,2005,920.0,1291.0,-371.0
51073,2006,880.0,1261.0,-381.0
51073,2007,861.0,1327.0,-466.0
51073,2008,909.0,1260.0,-351.0
51073,2009,901.0,1253.0,-352.0
51073,2010,883.0,1145.0,-262.0
51073,2011,944.0,987.0,-43.0
51073,2012,903.0,964.0,-61.0
51073,2013,932.0,1228.0,-296.0
51073,2014,803.0,1012.0,-209.0
51073,2015,571.0,629.0,-58.0
51073,2016,704.0,982.0,-278.0
51073,2017,1016.0,1580.0,-564.0
51073,2018,837.0,1004.0,-167.0
51073,2019,876.0,951.0,-75.0
51075,1993,530.0,656.0,-126.0
51075,1994,584.0,746.0,-162.0
51075,1995,543.0,749.0,-206.0
51075,1996,815.0,1044.0,-229.0
51075,1997,820.0,1103.0,-283.0
51075,1998,822.0,970.0,-148.0
51075,1999,981.0,1178.0,-197.0
51075,2000,892.0,1127.0,-235.0
51075,2001,758.0,1133.0,-375.0
51075,2002,881.0,1149.0,-268.0
51075,2003,606.0,982.0,-376.0
51075,2004,695.0,1129.0,-434.0
51075,2005,608.0,1067.0,-459.0
51075,2006,569.0,1125.0,-556.0
51075,2007,536.0,931.0,-395.0
51075,2008,582.0,943.0,-361.0
51075,2009,467.0,717.0,-250.0
51075,2010,500.0,742.0,-242.0
51075,2011,554.0,620.0,-66.0
51075,2012,725.0,833.0,-108.0
51075,2013,569.0,973.0,-404.0
51075,2014,694.0,881.0,-187.0
51075,2015,461.0,681.0,-220.0
51075,2016,677.0,1054.0,-377.0
51075,2017,918.0,1442.0,-524.0
51075,2018,735.0,1182.0,-447.0
51075,2019,873.0,1189.0,-316.0
51077,1993,318.0,246.0,72.0
51077,1994,234.0,331.0,-97.0
51077,1995,289.0,266.0,23.0
51077,1996,239.0,254.0,-15.0
51077,1997,237.0,211.0,26.0
51077,1998,304.0,307.0,-3.0
51077,1999,302.0,322.0,-20.0
51077,2000,332.0,263.0,69.0
51077,2001,341.0,266.0,75.0
51077,2002,232.0,245.0,-13.0
51077,2003,271.0,207.0,64.0
51077,2004,305.0,255.0,50.0
51077,2005,313.0,215.0,98.0
51077,2006,290.0,255.0,35.0
51077,2007,231.0,222.0,9.0
51077,2008,302.0,217.0,85.0
51077,2009,255.0,163.0,92.0
51077,2010,259.0,191.0,68.0
51077,2011,235.0,261.0,-26.0
51077,2012,395.0,307.0,88.0
51077,2013,425.0,375.0,50.0
51077,2014,263.0,259.0,4.0
51077,2015,249.0,201.0,48.0
51077,2016,244.0,324.0,-80.0
51077,2017,456.0,409.0,47.0
51077,2018,308.0,300.0,8.0
51077,2019,296.0,336.0,-40.0
51079,1993,358.0,632.0,-274.0
51079,1994,354.0,545.0,-191.0
51079,1995,416.0,619.0,-203.0
51079,1996,232.0,315.0,-83.0
51079,1997,261.0,409.0,-148.0
51079,1998,261.0,548.0,-287.0
51079,1999,323.0,616.0,-293.0
51079,2000,395.0,512.0,-117.0
51079,2001,438.0,570.0,-132.0
51079,2002,447.0,549.0,-102.0
51079,2003,487.0,674.0,-187.0
51079,2004,455.0,528.0,-73.0
51079,2005,624.0,724.0,-100.0
51079,2006,579.0,671.0,-92.0
51079,2007,577.0,621.0,-44.0
51079,2008,562.0,591.0,-29.0
51079,2009,456.0,610.0,-154.0
51079,2010,620.0,624.0,-4.0
51079,2011,609.0,642.0,-33.0
51079,2012,651.0,569.0,82.0
51079,2013,550.0,707.0,-157.0
51079,2014,474.0,564.0,-90.0
51079,2015,370.0,366.0,4.0
51079,2016,541.0,569.0,-28.0
51079,2017,705.0,909.0,-204.0
51079,2018,540.0,676.0,-136.0
51079,2019,479.0,742.0,-263.0
51081,1993,170.0,56.0,114.0
51081,1994,187.0,135.0,52.0
51081,1995,193.0,121.0,72.0
51081,1996,163.0,83.0,80.0
51081,1997,229.0,232.0,-3.0
51081,1998,266.0,138.0,128.0
51081,1999,153.0,161.0,-8.0
51081,2000,254.0,216.0,38.0
51081,2001,291.0,275.0,16.0
51081,2002,287.0,254.0,33.0
51081,2003,243.0,251.0,-8.0
51081,2004,256.0,273.0,-17.0
51081,2005,172.0,199.0,-27.0
51081,2006,112.0,165.0,-53.0
51081,2007,176.0,187.0,-11.0
51081,2008,100.0,86.0,14.0
51081,2009,68.0,154.0,-86.0
51081,2010,117.0,149.0,-32.0
51081,2011,137.0,190.0,-53.0
51081,2012,339.0,459.0,-120.0
51081,2013,410.0,364.0,46.0
51081,2014,241.0,292.0,-51.0
51081,2015,305.0,232.0,73.0
51081,2016,224.0,276.0,-52.0
51081,2017,327.0,405.0,-78.0
51081,2018,170.0,310.0,-140.0
51081,2019,216.0,276.0,-60.0
51083,1993,538.0,670.0,-132.0
51083,1994,655.0,600.0,55.0
51083,1995,621.0,674.0,-53.0
51083,1996,546.0,502.0,44.0
51083,1997,635.0,414.0,221.0
51083,1998,459.0,330.0,129.0
51083,1999,463.0,490.0,-27.0
51083,2000,479.0,401.0,78.0
51083,2001,472.0,468.0,4.0
51083,2002,437.0,319.0,118.0
51083,2003,445.0,310.0,135.0
51083,2004,519.0,351.0,168.0
51083,2005,409.0,365.0,44.0
51083,2006,468.0,363.0,105.0
51083,2007,417.0,406.0,11.0
51083,2008,458.0,375.0,83.0
51083,2009,452.0,313.0,139.0
51083,2010,352.0,261.0,91.0
51083,2011,384.0,303.0,81.0
51083,2012,423.0,301.0,122.0
51083,2013,504.0,372.0,132.0
51083,2014,281.0,413.0,-132.0
51083,2015,200.0,269.0,-69.0
51083,2016,305.0,280.0,25.0
51083,2017,471.0,342.0,129.0
51083,2018,328.0,230.0,98.0
51083,2019,294.0,170.0,124.0
51085,1993,2461.0,3539.0,-1078.0
51085,1994,2453.0,3928.0,-1475.0
51085,1995,3143.0,4015.0,-872.0
51085,1996,2267.0,3434.0,-1167.0
51085,1997,2323.0,3410.0,-1087.0
51085,1998,2544.0,3861.0,-1317.0
51085,1999,2734.0,4126.0,-1392.0
51085,2000,2693.0,4043.0,-1350.0
51085,2001,2567.0,3646.0,-1079.0
51085,2002,2842.0,4493.0,-1651.0
51085,2003,3073.0,4139.0,-1066.0
51085,2004,2959.0,4212.0,-1253.0
51085,2005,3281.0,3892.0,-611.0
51085,2006,3406.0,4067.0,-661.0
51085,2007,3160.0,3559.0,-399.0
51085,2008,3010.0,3525.0,-515.0
51085,2009,3048.0,3137.0,-89.0
51085,2010,3023.0,3396.0,-373.0
51085,2011,2952.0,3271.0,-319.0
51085,2012,3211.0,3999.0,-788.0
51085,2013,3242.0,4085.0,-843.0
51085,2014,2963.0,3969.0,-1006.0
51085,2015,2158.0,2734.0,-576.0
51085,2016,3052.0,4310.0,-1258.0
51085,2017,4144.0,6199.0,-2055.0
51085,2018,3464.0,4377.0,-913.0
51085,2019,3220.0,4214.0,-994.0
51087,1993,11965.0,13211.0,-1246.0
51087,1994,12803.0,13569.0,-766.0
51087,1995,12782.0,14287.0,-1505.0
51087,1996,13020.0,14096.0,-1076.0
51087,1997,13929.0,15301.0,-1372.0
51087,1998,14712.0,14963.0,-251.0
51087,1999,15066.0,16420.0,-1354.0
51087,2000,15326.0,16272.0,-946.0
51087,2001,15474.0,15322.0,152.0
51087,2002,15896.0,15438.0,458.0
51087,2003,15259.0,16281.0,-1022.0
51087,2004,15534.0,17409.0,-1875.0
51087,2005,15256.0,17033.0,-1777.0
51087,2006,16894.0,17587.0,-693.0
51087,2007,15585.0,16367.0,-782.0
51087,2008,16034.0,15955.0,79.0
51087,2009,15240.0,15672.0,-432.0
51087,2010,14958.0,14705.0,253.0
51087,2011,14699.0,15096.0,-397.0
51087,2012,16304.0,17034.0,-730.0
51087,2013,17706.0,17582.0,124.0
51087,2014,15567.0,14737.0,830.0
51087,2015,10802.0,10509.0,293.0
51087,2016,16684.0,15002.0,1682.0
51087,2017,22540.0,21588.0,952.0
51087,2018,16467.0,16236.0,231.0
51087,2019,16015.0,15631.0,384.0
51089,1993,1151.0,1143.0,8.0
51089,1994,1366.0,1163.0,203.0
51089,1995,1316.0,1273.0,43.0
51089,1996,1288.0,1046.0,242.0
51089,1997,1389.0,1338.0,51.0
51089,1998,1318.0,1261.0,57.0
51089,1999,1288.0,1171.0,117.0
51089,2000,1343.0,1242.0,101.0
51089,2001,1287.0,1105.0,182.0
51089,2002,1321.0,1162.0,159.0
51089,2003,1252.0,1003.0,249.0
51089,2004,1227.0,1027.0,200.0
51089,2005,1262.0,899.0,363.0
51089,2006,1104.0,979.0,125.0
51089,2007,1195.0,1149.0,46.0
51089,2008,1252.0,1063.0,189.0
51089,2009,1107.0,936.0,171.0
51089,2010,977.0,951.0,26.0
51089,2011,1027.0,915.0,112.0
51089,2012,1470.0,1415.0,55.0
51089,2013,1506.0,1380.0,126.0
51089,2014,1158.0,1189.0,-31.0
51089,2015,1031.0,901.0,130.0
51089,2016,1196.0,1283.0,-87.0
51089,2017,1419.0,1518.0,-99.0
51089,2018,1122.0,1160.0,-38.0
51089,2019,1118.0,1098.0,20.0
51091,1993,0.0,0.0,0.0
51091,1994,0.0,0.0,0.0
51091,1995,0.0,0.0,0.0
51091,1996,0.0,0.0,0.0
51091,1997,0.0,0.0,0.0
51091,1998,25.0,0.0,25.0
51091,1999,0.0,0.0,0.0
51091,2000,0.0,0.0,0.0
51091,2001,0.0,0.0,0.0
51091,2002,0.0,0.0,0.0
51091,2003,0.0,0.0,0.0
51091,2004,24.0,0.0,24.0
51091,2005,0.0,0.0,0.0
51091,2006,0.0,0.0,0.0
51091,2007,0.0,0.0,0.0
51091,2008,0.0,0.0,0.0
51091,2009,0.0,0.0,0.0
51091,2010,0.0,0.0,0.0
51091,2011,0.0,0.0,0.0
51091,2012,0.0,0.0,0.0
51091,2013,0.0,0.0,0.0
51091,2014,0.0,0.0,0.0
51091,2015,0.0,0.0,0.0
51091,2016,0.0,0.0,0.0
51091,2017,0.0,0.0,0.0
51091,2018,0.0,0.0,0.0
51091,2019,0.0,0.0,0.0
51093,1993,944.0,1305.0,-361.0
51093,1994,962.0,1357.0,-395.0
51093,1995,881.0,1406.0,-525.0
51093,1996,856.0,1159.0,-303.0
51093,1997,1016.0,1267.0,-251.0
51093,1998,950.0,1411.0,-461.0
51093,1999,977.0,1244.0,-267.0
51093,2000,938.0,1361.0,-423.0
51093,2001,901.0,1331.0,-430.0
51093,2002,1054.0,1423.0,-369.0
51093,2003,989.0,1557.0,-568.0
51093,2004,1121.0,1565.0,-444.0
51093,2005,1064.0,1691.0,-627.0
51093,2006,1114.0,1943.0,-829.0
51093,2007,1106.0,1748.0,-642.0
51093,2008,1239.0,1628.0,-389.0
51093,2009,1222.0,1402.0,-180.0
51093,2010,1165.0,1317.0,-152.0
51093,2011,1175.0,1293.0,-118.0
51093,2012,1210.0,1554.0,-344.0
51093,2013,1289.0,1689.0,-400.0
51093,2014,1308.0,1438.0,-130.0
51093,2015,802.0,1032.0,-230.0
51093,2016,1281.0,1658.0,-377.0
51093,2017,1611.0,2456.0,-845.0
51093,2018,1318.0,1674.0,-356.0
51093,2019,1217.0,1611.0,-394.0
51095,1993,1576.0,1733.0,-157.0
51095,1994,1470.0,1867.0,-397.0
51095,1995,1476.0,1866.0,-390.0
51095,1996,1517.0,2263.0,-746.0
51095,1997,1725.0,2412.0,-687.0
51095,1998,1672.0,2328.0,-656.0
51095,1999,1791.0,2424.0,-633.0
51095,2000,1822.0,2582.0,-760.0
51095,2001,1713.0,2174.0,-461.0
51095,2002,1775.0,2923.0,-1148.0
51095,2003,1889.0,2998.0,-1109.0
51095,2004,1884.0,3399.0,-1515.0
51095,2005,1964.0,2974.0,-1010.0
51095,2006,1882.0,3166.0,-1284.0
51095,2007,2077.0,3060.0,-983.0
51095,2008,2084.0,3000.0,-916.0
51095,2009,1885.0,2657.0,-772.0
51095,2010,2107.0,2365.0,-258.0
51095,2011,2134.0,2712.0,-578.0
51095,2012,2556.0,3682.0,-1126.0
51095,2013,2985.0,3862.0,-877.0
51095,2014,2451.0,2963.0,-512.0
51095,2015,1530.0,1967.0,-437.0
51095,2016,2230.0,3138.0,-908.0
51095,2017,3759.0,4542.0,-783.0
51095,2018,2689.0,2964.0,-275.0
51095,2019,2533.0,2979.0,-446.0
51097,1993,182.0,180.0,2.0
51097,1994,231.0,166.0,65.0
51097,1995,197.0,256.0,-59.0
51097,1996,177.0,198.0,-21.0
51097,1997,116.0,237.0,-121.0
51097,1998,146.0,146.0,0.0
51097,1999,112.0,130.0,-18.0
51097,2000,204.0,167.0,37.0
51097,2001,204.0,152.0,52.0
51097,2002,166.0,168.0,-2.0
51097,2003,149.0,164.0,-15.0
51097,2004,152.0,277.0,-125.0
51097,2005,191.0,208.0,-17.0
51097,2006,173.0,207.0,-34.0
51097,2007,221.0,301.0,-80.0
51097,2008,181.0,214.0,-33.0
51097,2009,176.0,189.0,-13.0
51097,2010,203.0,286.0,-83.0
51097,2011,178.0,261.0,-83.0
51097,2012,235.0,160.0,75.0
51097,2013,147.0,215.0,-68.0
51097,2014,53.0,66.0,-13.0
51097,2015,70.0,62.0,8.0
51097,2016,95.0,162.0,-67.0
51097,2017,103.0,197.0,-94.0
51097,2018,144.0,168.0,-24.0
51097,2019,118.0,127.0,-9.0
51099,1993,572.0,636.0,-64.0
