FIPS,year,tot_out,tot_in,net_out,Median AQI
6113,1997,6591.0,6468.0,123.0,37
6113,1998,6873.0,6439.0,434.0,37
6113,1999,7203.0,6973.0,230.0,44
6113,2000,7116.0,8007.0,-891.0,40
6113,2001,7532.0,8743.0,-1211.0,40
6113,2002,7678.0,9369.0,-1691.0,42
6113,2003,8652.0,8202.0,450.0,44
6113,2004,8748.0,8635.0,113.0,44
6113,2005,9419.0,8569.0,850.0,44
6113,2006,9119.0,9432.0,-313.0,44
6113,2007,7640.0,8916.0,-1276.0,43
6113,2008,8768.0,8731.0,37.0,44
6113,2009,9025.0,9135.0,-110.0,43
6113,2010,8924.0,8007.0,917.0,38
6113,2011,8259.0,7768.0,491.0,50
6113,2012,9178.0,8583.0,595.0,44
6113,2013,9297.0,8758.0,539.0,41
6113,2014,7653.0,7638.0,15.0,41
6113,2015,5491.0,5737.0,-246.0,44
6113,2016,8197.0,8096.0,101.0,40
6113,2017,11077.0,10888.0,189.0,43
6113,2018,8949.0,8154.0,795.0,43
6113,2019,8412.0,7751.0,661.0,41
8001,1993,21136.0,24888.0,-3752.0,52
8001,1994,22354.0,25526.0,-3172.0,57
8001,1995,21304.0,26331.0,-5027.0,48
8001,1996,20838.0,24384.0,-3546.0,51
8001,1997,21757.0,24563.0,-2806.0,50
8001,1998,22488.0,26078.0,-3590.0,53
8001,1999,24463.0,27882.0,-3419.0,51
8001,2000,25885.0,31236.0,-5351.0,49
8001,2001,27110.0,30405.0,-3295.0,53
8001,2002,27128.0,32303.0,-5175.0,50
8001,2003,26528.0,28590.0,-2062.0,48
8001,2004,25910.0,27997.0,-2087.0,47
8001,2005,24540.0,29233.0,-4693.0,49
8001,2006,24847.0,29004.0,-4157.0,48
8001,2007,24921.0,28236.0,-3315.0,51
8001,2008,27108.0,30065.0,-2957.0,49
8001,2009,26526.0,31770.0,-5244.0,46
8001,2010,26772.0,29996.0,-3224.0,43
8001,2011,27280.0,29109.0,-1829.0,48
8001,2012,30224.0,34776.0,-4552.0,48
8001,2013,33115.0,36581.0,-3466.0,47
8001,2014,29705.0,31962.0,-2257.0,47
8001,2015,22150.0,24859.0,-2709.0,45
8001,2016,31721.0,34468.0,-2747.0,44
8001,2017,42678.0,45390.0,-2712.0,48
8001,2018,31745.0,33834.0,-2089.0,49
8001,2019,30852.0,32260.0,-1408.0,47
8003,1993,515.0,343.0,172.0,20
8003,1994,489.0,378.0,111.0,19
8003,1995,435.0,388.0,47.0,19
8003,1996,469.0,421.0,48.0,17
8003,1997,392.0,345.0,47.0,18
8003,1998,413.0,390.0,23.0,19
8003,1999,510.0,425.0,85.0,17
8003,2000,531.0,454.0,77.0,19
8003,2001,537.0,479.0,58.0,19
8003,2002,503.0,468.0,35.0,24
8003,2003,545.0,446.0,99.0,23
8003,2004,458.0,372.0,86.0,21
8003,2005,482.0,394.0,88.0,19
8003,2006,457.0,378.0,79.0,19
8003,2007,491.0,412.0,79.0,23
8003,2008,472.0,406.0,66.0,20
8003,2009,486.0,483.0,3.0,19
8003,2010,520.0,387.0,133.0,20
8003,2011,458.0,387.0,71.0,26
8003,2012,532.0,519.0,13.0,23
8003,2013,475.0,534.0,-59.0,19
8003,2014,415.0,352.0,63.0,19
8003,2015,297.0,223.0,74.0,17
8003,2016,387.0,285.0,102.0,18
8003,2017,538.0,515.0,23.0,19
8003,2018,259.0,503.0,-244.0,19
8003,2019,302.0,335.0,-33.0,9
8005,1993,36242.0,42001.0,-5759.0,46
8005,1994,37537.0,42015.0,-4478.0,48
8005,1995,37094.0,41800.0,-4706.0,47
8005,1996,34550.0,37379.0,-2829.0,42
8005,1997,35381.0,38758.0,-3377.0,34
8005,1998,36394.0,40798.0,-4404.0,42
8005,1999,38305.0,42431.0,-4126.0,42
8005,2000,40639.0,43292.0,-2653.0,43
8005,2001,40704.0,44088.0,-3384.0,41
8005,2002,42710.0,42663.0,47.0,42
8005,2003,40173.0,39807.0,366.0,44
8005,2004,38640.0,37922.0,718.0,42
8005,2005,36698.0,36599.0,99.0,44
8005,2006,36990.0,37125.0,-135.0,44
8005,2007,34509.0,37057.0,-2548.0,44
8005,2008,36394.0,39649.0,-3255.0,35
8005,2009,37207.0,40240.0,-3033.0,43
8005,2010,35958.0,39911.0,-3953.0,47
8005,2011,36317.0,40116.0,-3799.0,48
8005,2012,43729.0,46470.0,-2741.0,48
8005,2013,46874.0,50486.0,-3612.0,46
8005,2014,42308.0,44185.0,-1877.0,44
8005,2015,30631.0,32113.0,-1482.0,45
8005,2016,45260.0,46924.0,-1664.0,44
8005,2017,63055.0,63533.0,-478.0,46
8005,2018,46378.0,47043.0,-665.0,45
8005,2019,45387.0,44464.0,923.0,46
8007,1993,29.0,123.0,-94.0,36
8007,1994,69.0,132.0,-63.0,33
8007,1995,46.0,204.0,-158.0,27
8007,1996,63.0,239.0,-176.0,26
8007,1997,92.0,140.0,-48.0,23
8007,1998,40.0,122.0,-82.0,23
8007,1999,76.0,174.0,-98.0,23
8007,2000,76.0,217.0,-141.0,23
8007,2001,77.0,155.0,-78.0,22
8007,2002,180.0,174.0,6.0,20
8007,2003,143.0,240.0,-97.0,22
8007,2004,124.0,166.0,-42.0,21
8007,2005,165.0,168.0,-3.0,20
8007,2006,154.0,260.0,-106.0,19
8007,2007,65.0,195.0,-130.0,19
8007,2008,125.0,179.0,-54.0,19
8007,2009,184.0,121.0,63.0,19
8007,2010,140.0,116.0,24.0,17
8007,2011,106.0,86.0,20.0,17
8007,2012,188.0,182.0,6.0,19
8007,2013,197.0,135.0,62.0,17
8007,2014,75.0,64.0,11.0,17
8007,2015,68.0,44.0,24.0,17
8007,2016,76.0,90.0,-14.0,17
8007,2017,151.0,118.0,33.0,36
8007,2018,90.0,130.0,-40.0,38
8007,2019,103.0,84.0,19.0,31
8013,1993,13647.0,15804.0,-2157.0,43
8013,1994,14057.0,16211.0,-2154.0,43
8013,1995,14575.0,15723.0,-1148.0,38
8013,1996,15441.0,16297.0,-856.0,40
8013,1997,15617.0,16314.0,-697.0,43
8013,1998,16142.0,17401.0,-1259.0,44
8013,1999,17080.0,19252.0,-2172.0,37
8013,2000,18240.0,19524.0,-1284.0,42
8013,2001,17958.0,19227.0,-1269.0,41
8013,2002,18154.0,16410.0,1744.0,39
8013,2003,16418.0,13040.0,3378.0,42
8013,2004,14453.0,12977.0,1476.0,41
8013,2005,14482.0,12654.0,1828.0,44
8013,2006,13920.0,12886.0,1034.0,46
8013,2007,13069.0,13019.0,50.0,45
8013,2008,13307.0,13175.0,132.0,47
8013,2009,12812.0,12668.0,144.0,44
8013,2010,12937.0,11999.0,938.0,45
8013,2011,12619.0,12775.0,-156.0,48
8013,2012,14230.0,14612.0,-382.0,48
8013,2013,15353.0,16053.0,-700.0,45
8013,2014,13618.0,12921.0,697.0,44
8013,2015,9100.0,9105.0,-5.0,44
8013,2016,15108.0,14106.0,1002.0,35
8013,2017,22098.0,20545.0,1553.0,45
8013,2018,15369.0,14892.0,477.0,46
8013,2019,14876.0,14814.0,62.0,47
8015,2009,349.0,382.0,-33.0,49
8015,2010,285.0,259.0,26.0,50
8015,2011,322.0,362.0,-40.0,50
8015,2012,378.0,547.0,-169.0,54
8015,2013,392.0,467.0,-75.0,54
8015,2014,289.0,254.0,35.0,47
8015,2015,149.0,220.0,-71.0,47
8015,2016,170.0,383.0,-213.0,47
8015,2017,319.0,761.0,-442.0,35
8015,2018,201.0,346.0,-145.0,58
8019,2007,321.0,303.0,18.0,101
8019,2008,313.0,281.0,32.0,67
8019,2009,321.0,248.0,73.0,50
8019,2010,235.0,308.0,-73.0,74
8019,2011,309.0,255.0,54.0,77
8019,2012,337.0,363.0,-26.0,90
8019,2013,425.0,379.0,46.0,77
8019,2014,264.0,335.0,-71.0,47
8019,2015,199.0,206.0,-7.0,48
8019,2016,294.0,398.0,-104.0,47
8019,2017,242.0,617.0,-375.0,50
8019,2018,250.0,353.0,-103.0,51
8019,2019,233.0,410.0,-177.0,46
8029,1993,503.0,950.0,-447.0,26
8029,1994,550.0,1074.0,-524.0,26
8029,1995,482.0,1011.0,-529.0,20
8029,1996,557.0,796.0,-239.0,23
8029,1997,554.0,687.0,-133.0,22
8029,1998,601.0,894.0,-293.0,22
8029,1999,691.0,913.0,-222.0,23
8029,2000,689.0,792.0,-103.0,25
8029,2001,654.0,849.0,-195.0,29
8029,2002,714.0,1000.0,-286.0,31
8029,2003,664.0,813.0,-149.0,26
8029,2004,672.0,894.0,-222.0,23
8029,2005,693.0,721.0,-28.0,26
8029,2006,755.0,909.0,-154.0,25
8029,2007,667.0,823.0,-156.0,23
8029,2008,577.0,895.0,-318.0,22
8029,2009,633.0,823.0,-190.0,22
8029,2010,635.0,612.0,23.0,19
8029,2011,707.0,596.0,111.0,19
8029,2012,632.0,813.0,-181.0,21
8029,2013,773.0,806.0,-33.0,19
8029,2014,563.0,459.0,104.0,21
8029,2015,415.0,374.0,41.0,16
8029,2016,498.0,804.0,-306.0,16
8029,2017,738.0,1270.0,-532.0,19
8029,2018,587.0,663.0,-76.0,35
8029,2019,461.0,832.0,-371.0,41
8031,1993,39559.0,41605.0,-2046.0,58
8031,1994,43666.0,39366.0,4300.0,62
8031,1995,41727.0,39781.0,1946.0,54
8031,1996,37716.0,35304.0,2412.0,57
8031,1997,39305.0,36511.0,2794.0,55
8031,1998,43311.0,37227.0,6084.0,58
8031,1999,46080.0,40821.0,5259.0,47
8031,2000,49218.0,44324.0,4894.0,50
8031,2001,49676.0,44027.0,5649.0,57
8031,2002,53116.0,40475.0,12641.0,55
8031,2003,50003.0,39777.0,10226.0,54
8031,2004,47179.0,38564.0,8615.0,46
8031,2005,45472.0,38296.0,7176.0,51
8031,2006,44175.0,40499.0,3676.0,52
8031,2007,43315.0,40958.0,2357.0,52
8031,2008,45833.0,46119.0,-286.0,47
8031,2009,46155.0,48081.0,-1926.0,44
8031,2010,45852.0,48699.0,-2847.0,49
8031,2011,45911.0,50141.0,-4230.0,50
8031,2012,54120.0,54139.0,-19.0,52
8031,2013,57292.0,56850.0,442.0,49
8031,2014,50965.0,53775.0,-2810.0,50
8031,2015,39266.0,40816.0,-1550.0,52
8031,2016,58164.0,56605.0,1559.0,52
8031,2017,80035.0,72363.0,7672.0,50
8031,2018,58493.0,58056.0,437.0,51
8031,2019,57801.0,56904.0,897.0,51
8035,1993,3822.0,8645.0,-4823.0,44
8035,1994,4174.0,9237.0,-5063.0,14
8035,1995,4033.0,9917.0,-5884.0,47
8035,1996,5230.0,13508.0,-8278.0,49
8035,1997,6120.0,16252.0,-10132.0,48
8035,1998,7896.0,17745.0,-9849.0,48
8035,1999,8894.0,19530.0,-10636.0,48
8035,2000,9403.0,20844.0,-11441.0,48
8035,2001,10984.0,21732.0,-10748.0,48
8035,2002,11936.0,20629.0,-8693.0,51
8035,2003,12156.0,19721.0,-7565.0,50
8035,2004,12190.0,20609.0,-8419.0,44
8035,2005,13741.0,20620.0,-6879.0,44
8035,2006,13805.0,21511.0,-7706.0,45
8035,2007,12667.0,19521.0,-6854.0,44
8035,2008,14164.0,18785.0,-4621.0,45
8035,2009,13924.0,16729.0,-2805.0,43
8035,2010,13003.0,15941.0,-2938.0,45
8035,2011,13811.0,15692.0,-1881.0,46
8035,2012,16675.0,20221.0,-3546.0,48
8035,2013,18455.0,23652.0,-5197.0,44
8035,2014,15496.0,19544.0,-4048.0,44
8035,2015,10229.0,12137.0,-1908.0,44
8035,2016,17090.0,20840.0,-3750.0,44
8035,2017,24710.0,32734.0,-8024.0,47
8035,2018,18045.0,23706.0,-5661.0,46
8035,2019,16830.0,22894.0,-6064.0,46
8037,1993,1272.0,1488.0,-216.0,18
8037,1994,1269.0,1552.0,-283.0,14
8037,1995,1339.0,1720.0,-381.0,15
8037,1996,1508.0,1799.0,-291.0,15
8037,1997,1688.0,1883.0,-195.0,10
8037,1998,1809.0,2220.0,-411.0,12
8037,1999,2092.0,2058.0,34.0,10
8037,2000,2316.0,1819.0,497.0,11
8037,2001,2072.0,1964.0,108.0,12
8039,1999,764.0,1467.0,-703.0,15
8039,2000,777.0,1281.0,-504.0,15
8039,2001,797.0,1531.0,-734.0,16
8039,2002,875.0,1445.0,-570.0,18
8039,2003,779.0,1040.0,-261.0,17
8039,2004,775.0,1014.0,-239.0,16
8039,2005,882.0,1198.0,-316.0,19
8039,2006,878.0,1189.0,-311.0,15
8039,2007,859.0,1015.0,-156.0,19
8039,2008,811.0,1120.0,-309.0,17
8039,2009,688.0,951.0,-263.0,15
8039,2010,874.0,980.0,-106.0,17
8039,2011,848.0,984.0,-136.0,10
8041,1993,25538.0,32702.0,-7164.0,48
8041,1994,24386.0,32714.0,-8328.0,48
8041,1995,25889.0,30650.0,-4761.0,47
8041,1996,28950.0,31811.0,-2861.0,46
8041,1997,26964.0,29051.0,-2087.0,43
8041,1998,26467.0,29442.0,-2975.0,44
8041,1999,26799.0,29554.0,-2755.0,44
8041,2000,26699.0,28878.0,-2179.0,51
8041,2001,26994.0,33470.0,-6476.0,46
8041,2002,28742.0,29904.0,-1162.0,44
8041,2003,26557.0,26186.0,371.0,44
8041,2004,25175.0,26030.0,-855.0,42
8041,2005,27938.0,29574.0,-1636.0,44
8041,2006,25593.0,30658.0,-5065.0,46
8041,2007,28247.0,28028.0,219.0,46
8041,2008,26880.0,29498.0,-2618.0,44
8041,2009,26574.0,28473.0,-1899.0,43
8041,2010,26720.0,35081.0,-8361.0,45
8041,2011,29638.0,32492.0,-2854.0,47
8041,2012,33591.0,34450.0,-859.0,48
8041,2013,36737.0,38163.0,-1426.0,48
8041,2014,29706.0,31923.0,-2217.0,46
8041,2015,16981.0,20370.0,-3389.0,44
8041,2016,31122.0,36991.0,-5869.0,45
8041,2017,51131.0,57992.0,-6861.0,46
8041,2018,34697.0,39062.0,-4365.0,46
8041,2019,33238.0,36688.0,-3450.0,45
8043,1993,760.0,1174.0,-414.0,17
8043,1994,817.0,1330.0,-513.0,17
8043,1995,661.0,1332.0,-671.0,15
8043,1996,793.0,1263.0,-470.0,15
8043,1997,706.0,1219.0,-513.0,12
8043,1998,734.0,1233.0,-499.0,14
8043,1999,928.0,1177.0,-249.0,11
8043,2000,959.0,1307.0,-348.0,15
8043,2001,1013.0,1233.0,-220.0,13
8043,2002,1060.0,1415.0,-355.0,16
8043,2003,982.0,1091.0,-109.0,13
8043,2004,964.0,997.0,-33.0,13
8043,2005,904.0,1053.0,-149.0,17
8043,2006,927.0,1053.0,-126.0,16
8043,2007,791.0,988.0,-197.0,17
8043,2008,927.0,847.0,80.0,14
8043,2009,845.0,870.0,-25.0,13
8043,2010,830.0,815.0,15.0,14
8043,2011,859.0,914.0,-55.0,15
8043,2012,876.0,913.0,-37.0,15
8043,2013,1024.0,932.0,92.0,16
8043,2014,662.0,944.0,-282.0,15
8043,2015,552.0,511.0,41.0,11
8043,2016,740.0,1038.0,-298.0,14
8043,2017,1005.0,1609.0,-604.0,11
8043,2018,849.0,1212.0,-363.0,15
8043,2019,667.0,1106.0,-439.0,13
8045,1993,1145.0,1679.0,-534.0,32
8045,1994,1029.0,1971.0,-942.0,27
8045,1995,1043.0,1690.0,-647.0,25
8045,1996,1225.0,1482.0,-257.0,22
8045,1997,1257.0,1617.0,-360.0,22
8045,1998,1204.0,1634.0,-430.0,22
8045,1999,1619.0,1722.0,-103.0,19
8045,2000,1461.0,1856.0,-395.0,18
8045,2001,1658.0,1632.0,26.0,18
8045,2002,1590.0,1698.0,-108.0,18
8045,2003,1522.0,1516.0,6.0,17
8045,2004,1518.0,1276.0,242.0,19
8045,2005,1483.0,1740.0,-257.0,24
8045,2006,1560.0,1958.0,-398.0,30
8045,2007,1551.0,1768.0,-217.0,49
8045,2008,1938.0,2206.0,-268.0,50
8045,2009,1993.0,2129.0,-136.0,45
8045,2010,2089.0,1427.0,662.0,51
8045,2011,1803.0,1503.0,300.0,58
8045,2012,2049.0,2016.0,33.0,61
8045,2013,2016.0,1961.0,55.0,46
8045,2014,1617.0,1594.0,23.0,44
8045,2015,1018.0,1232.0,-214.0,45
8045,2016,1401.0,1774.0,-373.0,47
8045,2017,2256.0,1971.0,285.0,47
8045,2018,1495.0,1837.0,-342.0,48
8045,2019,1341.0,1541.0,-200.0,44
8047,2019,107.0,204.0,-97.0,45
8049,2015,284.0,217.0,67.0,38
8049,2016,197.0,405.0,-208.0,44
8049,2017,474.0,755.0,-281.0,44
8049,2018,207.0,447.0,-240.0,47
8051,1993,269.0,293.0,-24.0,45
8051,1994,342.0,339.0,3.0,48
8051,1995,276.0,311.0,-35.0,46
8051,1996,297.0,285.0,12.0,48
8051,1997,384.0,314.0,70.0,49
8051,1998,428.0,298.0,130.0,51
8051,1999,395.0,318.0,77.0,49
8051,2000,351.0,269.0,82.0,49
8051,2001,431.0,328.0,103.0,49
8051,2002,344.0,301.0,43.0,50
8051,2003,313.0,227.0,86.0,48
8051,2004,254.0,229.0,25.0,48
8051,2005,285.0,196.0,89.0,48
8051,2006,341.0,311.0,30.0,48
8051,2007,369.0,249.0,120.0,47
8051,2008,412.0,311.0,101.0,44
8051,2009,342.0,252.0,90.0,45
8051,2010,340.0,232.0,108.0,42
8051,2011,306.0,228.0,78.0,44
8051,2012,338.0,260.0,78.0,46
8051,2013,365.0,263.0,102.0,45
8051,2014,92.0,220.0,-128.0,44
8051,2015,103.0,30.0,73.0,44
8051,2016,254.0,179.0,75.0,44
8051,2017,344.0,333.0,11.0,45
8051,2018,139.0,170.0,-31.0,47
8051,2019,185.0,173.0,12.0,45
8057,1994,0.0,0.0,0.0,8
8057,1995,57.0,14.0,43.0,8
8057,1996,0.0,0.0,0.0,10
8057,1997,0.0,0.0,0.0,10
8057,1998,12.0,0.0,12.0,10
8057,1999,0.0,0.0,0.0,9
8057,2000,0.0,0.0,0.0,10
8057,2001,0.0,0.0,0.0,8
8057,2002,0.0,0.0,0.0,6
8057,2003,0.0,21.0,-21.0,8
8057,2004,21.0,0.0,21.0,7
8057,2005,0.0,0.0,0.0,7
8057,2006,0.0,0.0,0.0,8
8057,2007,0.0,18.0,-18.0,8
8057,2008,17.0,0.0,17.0,9
8057,2009,11.0,0.0,11.0,7
8057,2010,0.0,0.0,0.0,7
8057,2011,0.0,0.0,0.0,29
8057,2012,0.0,0.0,0.0,40
8057,2013,0.0,0.0,0.0,42
8057,2014,0.0,0.0,0.0,40
8057,2015,0.0,0.0,0.0,38
8057,2016,0.0,0.0,0.0,6
8057,2017,0.0,0.0,0.0,5
8057,2018,0.0,0.0,0.0,7
8057,2019,0.0,0.0,0.0,6
8059,1993,30683.0,35195.0,-4512.0,44
8059,1994,31719.0,35113.0,-3394.0,46
8059,1995,30757.0,33476.0,-2719.0,44
8059,1996,28252.0,29506.0,-1254.0,44
8059,1997,28893.0,30046.0,-1153.0,45
8059,1998,30931.0,30950.0,-19.0,46
8059,1999,31243.0,34235.0,-2992.0,44
8059,2000,33295.0,32488.0,807.0,44
8059,2001,32959.0,32301.0,658.0,42
8059,2002,36190.0,33490.0,2700.0,43
8059,2003,33501.0,29170.0,4331.0,44
8059,2004,31917.0,27595.0,4322.0,43
8059,2005,31197.0,27926.0,3271.0,44
8059,2006,29964.0,28893.0,1071.0,45
8059,2007,27344.0,28028.0,-684.0,45
8059,2008,26150.0,27824.0,-1674.0,48
8059,2009,26968.0,27152.0,-184.0,44
8059,2010,26436.0,26648.0,-212.0,46
8059,2011,25633.0,27033.0,-1400.0,49
8059,2012,29262.0,32341.0,-3079.0,48
8059,2013,31883.0,35395.0,-3512.0,47
8059,2014,30286.0,32420.0,-2134.0,46
8059,2015,21602.0,23015.0,-1413.0,45
8059,2016,32627.0,36096.0,-3469.0,46
8059,2017,46763.0,49521.0,-2758.0,47
8059,2018,33903.0,36111.0,-2208.0,46
8059,2019,33123.0,34634.0,-1511.0,46
8067,1993,1021.0,1437.0,-416.0,43
8067,1994,1048.0,1487.0,-439.0,46
8067,1995,1071.0,1494.0,-423.0,40
8067,1996,1070.0,1387.0,-317.0,44
8067,1997,1202.0,1298.0,-96.0,44
8067,1998,1265.0,1235.0,30.0,44
8067,1999,1307.0,1437.0,-130.0,46
8067,2000,1209.0,1535.0,-326.0,42
8067,2001,1416.0,1692.0,-276.0,38
8067,2002,1255.0,1352.0,-97.0,39
8067,2003,1307.0,1264.0,43.0,39
8067,2004,1245.0,1352.0,-107.0,44
8067,2005,1325.0,1442.0,-117.0,47
8067,2006,1256.0,1402.0,-146.0,46
8067,2007,1233.0,1465.0,-232.0,48
8067,2008,1244.0,1433.0,-189.0,49
8067,2009,1303.0,1276.0,27.0,46
8067,2010,1279.0,1186.0,93.0,48
8067,2011,1372.0,1295.0,77.0,48
8067,2012,1538.0,1381.0,157.0,48
8067,2013,1603.0,1654.0,-51.0,47
8067,2014,1112.0,1121.0,-9.0,44
8067,2015,882.0,828.0,54.0,43
8067,2016,1170.0,1174.0,-4.0,46
8067,2017,1760.0,1787.0,-27.0,45
8067,2018,1232.0,1208.0,24.0,45
8067,2019,1240.0,1090.0,150.0,44
8069,1993,7217.0,10662.0,-3445.0,45
8069,1994,7117.0,11223.0,-4106.0,47
8069,1995,7701.0,10771.0,-3070.0,45
8069,1996,8421.0,10218.0,-1797.0,45
8069,1997,8653.0,10372.0,-1719.0,44
8069,1998,9161.0,11313.0,-2152.0,48
8069,1999,9657.0,12100.0,-2443.0,45
8069,2000,10317.0,12362.0,-2045.0,47
8069,2001,10582.0,13095.0,-2513.0,45
8069,2002,11051.0,12480.0,-1429.0,51
8069,2003,10841.0,11180.0,-339.0,50
8069,2004,10488.0,10494.0,-6.0,49
8069,2005,10472.0,10884.0,-412.0,48
8069,2006,10150.0,11413.0,-1263.0,50
8069,2007,10034.0,11193.0,-1159.0,50
8069,2008,10583.0,11770.0,-1187.0,49
8069,2009,10370.0,11427.0,-1057.0,48
8069,2010,9795.0,10219.0,-424.0,51
8069,2011,9735.0,10844.0,-1109.0,58
8069,2012,11825.0,12729.0,-904.0,54
8069,2013,13042.0,14701.0,-1659.0,49
8069,2014,9955.0,12431.0,-2476.0,49
8069,2015,6920.0,8083.0,-1163.0,49
8069,2016,12074.0,13110.0,-1036.0,50
8069,2017,18275.0,20329.0,-2054.0,49
8069,2018,13144.0,14311.0,-1167.0,50
8069,2019,12814.0,13524.0,-710.0,48
8075,2009,343.0,452.0,-109.0,47
8077,1993,2634.0,3834.0,-1200.0,32
8077,1994,2520.0,4231.0,-1711.0,31
8077,1995,2484.0,3779.0,-1295.0,31
8077,1996,2462.0,3721.0,-1259.0,31
8077,1997,2481.0,3615.0,-1134.0,28
8077,1998,2764.0,3872.0,-1108.0,26
8077,1999,2906.0,3954.0,-1048.0,25
8077,2000,2848.0,4027.0,-1179.0,24
8077,2001,2964.0,3976.0,-1012.0,25
8077,2002,2757.0,4018.0,-1261.0,27
8077,2003,2718.0,4015.0,-1297.0,25
8077,2004,2543.0,4057.0,-1514.0,24
8077,2005,2782.0,4024.0,-1242.0,29
8077,2006,2876.0,4889.0,-2013.0,32
8077,2007,2881.0,5110.0,-2229.0,44
8077,2008,3409.0,5142.0,-1733.0,48
8077,2009,3236.0,5494.0,-2258.0,47
8077,2010,3995.0,3186.0,809.0,47
8077,2011,3623.0,3503.0,120.0,49
8077,2012,4014.0,3783.0,231.0,48
8077,2013,4470.0,4014.0,456.0,47
8077,2014,3246.0,3028.0,218.0,46
8077,2015,1956.0,2063.0,-107.0,45
8077,2016,2884.0,3282.0,-398.0,46
8077,2017,3915.0,5402.0,-1487.0,47
8077,2018,2753.0,3569.0,-816.0,46
8077,2019,2625.0,3146.0,-521.0,44
8081,2011,366.0,155.0,211.0,40
8081,2012,241.0,143.0,98.0,44
8081,2013,280.0,223.0,57.0,44
8081,2014,149.0,162.0,-13.0,43
8081,2015,128.0,69.0,59.0,36
8081,2016,151.0,166.0,-15.0,41
8081,2017,260.0,153.0,107.0,44
8081,2018,145.0,152.0,-7.0,42
8083,1993,362.0,711.0,-349.0,34
8083,1994,415.0,593.0,-178.0,42
8083,1995,416.0,748.0,-332.0,44
8083,1996,516.0,649.0,-133.0,44
8083,1997,466.0,534.0,-68.0,42
8083,1998,552.0,487.0,65.0,45
8083,1999,656.0,547.0,109.0,48
8083,2000,623.0,560.0,63.0,45
8083,2001,648.0,496.0,152.0,44
8083,2002,608.0,655.0,-47.0,45
8083,2003,479.0,564.0,-85.0,46
8083,2004,461.0,632.0,-171.0,45
8083,2005,610.0,610.0,0.0,48
8083,2006,627.0,733.0,-106.0,48
8083,2007,532.0,670.0,-138.0,47
8083,2008,615.0,594.0,21.0,46
8083,2009,433.0,559.0,-126.0,48
8083,2010,458.0,531.0,-73.0,46
8083,2011,502.0,445.0,57.0,46
8083,2012,583.0,634.0,-51.0,47
8083,2013,538.0,604.0,-66.0,46
8083,2014,469.0,360.0,109.0,44
8083,2015,292.0,286.0,6.0,44
8083,2016,330.0,677.0,-347.0,44
8083,2017,399.0,546.0,-147.0,44
8083,2018,323.0,452.0,-129.0,44
8083,2019,300.0,352.0,-52.0,46
8085,1995,760.0,1255.0,-495.0,29
8085,1996,626.0,941.0,-315.0,21
8085,1997,875.0,983.0,-108.0,22
8085,1998,888.0,897.0,-9.0,31
8085,1999,830.0,970.0,-140.0,31
8085,2000,800.0,958.0,-158.0,25
8085,2001,894.0,1051.0,-157.0,23
8085,2016,607.0,933.0,-326.0,40
8085,2017,1107.0,1689.0,-582.0,41
8085,2018,872.0,1061.0,-189.0,42
8087,2009,730.0,680.0,50.0,46
8093,2007,632.0,687.0,-55.0,67
8093,2008,571.0,604.0,-33.0,77
8093,2009,618.0,450.0,168.0,50
8093,2010,475.0,560.0,-85.0,51
8093,2011,652.0,597.0,55.0,47
8093,2012,645.0,784.0,-139.0,47
8093,2013,686.0,803.0,-117.0,47
8093,2014,652.0,806.0,-154.0,47
8093,2015,405.0,505.0,-100.0,45
8093,2016,551.0,1062.0,-511.0,47
8093,2017,702.0,1537.0,-835.0,48
8093,2018,493.0,1028.0,-535.0,51
8097,1993,634.0,592.0,42.0,19
8097,1994,802.0,578.0,224.0,19
8097,1995,686.0,579.0,107.0,18
8097,1996,721.0,395.0,326.0,17
8097,1997,670.0,490.0,180.0,17
8097,1998,694.0,429.0,265.0,19
8097,1999,638.0,441.0,197.0,22
8097,2000,726.0,338.0,388.0,18
8097,2001,554.0,348.0,206.0,19
8097,2002,570.0,422.0,148.0,17
8097,2003,494.0,380.0,114.0,17
8097,2004,548.0,277.0,271.0,16
8097,2005,566.0,416.0,150.0,16
8097,2006,653.0,360.0,293.0,15
8097,2007,464.0,375.0,89.0,44
8097,2008,517.0,499.0,18.0,15
8097,2009,424.0,416.0,8.0,49
8097,2010,550.0,438.0,112.0,49
8097,2011,518.0,365.0,153.0,54
8097,2012,676.0,634.0,42.0,29
8097,2013,686.0,614.0,72.0,44
8097,2014,502.0,576.0,-74.0,11
8097,2015,478.0,328.0,150.0,11
8097,2016,760.0,407.0,353.0,12
8097,2017,628.0,630.0,-2.0,13
8097,2018,629.0,407.0,222.0,14
8097,2019,549.0,385.0,164.0,10
8099,1993,268.0,168.0,100.0,20
8099,1994,264.0,263.0,1.0,19
8099,1995,211.0,151.0,60.0,20
8099,1996,140.0,179.0,-39.0,19
8099,1997,238.0,159.0,79.0,18
8099,1998,156.0,188.0,-32.0,22
8099,1999,251.0,149.0,102.0,24
8099,2000,271.0,143.0,128.0,23
8099,2001,275.0,106.0,169.0,23
8099,2002,215.0,113.0,102.0,24
8099,2003,190.0,126.0,64.0,24
8099,2004,296.0,115.0,181.0,20
8099,2005,235.0,125.0,110.0,19
8099,2006,212.0,93.0,119.0,19
8099,2007,186.0,67.0,119.0,22
8099,2008,176.0,85.0,91.0,23
8099,2009,179.0,187.0,-8.0,22
