y_pred,y_test
-272.2338799318994,-386
-137.5009234175626,30
-196.09171913610396,-85
-69.3375575915828,38
-80.3511367990225,-44
-107.81977729028328,-393
-289.00714224318574,-399
-9.942457886982908,-94
-611.4946814301394,-150
-84.56017475606649,118
-195.90097575486868,-273
-14.99099186768737,-252
-36.68023837653442,-26
4498.987089718359,4453
23.686439048963194,220
-342.18753354878714,259
-81.54829574857833,-9
-214.345822546713,-255
-30.96321162195651,111
-229.84576768331982,9
13.484197631058578,-35
-858.3323509075211,-514
-3233.617543902163,-3348
-125.88042114042545,-44
-127.7782105405867,13
-183.12106947434648,-160
-55.248393178981395,23
2911.383734715082,4174
-0.03385505510934195,-4
-40.21224216408379,-48
-86.31057673000632,43
-164.38634760513366,-219
-40.143257809890514,9
-1399.1032798142094,-1673
6495.290084835656,6531
-105.06931365502305,-33
-352.9254564758811,-212
-45.22716296091909,14
-194.12719958910435,-180
-319.9099043813819,-170
-60.50442395152928,118
-1717.1097538637414,-1352
-3462.8920670710518,-3206
-1131.4036482649597,-930
-51.887875694627866,3
-11.569553471237775,-90
-94.67879698585152,-5
-216.41462405610508,-2
-95.35793655621201,-14
-99.54167837893492,-3
-62.72740942199858,-141
-232.35679845925557,-50
-102.36053758104505,-41
-176.75305755909648,-190
-72.93973833043907,22
-180.54074200658852,-511
-1025.2795217671642,-710
-93.95150573850661,-48
-94.62331376517719,-131
-632.3745717238673,-333
-112.45808202737966,-62
-52.45799188690523,80
-123.1560150045154,-168
-1130.2429566756,-955
137.6280462694778,95
-4145.463848728382,-4855
-124.08943844876464,33
-52.24019448375072,52
38.717469303921284,64
-92.40476587167018,0
-1044.7405721202508,-931
-185.68189841539134,-95
-801.53355155363,-658
-13.879837224498743,-51
-2032.9778708913252,-1769
95.67199892655368,-133
-1101.4738695403578,-700
-510.2423827694292,-81
-1120.8301818747361,-1125
15.145945332526836,36
-92.91207440355909,196
-301.96754469044606,-139
13.264920691425587,-970
1308.850619082445,829
-31.988766215167587,-65
56.92272200906663,66
-71.09656032573076,59
-133.64737910615128,73
-105.44765054107668,-141
-95.47605594580175,-88
7.334703048688098,166
-27.434659230381556,13
-160.94626642577094,127
-191.62087714837577,-57
-89.24655282127645,-15
-340.9257765065371,-344
-822.9215535448991,-806
-1071.0245423479807,-1325
-118.68097540549512,0
-558.2978881847278,-952
-25.613200750347463,147
-120.95511689217672,-52
-47.32852444935813,-12
-15456.93837991513,-13653
441.74484934817315,421
1147.3162860180262,946
-6.6199839197570896,-167
-171.10666552579113,-18
-72.47978594972747,70
187.2902842539376,38
-104.40480693248799,0
-87.89904380469149,74
-1673.2239422400803,-1044
77.66576923887027,30
-73.94060901387017,176
60.688062071248,68
-128.0833121076035,44
-57.31723134574295,71
-71.88306386879684,-106
21.60869934406847,301
-42.163618676540665,42
308.2990470357239,553
-162.79759800591637,55
7619.680130432824,7645
-620.3148498018545,-366
-142.14116827694653,33
264.041293381808,288
-478.530805271284,99
-242.6459669920946,-97
-60.50452232807311,-42
-452.9766216685686,-58
-63.99854957658053,-3
-202.132100398653,-35
0.39185129528529217,232
-141.798095438139,-5
-122.92630205381188,-174
-133.31887642827695,-295
108.21188718065619,319
-81.11191818012075,6
-58.96870284397324,59
475.8028557202112,897
-61.80342653785831,-73
-210.22213704981135,-191
-231.32146401781222,-178
-78.20138987353813,-59
-28.350378880957017,-17
617.03891467095,409
-53.99260898438084,0
-56.53436183740322,-39
-71.75404483775753,42
-533.6599527711141,-397
-269.50564267163196,-82
150.35434789120495,-15
-110.38119112101678,40
-132.95875138073274,51
-101.33008506607277,52
-465.5174783287192,-90
-1011.0364085112028,-1514
-53.84098460876222,25
-79.38990956801464,0
104.73962211207261,293
-205.63531376213285,-181
2.0978088052386994,35
-154.60422043229738,-41
90.45873450363977,286
-301.55527768337055,-395
-4825.404339544359,-6064
-157.92332514781316,-101
-41.6764621397689,81
-102.72767139607653,-3
-191.51148961938884,-92
9623.013574202514,11762
-21.49751941757127,37
-132.52315908774028,22
-90.31146294303969,-41
-1710.8706388924197,-1617
-100.94720311683544,-18
-65.23017364618376,-32
-216.47466781842593,-136
-100.1083752404156,147
-29.335304716579166,-40
-601.1728062158066,-582
-1257.0370899716008,-708
-118.37145671387555,44
500.0907265027842,541
-193.54279903332406,9
-4.423362450654551,76
-345.45165140658594,-145
-240.2122958228294,78
276.6834791583879,-214
4091.855042172556,5945
73.10946423019456,-31
-7.98437690624057,83
-74.27377813299147,73
107.89878176163847,125
-12042.028851898993,-15108
-125.06977508730803,22
-1597.9174797109972,-986
317.3714136734977,46
-536.8560440355211,-471
-15.229381093433517,-198
-66.39139909077079,-131
-8.501404745698558,58
-76.36804122719099,-1
470.61667393521105,147
-94.65966743865248,0
-11.695606014330693,33
-90.7545298220107,4
-102.1949437321838,27
2042.3878625678724,2544
1683.0299369814832,1691
-116.74481722830471,0
107.87543732703817,118
-122.71306676411184,-4
-2914.3735541535852,-2956
-584.0894387754986,-280
-107.7295914970627,7
55.60784501283534,-164
402.1901736304678,353
-698.8893378628117,-1301
-243.97801992435382,74
-124.21873230967368,0
-169.31691894353554,-159
-75.85819768685859,99
-109.77231170007929,-14
-12.52130562415369,31
-562.0458884251211,-525
-67.55271895618777,30
-684.1971125573648,-171
-422.8771096290903,-308
-63.39594115731899,-19
-89.04642375996836,-95
-306.8147943315766,-485
-91.28595572168176,-120
-115.71296866777789,-5
-1642.5105054956762,-2648
-66.77504926333812,58
-81.49505640060785,33
-188.43254335810184,101
-89.8584695421159,57
