FIPS,year,tot_out,tot_in,net_out,hpi
29510,2007,21297.0,16441.0,4856.0,490.33
29510,2008,21430.0,18005.0,3425.0,485.26
29510,2009,20728.0,17975.0,2753.0,466.02
29510,2010,20418.0,17466.0,2952.0,446.68
29510,2011,20256.0,17380.0,2876.0,429.35
29510,2012,21781.0,18458.0,3323.0,417.59
29510,2013,22958.0,19073.0,3885.0,419.42
29510,2014,20364.0,16601.0,3763.0,434.08
29510,2015,15806.0,13192.0,2614.0,446.45
29510,2016,22331.0,16217.0,6114.0,465.92
29510,2017,29196.0,20183.0,9013.0,487.69
29510,2018,21979.0,15780.0,6199.0,508.45
29510,2019,20477.0,15588.0,4889.0,526.9
30001,1993,215.0,102.0,113.0,100.0
30001,1994,187.0,163.0,24.0,115.83
30001,1995,144.0,144.0,0.0,125.63
30001,1996,160.0,91.0,69.0,128.01
30001,1997,156.0,114.0,42.0,128.7
30001,1998,195.0,84.0,111.0,137.6
30001,1999,138.0,123.0,15.0,135.52
30001,2000,171.0,119.0,52.0,145.08
30001,2001,161.0,137.0,24.0,143.68
30001,2002,127.0,97.0,30.0,150.47
30001,2003,192.0,87.0,105.0,156.37
30001,2004,132.0,143.0,-11.0,161.37
30001,2005,168.0,121.0,47.0,172.71
30001,2006,199.0,117.0,82.0,195.72
30001,2007,187.0,102.0,85.0,228.07
30001,2008,153.0,155.0,-2.0,226.83
30001,2009,181.0,118.0,63.0,218.81
30001,2010,134.0,110.0,24.0,220.39
30001,2011,179.0,120.0,59.0,214.03
30001,2012,148.0,129.0,19.0,206.73
30001,2013,148.0,151.0,-3.0,226.26
30001,2014,38.0,0.0,38.0,236.05
30001,2015,0.0,0.0,0.0,237.32
30001,2016,105.0,0.0,105.0,253.07
30001,2017,162.0,89.0,73.0,263.63
30001,2018,34.0,45.0,-11.0,269.95
30001,2019,42.0,37.0,5.0,301.6
30003,2003,263.0,167.0,96.0,100.0
30003,2004,266.0,189.0,77.0,109.95
30003,2005,242.0,161.0,81.0,111.62
30003,2006,320.0,204.0,116.0,127.32
30003,2007,237.0,206.0,31.0,129.24
30003,2008,291.0,202.0,89.0,140.91
30003,2009,235.0,265.0,-30.0,137.16
30003,2010,184.0,155.0,29.0,143.71
30003,2011,215.0,251.0,-36.0,143.58
30003,2012,256.0,190.0,66.0,131.48
30003,2013,279.0,261.0,18.0,137.61
30003,2014,183.0,217.0,-34.0,138.75
30003,2015,206.0,103.0,103.0,144.68
30003,2016,194.0,135.0,59.0,152.58
30003,2017,203.0,147.0,56.0,173.14
30003,2018,165.0,143.0,22.0,168.58
30003,2019,253.0,184.0,69.0,172.98
30007,1998,78.0,101.0,-23.0,100.0
30007,1999,91.0,120.0,-29.0,107.38
30007,2000,77.0,70.0,7.0,107.06
30007,2001,64.0,77.0,-13.0,109.91
30007,2002,86.0,80.0,6.0,117.49
30007,2003,96.0,67.0,29.0,115.45
30007,2004,73.0,113.0,-40.0,126.56
30007,2005,122.0,106.0,16.0,140.63
30007,2006,137.0,120.0,17.0,159.71
30007,2007,89.0,178.0,-89.0,173.99
30007,2008,105.0,126.0,-21.0,181.55
30007,2009,83.0,142.0,-59.0,175.79
30007,2010,113.0,119.0,-6.0,163.67
30007,2011,94.0,128.0,-34.0,163.21
30007,2012,138.0,355.0,-217.0,166.57
30007,2013,186.0,92.0,94.0,158.89
30007,2014,104.0,170.0,-66.0,164.66
30007,2015,122.0,105.0,17.0,176.13
30007,2016,158.0,197.0,-39.0,178.72
30007,2017,178.0,282.0,-104.0,188.28
30007,2018,153.0,222.0,-69.0,207.12
30007,2019,177.0,254.0,-77.0,221.76
30009,1994,214.0,259.0,-45.0,100.0
30009,1995,227.0,200.0,27.0,122.72
30009,1996,191.0,256.0,-65.0,132.38
30009,1997,210.0,269.0,-59.0,133.26
30009,1998,280.0,245.0,35.0,137.42
30009,1999,189.0,259.0,-70.0,131.95
30009,2000,324.0,206.0,118.0,145.04
30009,2001,243.0,243.0,0.0,146.01
30009,2002,258.0,244.0,14.0,152.49
30009,2003,288.0,240.0,48.0,157.73
30009,2004,307.0,287.0,20.0,172.84
30009,2005,258.0,214.0,44.0,198.45
30009,2006,302.0,239.0,63.0,218.15
30009,2007,193.0,190.0,3.0,246.18
30009,2008,249.0,249.0,0.0,232.92
30009,2009,268.0,198.0,70.0,240.72
30009,2010,272.0,228.0,44.0,227.51
30009,2011,247.0,184.0,63.0,221.28
30009,2012,286.0,318.0,-32.0,228.84
30009,2013,295.0,322.0,-27.0,232.16
30009,2014,243.0,192.0,51.0,231.93
30009,2015,152.0,168.0,-16.0,250.19
30009,2016,240.0,282.0,-42.0,251.2
30009,2017,262.0,420.0,-158.0,256.53
30009,2018,243.0,216.0,27.0,279.39
30009,2019,226.0,243.0,-17.0,281.16
30013,1993,2339.0,2692.0,-353.0,165.62
30013,1994,2295.0,2714.0,-419.0,174.38
30013,1995,2733.0,2228.0,505.0,183.22
30013,1996,2320.0,2212.0,108.0,192.4
30013,1997,3464.0,1905.0,1559.0,200.99
30013,1998,2362.0,2029.0,333.0,208.52
30013,1999,2483.0,2199.0,284.0,210.91
30013,2000,2339.0,1907.0,432.0,218.52
30013,2001,2350.0,2057.0,293.0,225.08
30013,2002,2405.0,2014.0,391.0,231.26
30013,2003,2225.0,1890.0,335.0,235.82
30013,2004,2159.0,1923.0,236.0,246.7
30013,2005,2375.0,1911.0,464.0,269.52
30013,2006,2336.0,1962.0,374.0,292.69
30013,2007,2138.0,1930.0,208.0,313.52
30013,2008,2192.0,2012.0,180.0,320.87
30013,2009,2076.0,1960.0,116.0,320.27
30013,2010,1827.0,2006.0,-179.0,311.24
30013,2011,2005.0,1912.0,93.0,309.89
30013,2012,2067.0,1833.0,234.0,316.15
30013,2013,2205.0,1762.0,443.0,326.14
30013,2014,1434.0,1088.0,346.0,331.93
30013,2015,888.0,709.0,179.0,337.2
30013,2016,1607.0,1340.0,267.0,348.17
30013,2017,2507.0,2085.0,422.0,363.37
30013,2018,1386.0,1316.0,70.0,376.71
30013,2019,1489.0,1347.0,142.0,387.65
30015,1998,79.0,60.0,19.0,100.0
30015,1999,77.0,67.0,10.0,95.62
30015,2000,53.0,125.0,-72.0,108.51
30015,2001,104.0,34.0,70.0,113.18
30015,2002,67.0,37.0,30.0,110.31
30015,2003,108.0,83.0,25.0,122.21
30015,2004,55.0,43.0,12.0,113.12
30015,2005,89.0,40.0,49.0,125.64
30015,2006,94.0,30.0,64.0,121.19
30015,2007,61.0,52.0,9.0,143.68
30015,2008,76.0,49.0,27.0,156.24
30015,2009,67.0,52.0,15.0,161.78
30015,2010,66.0,58.0,8.0,165.43
30015,2011,65.0,43.0,22.0,164.32
30015,2012,77.0,160.0,-83.0,201.54
30015,2013,75.0,51.0,24.0,181.57
30015,2014,69.0,59.0,10.0,179.7
30015,2015,49.0,45.0,4.0,176.54
30015,2016,59.0,54.0,5.0,197.38
30015,2017,95.0,47.0,48.0,179.54
30015,2018,66.0,51.0,15.0,199.53
30015,2019,126.0,88.0,38.0,210.27
30017,1998,117.0,138.0,-21.0,100.0
30017,1999,209.0,116.0,93.0,108.37
30017,2000,185.0,129.0,56.0,108.0
30017,2001,206.0,90.0,116.0,109.68
30017,2002,185.0,100.0,85.0,114.4
30017,2003,93.0,140.0,-47.0,118.1
30017,2004,128.0,138.0,-10.0,125.76
30017,2005,126.0,124.0,2.0,138.96
30017,2006,163.0,138.0,25.0,154.87
30017,2007,149.0,161.0,-12.0,171.62
30017,2008,140.0,154.0,-14.0,176.37
30017,2009,142.0,142.0,0.0,179.47
30017,2010,156.0,121.0,35.0,175.69
30017,2011,130.0,77.0,53.0,180.76
30017,2012,163.0,187.0,-24.0,201.97
30017,2013,151.0,136.0,15.0,213.48
30017,2014,105.0,48.0,57.0,231.39
30017,2015,71.0,37.0,34.0,236.93
30017,2016,127.0,63.0,64.0,245.42
30017,2017,139.0,54.0,85.0,246.85
30017,2018,83.0,45.0,38.0,248.26
30017,2019,77.0,47.0,30.0,254.42
30021,1998,63.0,30.0,33.0,100.0
30021,1999,160.0,43.0,117.0,105.91
30021,2000,98.0,64.0,34.0,109.71
30021,2001,113.0,19.0,94.0,111.46
30021,2002,98.0,56.0,42.0,108.2
30021,2003,46.0,32.0,14.0,114.28
30021,2004,68.0,51.0,17.0,124.78
30021,2005,84.0,40.0,44.0,140.86
30021,2006,96.0,65.0,31.0,167.0
30021,2007,110.0,26.0,84.0,178.86
30021,2008,62.0,22.0,40.0,193.58
30021,2009,67.0,57.0,10.0,189.44
30021,2010,87.0,53.0,34.0,193.34
30021,2011,27.0,38.0,-11.0,197.56
30021,2012,100.0,73.0,27.0,231.3
30021,2013,114.0,111.0,3.0,262.39
30021,2014,61.0,79.0,-18.0,270.23
30021,2015,59.0,0.0,59.0,282.77
30021,2016,96.0,0.0,96.0,249.21
30021,2017,142.0,97.0,45.0,244.67
30021,2018,65.0,0.0,65.0,242.91
30021,2019,42.0,31.0,11.0,250.99
30023,1993,130.0,111.0,19.0,100.0
30023,1994,114.0,119.0,-5.0,110.01
30023,1995,153.0,103.0,50.0,119.07
30023,1996,169.0,108.0,61.0,139.5
30023,1997,147.0,105.0,42.0,147.95
30023,1998,169.0,71.0,98.0,145.43
30023,1999,259.0,67.0,192.0,155.03
30023,2000,239.0,104.0,135.0,156.43
30023,2001,112.0,100.0,12.0,149.2
30023,2002,221.0,100.0,121.0,154.33
30023,2003,172.0,86.0,86.0,154.62
30023,2004,123.0,127.0,-4.0,160.66
30023,2005,213.0,123.0,90.0,181.81
30023,2006,201.0,128.0,73.0,196.53
30023,2007,152.0,151.0,1.0,222.6
30023,2008,169.0,188.0,-19.0,236.13
30023,2009,215.0,126.0,89.0,221.84
30023,2010,154.0,168.0,-14.0,213.93
30023,2011,165.0,117.0,48.0,210.35
30023,2012,165.0,159.0,6.0,217.0
30023,2013,169.0,222.0,-53.0,216.69
30023,2014,112.0,92.0,20.0,208.43
30023,2015,68.0,44.0,24.0,227.19
30023,2016,102.0,84.0,18.0,235.27
30023,2017,201.0,186.0,15.0,242.14
30023,2018,122.0,127.0,-5.0,257.67
30023,2019,113.0,90.0,23.0,269.22
30025,2008,16.0,0.0,16.0,100.0
30025,2009,0.0,0.0,0.0,103.37
30025,2010,25.0,0.0,25.0,109.42
30025,2011,0.0,19.0,-19.0,104.34
30025,2012,0.0,33.0,-33.0,145.23
30025,2013,27.0,0.0,27.0,154.3
30025,2014,0.0,0.0,0.0,180.36
30025,2015,0.0,0.0,0.0,178.27
30025,2016,0.0,0.0,0.0,174.44
30025,2017,0.0,0.0,0.0,183.68
30025,2018,0.0,0.0,0.0,177.2
30025,2019,0.0,0.0,0.0,186.52
30027,1993,277.0,138.0,139.0,100.0
30027,1994,136.0,148.0,-12.0,113.3
30027,1995,167.0,199.0,-32.0,118.07
30027,1996,163.0,161.0,2.0,130.82
30027,1997,227.0,122.0,105.0,128.94
30027,1998,136.0,146.0,-10.0,128.05
30027,1999,199.0,111.0,88.0,134.41
30027,2000,146.0,99.0,47.0,136.57
30027,2001,175.0,145.0,30.0,141.97
30027,2002,223.0,149.0,74.0,143.31
30027,2003,177.0,121.0,56.0,148.85
30027,2004,155.0,100.0,55.0,155.74
30027,2005,141.0,158.0,-17.0,171.31
30027,2006,201.0,156.0,45.0,193.95
30027,2007,229.0,156.0,73.0,217.16
30027,2008,207.0,165.0,42.0,215.65
30027,2009,144.0,146.0,-2.0,214.68
30027,2010,161.0,127.0,34.0,215.65
30027,2011,171.0,134.0,37.0,208.5
30027,2012,182.0,179.0,3.0,220.86
30027,2013,270.0,143.0,127.0,229.19
30027,2014,73.0,68.0,5.0,235.04
30027,2015,48.0,0.0,48.0,230.04
30027,2016,125.0,109.0,16.0,238.14
30027,2017,146.0,132.0,14.0,239.39
30027,2018,144.0,89.0,55.0,242.08
30027,2019,125.0,87.0,38.0,252.42
30029,1993,1321.0,2279.0,-958.0,303.22
30029,1994,1414.0,2417.0,-1003.0,333.52
30029,1995,1473.0,2355.0,-882.0,355.39
30029,1996,1525.0,2221.0,-696.0,360.81
30029,1997,1712.0,1753.0,-41.0,370.58
30029,1998,1878.0,1861.0,17.0,373.08
30029,1999,1706.0,1768.0,-62.0,384.11
30029,2000,1715.0,1824.0,-109.0,397.62
30029,2001,1670.0,2106.0,-436.0,426.19
30029,2002,1627.0,1936.0,-309.0,450.22
30029,2003,1431.0,2054.0,-623.0,478.72
30029,2004,1552.0,2244.0,-692.0,538.59
30029,2005,1630.0,2176.0,-546.0,623.53
30029,2006,1637.0,2493.0,-856.0,704.62
30029,2007,1652.0,2732.0,-1080.0,749.16
30029,2008,1799.0,2396.0,-597.0,756.45
30029,2009,1891.0,1765.0,126.0,713.12
30029,2010,1732.0,1519.0,213.0,643.5
30029,2011,1696.0,1561.0,135.0,603.6
30029,2012,1967.0,2363.0,-396.0,592.89
30029,2013,1890.0,2569.0,-679.0,604.0
30029,2014,1581.0,1788.0,-207.0,656.08
30029,2015,947.0,1092.0,-145.0,683.46
30029,2016,1326.0,1936.0,-610.0,716.6
30029,2017,1919.0,3367.0,-1448.0,775.83
30029,2018,1760.0,2188.0,-428.0,834.96
30029,2019,1428.0,2380.0,-952.0,882.39
30031,1993,1750.0,2158.0,-408.0,148.39
30031,1994,1906.0,2220.0,-314.0,168.75
30031,1995,1706.0,2215.0,-509.0,182.58
30031,1996,2019.0,1963.0,56.0,188.0
30031,1997,2087.0,2296.0,-209.0,192.8
30031,1998,2039.0,2257.0,-218.0,197.85
30031,1999,2039.0,2285.0,-246.0,205.44
30031,2000,2188.0,2554.0,-366.0,222.49
30031,2001,2126.0,2817.0,-691.0,234.53
30031,2002,2410.0,2655.0,-245.0,247.89
30031,2003,2001.0,2872.0,-871.0,260.43
30031,2004,2266.0,2923.0,-657.0,291.85
30031,2005,2143.0,3264.0,-1121.0,345.49
30031,2006,2519.0,3569.0,-1050.0,393.52
30031,2007,2520.0,3208.0,-688.0,410.91
30031,2008,2767.0,3075.0,-308.0,400.0
30031,2009,3071.0,2528.0,543.0,375.38
30031,2010,2573.0,2169.0,404.0,338.91
30031,2011,2510.0,2474.0,36.0,322.25
30031,2012,2709.0,2630.0,79.0,320.7
30031,2013,2693.0,2937.0,-244.0,345.34
30031,2014,1952.0,2161.0,-209.0,376.75
30031,2015,1119.0,1462.0,-343.0,404.7
30031,2016,2142.0,2811.0,-669.0,436.63
30031,2017,3566.0,4103.0,-537.0,480.6
30031,2018,2793.0,2699.0,94.0,528.5
30031,2019,2870.0,2796.0,74.0,563.71
30035,1998,236.0,99.0,137.0,100.0
30035,1999,273.0,134.0,139.0,95.06
30035,2000,405.0,163.0,242.0,94.61
30035,2001,359.0,236.0,123.0,106.8
30035,2002,309.0,183.0,126.0,101.73
30035,2003,362.0,176.0,186.0,103.66
30035,2004,204.0,185.0,19.0,110.48
30035,2005,290.0,141.0,149.0,123.26
30035,2006,212.0,179.0,33.0,120.74
30035,2007,281.0,136.0,145.0,119.03
30035,2008,221.0,127.0,94.0,138.99
30035,2009,267.0,237.0,30.0,130.32
30035,2010,184.0,245.0,-61.0,139.37
30035,2011,190.0,197.0,-7.0,145.22
30035,2012,203.0,160.0,43.0,150.74
30035,2013,260.0,300.0,-40.0,153.71
30035,2014,131.0,48.0,83.0,160.47
30035,2015,97.0,0.0,97.0,153.89
30035,2016,120.0,108.0,12.0,170.61
30035,2017,160.0,55.0,105.0,156.62
30035,2018,75.0,46.0,29.0,175.73
30035,2019,98.0,51.0,47.0,157.76
30039,2001,68.0,112.0,-44.0,100.0
30039,2002,77.0,96.0,-19.0,99.65
30039,2003,37.0,46.0,-9.0,107.44
30039,2004,54.0,51.0,3.0,119.4
30039,2005,53.0,43.0,10.0,132.25
30039,2006,44.0,29.0,15.0,152.99
30039,2007,32.0,20.0,12.0,164.21
30039,2008,42.0,38.0,4.0,180.99
30039,2009,32.0,26.0,6.0,169.59
30039,2010,34.0,32.0,2.0,166.82
30039,2011,25.0,37.0,-12.0,147.86
30039,2012,71.0,30.0,41.0,157.82
30039,2013,44.0,44.0,0.0,150.18
30039,2014,0.0,0.0,0.0,149.77
30039,2015,0.0,0.0,0.0,155.53
30039,2016,37.0,43.0,-6.0,164.97
30039,2017,44.0,52.0,-8.0,184.76
30039,2018,37.0,50.0,-13.0,193.65
30039,2019,0.0,0.0,0.0,217.27
30041,1993,593.0,432.0,161.0,109.38
30041,1994,449.0,408.0,41.0,117.92
30041,1995,388.0,375.0,13.0,133.37
30041,1996,397.0,316.0,81.0,138.13
30041,1997,499.0,385.0,114.0,140.11
30041,1998,404.0,364.0,40.0,144.9
30041,1999,465.0,282.0,183.0,144.34
30041,2000,389.0,268.0,121.0,142.31
30041,2001,388.0,230.0,158.0,149.64
30041,2002,466.0,258.0,208.0,153.61
30041,2003,355.0,271.0,84.0,154.95
30041,2004,356.0,214.0,142.0,167.03
30041,2005,360.0,311.0,49.0,181.76
30041,2006,342.0,332.0,10.0,208.37
30041,2007,385.0,386.0,-1.0,216.17
30041,2008,388.0,290.0,98.0,225.89
30041,2009,373.0,276.0,97.0,225.13
30041,2010,300.0,364.0,-64.0,226.96
30041,2011,290.0,275.0,15.0,225.4
30041,2012,464.0,309.0,155.0,236.5
30041,2013,342.0,300.0,42.0,246.4
30041,2014,342.0,173.0,169.0,257.73
30041,2015,189.0,102.0,87.0,261.94
30041,2016,315.0,177.0,138.0,275.98
30041,2017,394.0,189.0,205.0,292.07
30041,2018,289.0,184.0,105.0,296.56
30041,2019,226.0,273.0,-47.0,314.64
30043,1993,314.0,401.0,-87.0,100.0
30043,1994,306.0,456.0,-150.0,106.57
30043,1995,266.0,312.0,-46.0,116.57
30043,1996,248.0,382.0,-134.0,124.44
30043,1997,298.0,397.0,-99.0,130.42
30043,1998,286.0,392.0,-106.0,132.41
30043,1999,329.0,448.0,-119.0,133.86
30043,2000,324.0,374.0,-50.0,136.66
30043,2001,347.0,372.0,-25.0,142.88
30043,2002,396.0,466.0,-70.0,145.82
30043,2003,370.0,387.0,-17.0,149.18
30043,2004,321.0,413.0,-92.0,158.71
30043,2005,328.0,453.0,-125.0,178.93
30043,2006,389.0,387.0,2.0,202.97
30043,2007,351.0,421.0,-70.0,222.88
30043,2008,357.0,400.0,-43.0,221.32
30043,2009,285.0,331.0,-46.0,218.17
30043,2010,350.0,364.0,-14.0,204.06
30043,2011,351.0,306.0,45.0,200.22
30043,2012,434.0,470.0,-36.0,201.34
30043,2013,436.0,461.0,-25.0,210.28
30043,2014,345.0,406.0,-61.0,219.01
30043,2015,299.0,278.0,21.0,221.36
30043,2016,363.0,459.0,-96.0,220.4
30043,2017,445.0,677.0,-232.0,231.82
30043,2018,370.0,503.0,-133.0,249.04
30043,2019,406.0,450.0,-44.0,256.64
30047,1993,401.0,601.0,-200.0,112.2
30047,1994,453.0,616.0,-163.0,123.5
30047,1995,308.0,554.0,-246.0,133.05
30047,1996,418.0,501.0,-83.0,137.33
30047,1997,400.0,533.0,-133.0,142.13
30047,1998,476.0,509.0,-33.0,145.56
30047,1999,476.0,554.0,-78.0,145.56
30047,2000,516.0,658.0,-142.0,155.78
30047,2001,589.0,610.0,-21.0,163.3
30047,2002,658.0,482.0,176.0,168.84
30047,2003,467.0,619.0,-152.0,177.96
30047,2004,474.0,625.0,-151.0,194.28
30047,2005,523.0,518.0,5.0,215.75
30047,2006,583.0,579.0,4.0,253.13
30047,2007,634.0,490.0,144.0,276.88
30047,2008,495.0,487.0,8.0,282.73
30047,2009,536.0,555.0,-19.0,271.2
30047,2010,492.0,459.0,33.0,255.82
30047,2011,349.0,506.0,-157.0,230.9
30047,2012,679.0,605.0,74.0,230.29
30047,2013,635.0,599.0,36.0,228.35
30047,2014,410.0,396.0,14.0,233.02
30047,2015,303.0,256.0,47.0,239.62
30047,2016,500.0,493.0,7.0,238.96
30047,2017,596.0,830.0,-234.0,253.05
30047,2018,552.0,545.0,7.0,265.88
30047,2019,471.0,489.0,-18.0,275.0
30049,1993,1433.0,1755.0,-322.0,213.63
30049,1994,1383.0,1522.0,-139.0,235.29
30049,1995,1324.0,1721.0,-397.0,259.28
30049,1996,1438.0,1464.0,-26.0,270.92
30049,1997,1419.0,1393.0,26.0,280.73
30049,1998,1594.0,1405.0,189.0,283.85
30049,1999,1509.0,1553.0,-44.0,290.93
30049,2000,1433.0,1629.0,-196.0,299.04
30049,2001,1461.0,1408.0,53.0,311.79
30049,2002,1706.0,1716.0,-10.0,322.12
30049,2003,1351.0,1553.0,-202.0,329.12
30049,2004,1395.0,1574.0,-179.0,348.23
30049,2005,1646.0,1697.0,-51.0,391.75
30049,2006,1515.0,1725.0,-210.0,451.86
30049,2007,1438.0,1803.0,-365.0,498.4
30049,2008,1575.0,1744.0,-169.0,505.17
30049,2009,1320.0,1563.0,-243.0,495.22
30049,2010,1363.0,1672.0,-309.0,478.24
30049,2011,1385.0,1547.0,-162.0,468.61
30049,2012,1544.0,1721.0,-177.0,469.6
30049,2013,1766.0,1883.0,-117.0,477.37
30049,2014,1353.0,1372.0,-19.0,489.84
30049,2015,870.0,897.0,-27.0,505.85
30049,2016,1446.0,1287.0,159.0,524.24
30049,2017,2143.0,2204.0,-61.0,544.4
30049,2018,1423.0,1649.0,-226.0,574.31
30049,2019,1331.0,1476.0,-145.0,604.97
30053,1995,240.0,262.0,-22.0,100.0
30053,1996,283.0,252.0,31.0,107.28
30053,1997,274.0,194.0,80.0,106.17
30053,1998,335.0,235.0,100.0,110.65
30053,1999,416.0,247.0,169.0,109.31
30053,2000,337.0,220.0,117.0,117.85
30053,2001,301.0,171.0,130.0,120.46
30053,2002,341.0,239.0,102.0,122.27
30053,2003,336.0,292.0,44.0,128.86
30053,2004,287.0,340.0,-53.0,136.15
30053,2005,265.0,267.0,-2.0,161.74
30053,2006,342.0,210.0,132.0,190.28
30053,2007,305.0,272.0,33.0,208.69
30053,2008,277.0,276.0,1.0,210.56
30053,2009,282.0,278.0,4.0,206.7
30053,2010,210.0,221.0,-11.0,200.25
30053,2011,211.0,197.0,14.0,192.32
30053,2012,311.0,219.0,92.0,189.44
30053,2013,322.0,236.0,86.0,201.83
30053,2014,141.0,174.0,-33.0,200.64
30053,2015,96.0,104.0,-8.0,195.17
30053,2016,181.0,145.0,36.0,192.82
30053,2017,208.0,299.0,-91.0,209.0
30053,2018,252.0,222.0,30.0,222.93
30053,2019,151.0,208.0,-57.0,241.75
30057,1996,63.0,103.0,-40.0,100.0
30057,1997,72.0,88.0,-16.0,105.76
30057,1998,92.0,54.0,38.0,111.75
30057,1999,54.0,113.0,-59.0,104.51
30057,2000,136.0,87.0,49.0,117.02
30057,2001,100.0,93.0,7.0,117.72
30057,2002,63.0,60.0,3.0,119.12
30057,2003,90.0,73.0,17.0,126.13
30057,2004,64.0,71.0,-7.0,132.8
30057,2005,112.0,83.0,29.0,150.97
30057,2006,103.0,93.0,10.0,181.16
30057,2007,75.0,178.0,-103.0,186.16
30057,2008,138.0,91.0,47.0,192.18
30057,2009,93.0,80.0,13.0,186.29
30057,2010,89.0,111.0,-22.0,177.8
30057,2011,97.0,82.0,15.0,160.79
30057,2012,147.0,130.0,17.0,163.65
30057,2013,141.0,156.0,-15.0,170.72
30057,2014,160.0,59.0,101.0,171.86
30057,2015,64.0,60.0,4.0,176.56
30057,2016,122.0,101.0,21.0,186.47
30057,2017,95.0,189.0,-94.0,191.17
30057,2018,99.0,185.0,-86.0,213.47
30057,2019,67.0,108.0,-41.0,220.2
30059,2008,0.0,0.0,0.0,100.0
30059,2009,0.0,0.0,0.0,109.82
30059,2010,0.0,0.0,0.0,92.67
30059,2011,0.0,0.0,0.0,94.41
30059,2012,0.0,0.0,0.0,89.18
30059,2013,0.0,0.0,0.0,89.09
30059,2014,0.0,0.0,0.0,102.7
30059,2015,0.0,0.0,0.0,116.68
30059,2016,0.0,0.0,0.0,103.34
30059,2017,0.0,0.0,0.0,118.42
30059,2018,0.0,0.0,0.0,104.94
30059,2019,0.0,0.0,0.0,126.99
30061,1999,63.0,121.0,-58.0,100.0
30061,2000,74.0,91.0,-17.0,103.66
30061,2001,133.0,69.0,64.0,108.41
30061,2002,82.0,81.0,1.0,111.88
30061,2003,90.0,89.0,1.0,121.3
30061,2004,85.0,101.0,-16.0,122.28
30061,2005,52.0,86.0,-34.0,144.15
30061,2006,79.0,92.0,-13.0,159.34
30061,2007,109.0,62.0,47.0,182.85
30061,2008,77.0,74.0,3.0,191.76
30061,2009,102.0,61.0,41.0,176.16
30061,2010,58.0,72.0,-14.0,168.97
30061,2011,78.0,82.0,-4.0,149.61
30061,2012,90.0,75.0,15.0,159.55
30061,2013,95.0,90.0,5.0,152.61
30061,2014,92.0,72.0,20.0,155.98
30061,2015,61.0,62.0,-1.0,164.5
30061,2016,114.0,58.0,56.0,168.67
30061,2017,107.0,139.0,-32.0,192.33
30061,2018,76.0,104.0,-28.0,196.13
30061,2019,55.0,169.0,-114.0,209.25
30063,1993,2760.0,3291.0,-531.0,278.33
30063,1994,3085.0,3147.0,-62.0,307.76
30063,1995,2860.0,3037.0,-177.0,337.11
30063,1996,3133.0,3175.0,-42.0,351.98
30063,1997,3065.0,2988.0,77.0,364.39
30063,1998,3514.0,2939.0,575.0,374.06
30063,1999,3468.0,3192.0,276.0,385.05
30063,2000,3536.0,3567.0,-31.0,406.0
30063,2001,3511.0,3334.0,177.0,429.49
30063,2002,3436.0,3728.0,-292.0,458.79
30063,2003,3348.0,3316.0,32.0,489.45
30063,2004,3511.0,3405.0,106.0,549.0
30063,2005,3462.0,3416.0,46.0,603.93
30063,2006,3380.0,3619.0,-239.0,661.78
30063,2007,3530.0,3598.0,-68.0,692.79
30063,2008,3799.0,3693.0,106.0,693.88
30063,2009,3557.0,3478.0,79.0,674.68
30063,2010,3181.0,2963.0,218.0,646.01
30063,2011,3319.0,3284.0,35.0,621.89
30063,2012,3619.0,3317.0,302.0,627.87
30063,2013,3842.0,3705.0,137.0,639.69
30063,2014,2925.0,2656.0,269.0,660.01
30063,2015,1760.0,1831.0,-71.0,687.58
30063,2016,2886.0,3183.0,-297.0,718.97
30063,2017,4687.0,4440.0,247.0,761.65
30063,2018,3291.0,3213.0,78.0,811.26
30063,2019,2977.0,2928.0,49.0,848.65
30065,2001,83.0,52.0,31.0,100.0
30065,2002,118.0,67.0,51.0,106.44
30065,2003,89.0,74.0,15.0,104.32
30065,2004,79.0,68.0,11.0,120.06
30065,2005,140.0,70.0,70.0,124.22
30065,2006,81.0,60.0,21.0,134.08
30065,2007,126.0,49.0,77.0,152.15
30065,2008,89.0,73.0,16.0,155.41
30065,2009,87.0,79.0,8.0,152.61
30065,2010,93.0,97.0,-4.0,152.0
30065,2011,80.0,98.0,-18.0,129.04
30065,2012,147.0,104.0,43.0,147.53
30065,2013,118.0,126.0,-8.0,150.28
30065,2014,95.0,76.0,19.0,163.13
30065,2015,59.0,46.0,13.0,159.85
30065,2016,89.0,97.0,-8.0,168.65
30065,2017,130.0,152.0,-22.0,166.47
30065,2018,130.0,103.0,27.0,178.29
30065,2019,100.0,91.0,9.0,189.03
30067,1993,223.0,322.0,-99.0,100.0
30067,1994,252.0,353.0,-101.0,110.43
30067,1995,249.0,291.0,-42.0,124.88
30067,1996,237.0,227.0,10.0,128.66
30067,1997,289.0,268.0,21.0,136.8
30067,1998,337.0,236.0,101.0,139.39
30067,1999,311.0,292.0,19.0,143.01
30067,2000,337.0,334.0,3.0,154.01
30067,2001,412.0,278.0,134.0,156.09
30067,2002,330.0,303.0,27.0,162.72
30067,2003,315.0,210.0,105.0,168.83
30067,2004,348.0,300.0,48.0,186.35
30067,2005,402.0,378.0,24.0,218.9
30067,2006,278.0,359.0,-81.0,256.14
30067,2007,256.0,307.0,-51.0,274.68
