FIPS,year,tot_out,tot_in,net_out,total
28089,2012,4382.0,5359.0,-977.0,98092
28089,2013,4566.0,5589.0,-1023.0,99531
28089,2014,3546.0,4309.0,-763.0,100902
28089,2015,2741.0,3575.0,-834.0,102516
28089,2016,3354.0,4538.0,-1184.0,103921
28089,2017,4727.0,5759.0,-1032.0,104635
28089,2018,3761.0,4412.0,-651.0,105651
28089,2019,3460.0,4212.0,-752.0,106334
28091,1993,391.0,395.0,-4.0,25550
28091,1994,390.0,388.0,2.0,25713
28091,1995,414.0,526.0,-112.0,26062
28091,1996,468.0,350.0,118.0,26078
28091,1997,460.0,445.0,15.0,26312
28091,1998,458.0,430.0,28.0,26404
28091,1999,476.0,445.0,31.0,26538
28091,2000,503.0,434.0,69.0,25616
28091,2001,519.0,328.0,191.0,25391
28091,2002,599.0,442.0,157.0,25360
28091,2003,601.0,465.0,136.0,25497
28091,2004,487.0,482.0,5.0,25617
28091,2005,423.0,424.0,-1.0,25706
28091,2006,517.0,652.0,-135.0,26291
28091,2007,473.0,474.0,-1.0,26610
28091,2008,596.0,496.0,100.0,26825
28091,2009,573.0,501.0,72.0,26979
28091,2010,522.0,446.0,76.0,27083
28091,2011,562.0,425.0,137.0,26669
28091,2012,769.0,603.0,166.0,26333
28091,2013,695.0,555.0,140.0,26064
28091,2014,777.0,347.0,430.0,25685
28091,2015,450.0,378.0,72.0,25430
28091,2016,431.0,375.0,56.0,25120
28091,2017,532.0,551.0,-19.0,25123
28091,2018,477.0,392.0,85.0,24736
28091,2019,348.0,336.0,12.0,24504
28093,1993,1160.0,1107.0,53.0,31354
28093,1994,1114.0,1240.0,-126.0,31521
28093,1995,1192.0,1165.0,27.0,31996
28093,1996,1064.0,989.0,75.0,32186
28093,1997,1161.0,1040.0,121.0,32133
28093,1998,1262.0,1264.0,-2.0,32170
28093,1999,1208.0,1099.0,109.0,32323
28093,2000,915.0,985.0,-70.0,35004
28093,2001,979.0,981.0,-2.0,35052
28093,2002,998.0,909.0,89.0,35345
28093,2003,820.0,916.0,-96.0,35767
28093,2004,1008.0,840.0,168.0,35720
28093,2005,1303.0,1328.0,-25.0,36052
28093,2006,1348.0,1481.0,-133.0,36374
28093,2007,1245.0,1475.0,-230.0,36950
28093,2008,1422.0,1594.0,-172.0,37351
28093,2009,1296.0,1353.0,-57.0,37231
28093,2010,1523.0,1385.0,138.0,37104
28093,2011,1456.0,1194.0,262.0,36771
28093,2012,1773.0,1551.0,222.0,36567
28093,2013,1591.0,1674.0,-83.0,36478
28093,2014,1601.0,1326.0,275.0,36197
28093,2015,1128.0,1120.0,8.0,35918
28093,2016,1356.0,1352.0,4.0,35794
28093,2017,1577.0,1622.0,-45.0,35622
28093,2018,1264.0,1478.0,-214.0,35491
28093,2019,1341.0,1244.0,97.0,35302
28095,1993,782.0,787.0,-5.0,37000
28095,1994,843.0,750.0,93.0,37223
28095,1995,797.0,810.0,-13.0,37620
28095,1996,912.0,903.0,9.0,37770
28095,1997,841.0,1069.0,-228.0,38077
28095,1998,878.0,935.0,-57.0,38105
28095,1999,844.0,904.0,-60.0,38230
28095,2000,917.0,928.0,-11.0,37981
28095,2001,1007.0,1024.0,-17.0,38005
28095,2002,991.0,808.0,183.0,37690
28095,2003,687.0,698.0,-11.0,37646
28095,2004,702.0,690.0,12.0,37678
28095,2005,850.0,710.0,140.0,37464
28095,2006,931.0,711.0,220.0,37454
28095,2007,861.0,791.0,70.0,37355
28095,2008,759.0,888.0,-129.0,37453
28095,2009,844.0,809.0,35.0,37258
28095,2010,852.0,727.0,125.0,36889
28095,2011,724.0,630.0,94.0,36601
28095,2012,1275.0,1119.0,156.0,36410
28095,2013,1037.0,1048.0,-11.0,36154
28095,2014,828.0,827.0,1.0,36061
28095,2015,622.0,559.0,63.0,35831
28095,2016,636.0,787.0,-151.0,35906
28095,2017,822.0,968.0,-146.0,35863
28095,2018,767.0,802.0,-35.0,35614
28095,2019,764.0,701.0,63.0,35291
28097,1993,263.0,314.0,-51.0,12353
28097,1994,256.0,222.0,34.0,12337
28097,1995,260.0,310.0,-50.0,12400
28097,1996,240.0,197.0,43.0,12383
28097,1997,187.0,260.0,-73.0,12445
28097,1998,244.0,228.0,16.0,12402
28097,1999,219.0,209.0,10.0,12394
28097,2000,307.0,178.0,129.0,12115
28097,2001,194.0,249.0,-55.0,12042
28097,2002,198.0,147.0,51.0,11829
28097,2003,180.0,159.0,21.0,11647
28097,2004,223.0,126.0,97.0,11507
28097,2005,187.0,210.0,-23.0,11474
28097,2006,253.0,227.0,26.0,11453
28097,2007,266.0,166.0,100.0,11297
28097,2008,233.0,150.0,83.0,11067
28097,2009,220.0,191.0,29.0,10948
28097,2010,162.0,185.0,-23.0,10924
28097,2011,228.0,165.0,63.0,10771
28097,2012,292.0,267.0,25.0,10600
28097,2013,274.0,176.0,98.0,10575
28097,2014,202.0,164.0,38.0,10358
28097,2015,163.0,73.0,90.0,10190
28097,2016,151.0,164.0,-13.0,10230
28097,2017,189.0,176.0,13.0,10138
28097,2018,172.0,181.0,-9.0,9986
28097,2019,153.0,145.0,8.0,9766
28099,1993,517.0,538.0,-21.0,25772
28099,1994,493.0,508.0,-15.0,26091
28099,1995,555.0,698.0,-143.0,26656
28099,1996,502.0,568.0,-66.0,26997
28099,1997,613.0,584.0,29.0,27189
28099,1998,496.0,632.0,-136.0,27502
28099,1999,547.0,560.0,-13.0,27639
28099,2000,616.0,506.0,110.0,28689
28099,2001,675.0,545.0,130.0,28396
28099,2002,498.0,596.0,-98.0,28490
28099,2003,584.0,610.0,-26.0,28807
28099,2004,528.0,709.0,-181.0,29139
28099,2005,555.0,593.0,-38.0,29364
28099,2006,545.0,571.0,-26.0,29381
28099,2007,604.0,467.0,137.0,29399
28099,2008,588.0,629.0,-41.0,29562
28099,2009,609.0,583.0,26.0,29694
28099,2010,575.0,592.0,-17.0,29687
28099,2011,580.0,577.0,3.0,29758
28099,2012,908.0,708.0,200.0,29747
28099,2013,710.0,685.0,25.0,29539
28099,2014,500.0,588.0,-88.0,29470
28099,2015,418.0,521.0,-103.0,29491
28099,2016,498.0,538.0,-40.0,29474
28099,2017,624.0,646.0,-22.0,29446
28099,2018,620.0,607.0,13.0,29188
28099,2019,465.0,463.0,2.0,29147
28101,1993,450.0,582.0,-132.0,20886
28101,1994,471.0,457.0,14.0,21058
28101,1995,600.0,562.0,38.0,21142
28101,1996,473.0,592.0,-119.0,21390
28101,1997,569.0,586.0,-17.0,21480
28101,1998,500.0,522.0,-22.0,21597
28101,1999,529.0,560.0,-31.0,21741
28101,2000,525.0,557.0,-32.0,21791
28101,2001,479.0,575.0,-96.0,21715
28101,2002,574.0,452.0,122.0,21493
28101,2003,483.0,510.0,-27.0,21510
28101,2004,585.0,531.0,54.0,21535
28101,2005,399.0,577.0,-178.0,21611
28101,2006,503.0,583.0,-80.0,21814
28101,2007,363.0,488.0,-125.0,21965
28101,2008,541.0,518.0,23.0,21851
28101,2009,544.0,507.0,37.0,21790
28101,2010,516.0,589.0,-73.0,21718
28101,2011,543.0,504.0,39.0,21424
28101,2012,665.0,553.0,112.0,21499
28101,2013,567.0,595.0,-28.0,21525
28101,2014,553.0,461.0,92.0,21714
28101,2015,458.0,435.0,23.0,21578
28101,2016,479.0,591.0,-112.0,21504
28101,2017,542.0,611.0,-69.0,21402
28101,2018,540.0,457.0,83.0,21315
28101,2019,466.0,411.0,55.0,20987
28103,1993,203.0,120.0,83.0,12546
28103,1994,207.0,119.0,88.0,12544
28103,1995,194.0,143.0,51.0,12427
28103,1996,163.0,145.0,18.0,12400
28103,1997,139.0,134.0,5.0,12381
28103,1998,150.0,148.0,2.0,12413
28103,1999,166.0,127.0,39.0,12497
28103,2000,184.0,171.0,13.0,12536
28103,2001,147.0,93.0,54.0,12434
28103,2002,176.0,79.0,97.0,12312
28103,2003,236.0,102.0,134.0,12147
28103,2004,101.0,86.0,15.0,12056
28103,2005,191.0,103.0,88.0,11973
28103,2006,204.0,171.0,33.0,11875
28103,2007,213.0,81.0,132.0,11880
28103,2008,186.0,116.0,70.0,11823
28103,2009,153.0,93.0,60.0,11646
28103,2010,219.0,93.0,126.0,11511
28103,2011,219.0,68.0,151.0,11295
28103,2012,248.0,304.0,-56.0,11155
28103,2013,255.0,147.0,108.0,11059
28103,2014,186.0,112.0,74.0,11069
28103,2015,162.0,84.0,78.0,10948
28103,2016,99.0,101.0,-2.0,10891
28103,2017,217.0,87.0,130.0,10717
28103,2018,143.0,66.0,77.0,10561
28103,2019,187.0,67.0,120.0,10425
28105,1993,899.0,760.0,139.0,37974
28105,1994,830.0,870.0,-40.0,38424
28105,1995,1102.0,993.0,109.0,38888
28105,1996,885.0,750.0,135.0,39137
28105,1997,909.0,805.0,104.0,39700
28105,1998,1035.0,847.0,188.0,39635
28105,1999,965.0,736.0,229.0,39765
28105,2000,997.0,924.0,73.0,43122
28105,2001,1075.0,938.0,137.0,43186
28105,2002,1085.0,895.0,190.0,43036
28105,2003,1073.0,1033.0,40.0,43188
28105,2004,1153.0,819.0,334.0,43382
28105,2005,1124.0,1059.0,65.0,43985
28105,2006,1184.0,1266.0,-82.0,45052
28105,2007,1185.0,1136.0,49.0,46032
28105,2008,1437.0,1061.0,376.0,46470
28105,2009,1210.0,1163.0,47.0,47400
28105,2010,1301.0,1054.0,247.0,47692
28105,2011,1202.0,1112.0,90.0,47776
28105,2012,1331.0,1291.0,40.0,48853
28105,2013,1518.0,1095.0,423.0,49152
28105,2014,1029.0,866.0,163.0,49124
28105,2015,764.0,859.0,-95.0,49589
28105,2016,1104.0,906.0,198.0,49612
28105,2017,1604.0,1078.0,526.0,49774
28105,2018,1069.0,849.0,220.0,49248
28105,2019,990.0,865.0,125.0,49543
28107,1993,695.0,717.0,-22.0,31368
28107,1994,553.0,693.0,-140.0,31785
28107,1995,616.0,817.0,-201.0,32214
28107,1996,666.0,799.0,-133.0,32573
28107,1997,821.0,943.0,-122.0,32838
28107,1998,732.0,937.0,-205.0,33326
28107,1999,847.0,1105.0,-258.0,33913
28107,2000,867.0,1056.0,-189.0,34379
28107,2001,888.0,1020.0,-132.0,34401
28107,2002,893.0,1025.0,-132.0,34623
28107,2003,898.0,922.0,-24.0,34661
28107,2004,862.0,946.0,-84.0,34701
28107,2005,912.0,856.0,56.0,34684
28107,2006,961.0,931.0,30.0,34705
28107,2007,699.0,834.0,-135.0,34813
28107,2008,975.0,1035.0,-60.0,34923
28107,2009,996.0,831.0,165.0,34768
28107,2010,956.0,925.0,31.0,34700
28107,2011,1064.0,918.0,146.0,34480
28107,2012,1127.0,1105.0,22.0,34427
28107,2013,1097.0,1022.0,75.0,34398
28107,2014,963.0,897.0,66.0,34453
28107,2015,886.0,623.0,263.0,34204
28107,2016,801.0,717.0,84.0,34238
28107,2017,1024.0,1001.0,23.0,34113
28107,2018,822.0,770.0,52.0,34092
28107,2019,809.0,706.0,103.0,34102
28109,1993,607.0,1092.0,-485.0,40615
28109,1994,675.0,1378.0,-703.0,41889
28109,1995,707.0,1427.0,-720.0,43264
28109,1996,913.0,1391.0,-478.0,44325
28109,1997,849.0,1524.0,-675.0,45653
28109,1998,856.0,1509.0,-653.0,46833
28109,1999,919.0,1563.0,-644.0,47969
28109,2000,1095.0,1393.0,-298.0,48621
28109,2001,904.0,1471.0,-567.0,49083
28109,2002,942.0,1390.0,-448.0,49659
28109,2003,1049.0,1274.0,-225.0,49968
28109,2004,1036.0,1503.0,-467.0,50624
28109,2005,1046.0,1508.0,-462.0,50990
28109,2006,1005.0,3786.0,-2781.0,55153
28109,2007,1455.0,1689.0,-234.0,56053
28109,2008,1363.0,1574.0,-211.0,56538
28109,2009,1371.0,1323.0,48.0,56085
28109,2010,1276.0,1231.0,45.0,55788
28109,2011,1217.0,1111.0,106.0,55441
28109,2012,1657.0,1458.0,199.0,55003
28109,2013,1584.0,1641.0,-57.0,54848
28109,2014,1127.0,1332.0,-205.0,55149
28109,2015,998.0,973.0,25.0,54978
28109,2016,1097.0,1283.0,-186.0,55110
28109,2017,1368.0,1764.0,-396.0,55329
28109,2018,1315.0,1402.0,-87.0,55492
28109,2019,1119.0,1384.0,-265.0,55752
28111,1993,235.0,232.0,3.0,11242
28111,1994,173.0,229.0,-56.0,11479
28111,1995,243.0,292.0,-49.0,11562
28111,1996,244.0,286.0,-42.0,11751
28111,1997,273.0,274.0,-1.0,11863
28111,1998,433.0,285.0,148.0,11858
28111,1999,276.0,330.0,-54.0,12039
28111,2000,275.0,409.0,-134.0,12149
28111,2001,318.0,345.0,-27.0,12156
28111,2002,349.0,309.0,40.0,12232
28111,2003,331.0,222.0,109.0,12245
28111,2004,273.0,245.0,28.0,12233
28111,2005,390.0,296.0,94.0,12088
28111,2006,286.0,310.0,-24.0,12098
28111,2007,264.0,306.0,-42.0,12316
28111,2008,344.0,336.0,8.0,12337
28111,2009,378.0,299.0,79.0,12206
28111,2010,346.0,357.0,-11.0,12258
28111,2011,337.0,276.0,61.0,12155
28111,2012,751.0,436.0,315.0,12003
28111,2013,467.0,457.0,10.0,12020
28111,2014,320.0,390.0,-70.0,12064
28111,2015,228.0,187.0,41.0,12083
28111,2016,288.0,332.0,-44.0,12077
28111,2017,387.0,399.0,-12.0,12031
28111,2018,355.0,291.0,64.0,11937
28111,2019,171.0,214.0,-43.0,11998
28113,1993,699.0,833.0,-134.0,37521
28113,1994,757.0,832.0,-75.0,37679
28113,1995,775.0,778.0,-3.0,37943
28113,1996,763.0,702.0,61.0,37883
28113,1997,907.0,885.0,22.0,37945
28113,1998,932.0,860.0,72.0,37835
28113,1999,915.0,882.0,33.0,37910
28113,2000,871.0,907.0,-36.0,38995
28113,2001,836.0,820.0,16.0,38739
28113,2002,848.0,877.0,-29.0,38734
28113,2003,898.0,799.0,99.0,38649
28113,2004,983.0,894.0,89.0,38700
28113,2005,914.0,996.0,-82.0,38905
28113,2006,828.0,1635.0,-807.0,40241
28113,2007,1135.0,874.0,261.0,40141
28113,2008,1129.0,1045.0,84.0,40290
28113,2009,1101.0,1026.0,75.0,40332
28113,2010,1065.0,947.0,118.0,40416
28113,2011,970.0,1054.0,-84.0,40436
28113,2012,1259.0,1041.0,218.0,40091
28113,2013,1196.0,1022.0,174.0,39944
28113,2014,772.0,658.0,114.0,39960
28113,2015,601.0,496.0,105.0,39907
28113,2016,709.0,619.0,90.0,39637
28113,2017,1047.0,851.0,196.0,39535
28113,2018,683.0,689.0,-6.0,39371
28113,2019,490.0,575.0,-85.0,39284
28115,1993,671.0,624.0,47.0,23237
28115,1994,567.0,752.0,-185.0,23690
28115,1995,636.0,737.0,-101.0,24095
28115,1996,748.0,829.0,-81.0,24424
28115,1997,723.0,858.0,-135.0,24781
28115,1998,654.0,877.0,-223.0,25307
28115,1999,794.0,846.0,-52.0,25685
28115,2000,834.0,793.0,41.0,26967
28115,2001,730.0,722.0,8.0,27274
28115,2002,789.0,863.0,-74.0,27427
28115,2003,676.0,897.0,-221.0,27990
28115,2004,675.0,847.0,-172.0,28276
28115,2005,802.0,892.0,-90.0,28567
28115,2006,837.0,1019.0,-182.0,29098
28115,2007,866.0,979.0,-113.0,29264
28115,2008,943.0,1006.0,-63.0,29475
28115,2009,864.0,888.0,-24.0,29770
28115,2010,854.0,954.0,-100.0,30008
28115,2011,972.0,947.0,25.0,29782
28115,2012,1408.0,1707.0,-299.0,30306
28115,2013,1721.0,1508.0,213.0,30680
28115,2014,1242.0,1222.0,20.0,30802
28115,2015,769.0,742.0,27.0,30884
28115,2016,746.0,1057.0,-311.0,31516
28115,2017,1157.0,1161.0,-4.0,31776
28115,2018,911.0,1000.0,-89.0,31947
28115,2019,831.0,980.0,-149.0,32280
28117,1993,655.0,569.0,86.0,23640
28117,1994,723.0,694.0,29.0,23656
28117,1995,723.0,623.0,100.0,23732
28117,1996,575.0,597.0,-22.0,23975
28117,1997,535.0,492.0,43.0,24249
28117,1998,570.0,524.0,46.0,24356
28117,1999,577.0,521.0,56.0,24497
28117,2000,523.0,519.0,4.0,25662
28117,2001,567.0,528.0,39.0,25452
28117,2002,462.0,527.0,-65.0,25463
28117,2003,491.0,504.0,-13.0,25611
28117,2004,576.0,541.0,35.0,25568
28117,2005,612.0,570.0,42.0,25608
28117,2006,705.0,573.0,132.0,25463
28117,2007,621.0,572.0,49.0,25370
28117,2008,571.0,647.0,-76.0,25481
28117,2009,626.0,669.0,-43.0,25553
28117,2010,675.0,507.0,168.0,25189
28117,2011,509.0,649.0,-140.0,25368
28117,2012,757.0,649.0,108.0,25366
28117,2013,832.0,749.0,83.0,25480
28117,2014,656.0,597.0,59.0,25421
28117,2015,444.0,536.0,-92.0,25457
28117,2016,527.0,535.0,-8.0,25404
28117,2017,815.0,733.0,82.0,25224
28117,2018,575.0,524.0,51.0,25062
28117,2019,519.0,567.0,-48.0,25074
28119,1993,213.0,204.0,9.0,10108
28119,1994,228.0,267.0,-39.0,10080
28119,1995,300.0,167.0,133.0,9982
28119,1996,325.0,218.0,107.0,9871
28119,1997,293.0,205.0,88.0,9826
28119,1998,244.0,211.0,33.0,9858
28119,1999,256.0,214.0,42.0,9780
28119,2000,307.0,171.0,136.0,10055
28119,2001,289.0,208.0,81.0,9952
28119,2002,284.0,246.0,38.0,9828
28119,2003,361.0,176.0,185.0,9541
28119,2004,202.0,168.0,34.0,9494
28119,2005,249.0,126.0,123.0,9238
28119,2006,258.0,168.0,90.0,9008
28119,2007,253.0,156.0,97.0,8723
28119,2008,312.0,173.0,139.0,8501
28119,2009,238.0,185.0,53.0,8336
28119,2010,221.0,156.0,65.0,8188
28119,2011,256.0,210.0,46.0,8050
28119,2012,357.0,285.0,72.0,7796
28119,2013,227.0,317.0,-90.0,7814
28119,2014,149.0,90.0,59.0,7689
28119,2015,76.0,123.0,-47.0,7513
28119,2016,90.0,125.0,-35.0,7361
28119,2017,247.0,178.0,69.0,7207
28119,2018,119.0,0.0,119.0,7053
28119,2019,169.0,72.0,97.0,6808
28121,1993,4057.0,5285.0,-1228.0,93469
28121,1994,3662.0,5173.0,-1511.0,96204
28121,1995,3850.0,5453.0,-1603.0,99199
28121,1996,3607.0,5398.0,-1791.0,103821
28121,1997,3853.0,5899.0,-2046.0,106927
28121,1998,4184.0,5460.0,-1276.0,109600
28121,1999,4288.0,5978.0,-1690.0,112348
28121,2000,4373.0,6226.0,-1853.0,116255
28121,2001,4471.0,5880.0,-1409.0,118774
28121,2002,4481.0,5988.0,-1507.0,120937
28121,2003,4302.0,5981.0,-1679.0,123796
28121,2004,4392.0,6432.0,-2040.0,127232
28121,2005,4892.0,6358.0,-1466.0,130354
28121,2006,4685.0,7028.0,-2343.0,134132
28121,2007,5003.0,6723.0,-1720.0,136694
28121,2008,4876.0,6282.0,-1406.0,139136
28121,2009,5042.0,6034.0,-992.0,140634
28121,2010,4702.0,5644.0,-942.0,142018
28121,2011,4943.0,5722.0,-779.0,144209
28121,2012,5686.0,6276.0,-590.0,145833
28121,2013,6043.0,6149.0,-106.0,147361
28121,2014,4525.0,5316.0,-791.0,148464
28121,2015,3598.0,4167.0,-569.0,149507
28121,2016,4381.0,5250.0,-869.0,152093
28121,2017,5874.0,6686.0,-812.0,152902
28121,2018,4236.0,5098.0,-862.0,154277
28121,2019,4104.0,4470.0,-366.0,155342
28123,1993,681.0,683.0,-2.0,24596
28123,1994,752.0,657.0,95.0,24681
28123,1995,726.0,884.0,-158.0,24991
28123,1996,774.0,803.0,-29.0,25191
28123,1997,862.0,682.0,180.0,25091
28123,1998,865.0,719.0,146.0,25015
28123,1999,799.0,529.0,270.0,24911
28123,2000,813.0,623.0,190.0,28393
28123,2001,706.0,632.0,74.0,28321
28123,2002,800.0,567.0,233.0,27948
28123,2003,604.0,593.0,11.0,28126
28123,2004,627.0,598.0,29.0,28097
28123,2005,702.0,591.0,111.0,28122
28123,2006,757.0,571.0,186.0,28170
28123,2007,708.0,693.0,15.0,28175
28123,2008,698.0,657.0,41.0,28098
28123,2009,779.0,648.0,131.0,28101
28123,2010,697.0,675.0,22.0,28358
28123,2011,773.0,707.0,66.0,28386
28123,2012,885.0,795.0,90.0,28360
28123,2013,1030.0,1036.0,-6.0,28336
28123,2014,873.0,718.0,155.0,28552
28123,2015,867.0,614.0,253.0,28445
28123,2016,789.0,595.0,194.0,28378
28123,2017,858.0,824.0,34.0,28452
28123,2018,710.0,597.0,113.0,28344
28123,2019,708.0,528.0,180.0,28203
28125,1993,140.0,148.0,-8.0,6980
28125,1994,184.0,111.0,73.0,6869
28125,1995,157.0,89.0,68.0,6836
28125,1996,0.0,130.0,-130.0,6781
28125,1997,167.0,43.0,124.0,6620
28125,1998,0.0,94.0,-94.0,6602
28125,1999,131.0,84.0,47.0,6543
28125,2000,129.0,63.0,66.0,6520
28125,2001,175.0,79.0,96.0,6303
28125,2002,0.0,74.0,-74.0,6186
28125,2003,0.0,41.0,-41.0,6052
28125,2004,173.0,58.0,115.0,5845
28125,2005,0.0,71.0,-71.0,5707
28125,2006,0.0,70.0,-70.0,5510
28125,2007,0.0,42.0,-42.0,5238
28125,2008,0.0,73.0,-73.0,5191
28125,2009,0.0,86.0,-86.0,5076
28125,2010,0.0,0.0,0.0,4873
28125,2011,65.0,88.0,-23.0,4877
28125,2012,208.0,58.0,150.0,4788
28125,2013,141.0,108.0,33.0,4681
28125,2014,0.0,0.0,0.0,4615
28125,2015,0.0,0.0,0.0,4568
28125,2016,55.0,0.0,55.0,4513
28125,2017,56.0,57.0,-1.0,4419
28125,2018,56.0,0.0,56.0,4342
28125,2019,0.0,0.0,0.0,4312
28127,1993,716.0,790.0,-74.0,24331
28127,1994,600.0,663.0,-63.0,24650
28127,1995,693.0,774.0,-81.0,25006
28127,1996,602.0,624.0,-22.0,25224
28127,1997,684.0,551.0,133.0,25180
28127,1998,704.0,683.0,21.0,25295
28127,1999,747.0,669.0,78.0,25375
28127,2000,601.0,674.0,-73.0,27641
28127,2001,779.0,649.0,130.0,27376
28127,2002,648.0,736.0,-88.0,27547
28127,2003,798.0,631.0,167.0,27368
28127,2004,715.0,708.0,7.0,27362
28127,2005,598.0,777.0,-179.0,27633
28127,2006,804.0,684.0,120.0,27658
28127,2007,924.0,744.0,180.0,27512
28127,2008,732.0,802.0,-70.0,27682
28127,2009,809.0,742.0,67.0,27512
28127,2010,750.0,630.0,120.0,27511
28127,2011,800.0,772.0,28.0,27407
28127,2012,1030.0,1130.0,-100.0,27426
28127,2013,881.0,931.0,-50.0,27534
28127,2014,626.0,702.0,-76.0,27517
28127,2015,666.0,511.0,155.0,27177
28127,2016,687.0,658.0,29.0,27001
28127,2017,863.0,779.0,84.0,26917
28127,2018,668.0,627.0,41.0,26739
28127,2019,542.0,613.0,-71.0,26803
28129,1993,441.0,422.0,19.0,14939
28129,1994,411.0,387.0,24.0,14897
28129,1995,494.0,342.0,152.0,14998
28129,1996,402.0,332.0,70.0,15047
28129,1997,340.0,364.0,-24.0,15179
28129,1998,345.0,363.0,-18.0,15268
28129,1999,402.0,497.0,-95.0,15431
28129,2000,427.0,404.0,23.0,16182
28129,2001,506.0,424.0,82.0,16181
28129,2002,425.0,329.0,96.0,16077
28129,2003,411.0,382.0,29.0,16070
28129,2004,389.0,354.0,35.0,16126
28129,2005,421.0,398.0,23.0,16332
28129,2006,337.0,390.0,-53.0,16427
28129,2007,392.0,413.0,-21.0,16462
28129,2008,432.0,319.0,113.0,16345
28129,2009,403.0,436.0,-33.0,16520
28129,2010,452.0,384.0,68.0,16460
28129,2011,426.0,369.0,57.0,16523
28129,2012,690.0,768.0,-78.0,16334
28129,2013,517.0,532.0,-15.0,16226
28129,2014,501.0,533.0,-32.0,16207
28129,2015,449.0,371.0,78.0,16073
28129,2016,386.0,495.0,-109.0,15943
28129,2017,586.0,556.0,30.0,16067
28129,2018,502.0,455.0,47.0,15967
28129,2019,474.0,370.0,104.0,15840
28131,1993,194.0,341.0,-147.0,11419
28131,1994,215.0,460.0,-245.0,11881
28131,1995,348.0,542.0,-194.0,12383
28131,1996,230.0,282.0,-52.0,12641
28131,1997,227.0,335.0,-108.0,12836
28131,1998,233.0,309.0,-76.0,13225
28131,1999,273.0,339.0,-66.0,13488
28131,2000,286.0,336.0,-50.0,13664
28131,2001,287.0,361.0,-74.0,14130
28131,2002,239.0,254.0,-15.0,14163
28131,2003,300.0,413.0,-113.0,14439
28131,2004,361.0,375.0,-14.0,14694
28131,2005,367.0,562.0,-195.0,15189
28131,2006,332.0,769.0,-437.0,15968
28131,2007,394.0,590.0,-196.0,16264
28131,2008,354.0,651.0,-297.0,17084
28131,2009,458.0,649.0,-191.0,17408
28131,2010,467.0,643.0,-176.0,17890
28131,2011,611.0,492.0,119.0,17900
28131,2012,708.0,777.0,-69.0,18051
28131,2013,669.0,562.0,107.0,17967
28131,2014,545.0,506.0,39.0,18100
28131,2015,343.0,345.0,-2.0,18283
28131,2016,417.0,445.0,-28.0,18189
28131,2017,481.0,673.0,-192.0,18608
28131,2018,440.0,569.0,-129.0,17966
28131,2019,368.0,439.0,-71.0,18289
28133,1993,774.0,647.0,127.0,36111
28133,1994,867.0,564.0,303.0,35860
28133,1995,726.0,613.0,113.0,36224
28133,1996,719.0,634.0,85.0,35310
28133,1997,911.0,636.0,275.0,34349
28133,1998,809.0,597.0,212.0,33537
28133,1999,764.0,503.0,261.0,33257
28133,2000,728.0,603.0,125.0,34249
28133,2001,748.0,606.0,142.0,34042
28133,2002,762.0,578.0,184.0,33676
28133,2003,705.0,464.0,241.0,33453
28133,2004,694.0,502.0,192.0,32349
28133,2005,685.0,536.0,149.0,31724
28133,2006,725.0,625.0,100.0,31464
28133,2007,624.0,521.0,103.0,31463
28133,2008,692.0,542.0,150.0,30614
28133,2009,642.0,482.0,160.0,29574
28133,2010,686.0,549.0,137.0,29406
28133,2011,640.0,596.0,44.0,28519
28133,2012,1122.0,692.0,430.0,28415
28133,2013,836.0,706.0,130.0,27910
28133,2014,673.0,525.0,148.0,27408
28133,2015,571.0,427.0,144.0,26883
28133,2016,611.0,413.0,198.0,26519
28133,2017,780.0,455.0,325.0,26149
28133,2018,572.0,410.0,162.0,26254
28133,2019,537.0,435.0,102.0,25131
28135,1993,437.0,375.0,62.0,14872
28135,1994,419.0,334.0,85.0,14632
28135,1995,384.0,383.0,1.0,14913
28135,1996,371.0,396.0,-25.0,14990
28135,1997,428.0,396.0,32.0,14911
28135,1998,439.0,275.0,164.0,14787
28135,1999,486.0,367.0,119.0,14587
28135,2000,490.0,400.0,90.0,14927
28135,2001,472.0,314.0,158.0,14981
28135,2002,473.0,262.0,211.0,15025
28135,2003,345.0,327.0,18.0,15124
28135,2004,304.0,245.0,59.0,15249
28135,2005,440.0,330.0,110.0,15348
28135,2006,436.0,249.0,187.0,15283
28135,2007,432.0,230.0,202.0,15231
28135,2008,400.0,237.0,163.0,15225
28135,2009,461.0,229.0,232.0,15266
28135,2010,340.0,318.0,22.0,15346
28135,2011,250.0,303.0,-53.0,15329
28135,2012,505.0,619.0,-114.0,15045
28135,2013,502.0,438.0,64.0,14977
28135,2014,275.0,185.0,90.0,14724
28135,2015,302.0,194.0,108.0,14619
28135,2016,274.0,198.0,76.0,14383
28135,2017,311.0,152.0,159.0,14155
28135,2018,192.0,121.0,71.0,14028
28135,2019,223.0,107.0,116.0,13931
28137,1993,611.0,675.0,-64.0,21919
28137,1994,754.0,781.0,-27.0,22192
28137,1995,619.0,923.0,-304.0,22587
28137,1996,664.0,716.0,-52.0,22978
28137,1997,752.0,973.0,-221.0,23572
28137,1998,866.0,1070.0,-204.0,23973
28137,1999,810.0,1019.0,-209.0,24417
28137,2000,922.0,1034.0,-112.0,25477
28137,2001,989.0,1035.0,-46.0,25653
28137,2002,956.0,1010.0,-54.0,25776
