,FIPS,year,num_ind,per_capita_personal_income_dollars,population_persons,hpi,num_disasters,num_ind-1
13432,24025,2006,-1566,39762.0,238402.0,559.85,1.0,-2268.0
13433,24025,2007,-448,41772.0,241163.0,621.91,0.0,-1566.0
13434,24025,2008,-549,43763.0,241634.0,636.94,0.0,-448.0
13435,24025,2009,-460,45486.0,242779.0,609.75,0.0,-549.0
13436,24025,2010,-733,45131.0,243685.0,561.37,0.0,-460.0
13437,24025,2011,-950,46604.0,245177.0,533.86,2.0,-733.0
13438,24025,2012,-259,48551.0,246746.0,516.0,2.0,-950.0
13439,24025,2013,-138,49229.0,248609.0,505.31,1.0,-259.0
13440,24025,2014,-212,49078.0,248961.0,506.74,2.0,-138.0
13441,24025,2015,210,51090.0,249415.0,518.54,0.0,-212.0
13442,24025,2016,-939,53051.0,249690.0,525.94,0.0,210.0
13443,24025,2017,-2774,54818.0,250448.0,538.15,1.0,-939.0
13444,24025,2018,-1693,56589.0,251948.0,544.18,0.0,-2774.0
13445,24025,2019,-1604,58440.0,253884.0,565.09,0.0,-1693.0
13447,24023,1994,-112,15621.0,29171.0,100.42,1.0,-75.0
13448,24023,1995,-70,16210.0,29351.0,95.65,0.0,-112.0
13449,24023,1996,11,17089.0,29405.0,89.45,0.0,-70.0
13450,24023,1997,-123,18165.0,29358.0,95.92,3.0,11.0
13451,24023,1998,45,18830.0,29427.0,97.85,0.0,-123.0
13452,24023,1999,-63,20626.0,29275.0,102.34,0.0,45.0
13453,24023,2000,-57,21686.0,29389.0,103.34,0.0,-63.0
13454,24023,2001,25,23474.0,29838.0,111.63,0.0,-57.0
13455,24023,2002,-142,23748.0,29812.0,118.01,0.0,25.0
13456,24023,2003,-145,24574.0,29987.0,124.43,0.0,-142.0
13457,24023,2004,-27,26334.0,30182.0,135.27,2.0,-145.0
13458,24023,2005,-28,28267.0,30147.0,152.05,0.0,-27.0
13459,24023,2006,-53,29623.0,30083.0,172.72,1.0,-28.0
13460,24023,2007,-47,31066.0,30147.0,190.31,0.0,-53.0
13461,24023,2008,26,31967.0,30148.0,199.76,0.0,-47.0
13462,24023,2009,135,33254.0,30222.0,203.4,0.0,26.0
13463,24023,2010,23,33270.0,30145.0,193.62,0.0,135.0
13464,24023,2011,-59,34718.0,30063.0,179.17,1.0,23.0
13465,24023,2012,-11,36317.0,30158.0,179.12,0.0,-59.0
13466,24023,2013,-3,36941.0,29976.0,174.11,0.0,-11.0
13467,24023,2014,38,38146.0,29981.0,171.36,2.0,-3.0
13468,24023,2015,71,40358.0,29669.0,164.53,0.0,38.0
13469,24023,2016,-16,41451.0,29451.0,164.13,0.0,71.0
13470,24023,2017,-84,42420.0,29395.0,169.45,1.0,-16.0
13471,24023,2018,78,43735.0,29276.0,168.64,0.0,-84.0
13472,24023,2019,43,45769.0,29202.0,176.13,0.0,78.0
13474,24005,1994,1013,25681.0,706225.0,297.96,1.0,3462.0
13475,24005,1995,-21,26683.0,709104.0,299.11,0.0,1013.0
13476,24005,1996,-976,28197.0,712904.0,299.45,0.0,-21.0
13477,24005,1997,-847,29212.0,716974.0,304.28,1.0,-976.0
13478,24005,1998,3760,30972.0,720043.0,308.01,0.0,-847.0
13479,24005,1999,376,33108.0,721556.0,316.22,0.0,3760.0
13480,24005,2000,-1522,34857.0,723914.0,322.0,0.0,376.0
13481,24005,2001,-1938,37238.0,755598.0,338.25,1.0,-1522.0
13482,24005,2002,-2188,38802.0,762925.0,358.73,0.0,-1938.0
13483,24005,2003,-3094,39669.0,770147.0,384.15,0.0,-2188.0
13484,24005,2004,-1416,40477.0,777756.0,410.04,2.0,-3094.0
13485,24005,2005,-1064,42410.0,784371.0,473.86,0.0,-1416.0
13486,24005,2006,-869,44180.0,789110.0,574.04,1.0,-1064.0
13487,24005,2007,1145,46715.0,793733.0,649.96,0.0,-869.0
13488,24005,2008,2052,48780.0,796073.0,672.28,0.0,1145.0
13489,24005,2009,921,49908.0,798651.0,650.89,0.0,2052.0
13490,24005,2010,-472,48344.0,801808.0,590.76,0.0,921.0
13491,24005,2011,-1038,49300.0,805709.0,555.18,2.0,-472.0
13492,24005,2012,-1522,50556.0,813021.0,525.53,2.0,-1038.0
13493,24005,2013,719,51976.0,818218.0,512.58,1.0,-1522.0
13494,24005,2014,186,51836.0,822426.0,518.97,2.0,719.0
13495,24005,2015,92,53830.0,825201.0,533.8,1.0,186.0
13496,24005,2016,912,55454.0,827796.0,543.65,0.0,92.0
13497,24005,2017,3855,57166.0,828941.0,556.81,1.0,912.0
13498,24005,2018,2045,58887.0,828956.0,571.42,0.0,3855.0
13499,24005,2019,1619,61139.0,828547.0,588.2,1.0,2045.0
13501,24013,1994,-2300,22784.0,132613.0,317.84,1.0,-1648.0
13502,24013,1995,-2790,23697.0,136079.0,321.28,0.0,-2300.0
13503,24013,1996,-2738,24304.0,139940.0,327.21,0.0,-2790.0
13504,24013,1997,-2392,25376.0,143442.0,335.02,2.0,-2738.0
13505,24013,1998,-1711,27022.0,146917.0,339.76,0.0,-2392.0
13506,24013,1999,-2113,28653.0,149690.0,348.45,0.0,-1711.0
13507,24013,2000,-2130,30598.0,152468.0,356.7,0.0,-2113.0
13508,24013,2001,-2274,33375.0,151454.0,374.71,0.0,-2130.0
13509,24013,2002,-3462,35216.0,154037.0,398.67,0.0,-2274.0
13510,24013,2003,-3187,36724.0,157930.0,433.65,0.0,-3462.0
13511,24013,2004,-2330,38016.0,161389.0,466.41,2.0,-3187.0
13512,24013,2005,-1200,38594.0,163915.0,553.16,0.0,-2330.0
13513,24013,2006,-1148,40997.0,165519.0,666.83,1.0,-1200.0
13514,24013,2007,-771,43526.0,166950.0,733.69,0.0,-1148.0
13515,24013,2008,-451,45315.0,167390.0,738.09,0.0,-771.0
13516,24013,2009,29,47232.0,167433.0,701.91,0.0,-451.0
13517,24013,2010,-279,46961.0,167028.0,634.7,0.0,29.0
13518,24013,2011,-28,48232.0,167241.0,598.99,1.0,-279.0
13519,24013,2012,-405,50604.0,167072.0,569.55,1.0,-28.0
13520,24013,2013,-731,51854.0,167085.0,558.27,0.0,-405.0
13521,24013,2014,-699,52302.0,167264.0,575.26,2.0,-731.0
13522,24013,2015,-313,54487.0,167383.0,592.14,1.0,-699.0
13523,24013,2016,-883,56800.0,167201.0,600.62,0.0,-313.0
13524,24013,2017,-2344,58629.0,167189.0,610.41,1.0,-883.0
13525,24013,2018,-1113,60587.0,167687.0,627.36,0.0,-2344.0
13526,24013,2019,-1141,62200.0,168421.0,647.33,0.0,-1113.0
13528,24015,1994,-761,20841.0,75766.0,230.61,1.0,-865.0
13529,24015,1995,-888,21697.0,76895.0,229.24,0.0,-761.0
13530,24015,1996,-853,22508.0,78145.0,233.86,0.0,-888.0
13531,24015,1997,-1010,23399.0,79239.0,239.06,2.0,-853.0
13532,24015,1998,-1095,24851.0,80722.0,240.85,0.0,-1010.0
13533,24015,1999,-1354,26259.0,82348.0,252.13,0.0,-1095.0
13534,24015,2000,-1073,27403.0,84238.0,254.65,1.0,-1354.0
13535,24015,2001,-1116,28946.0,86448.0,264.25,0.0,-1073.0
13536,24015,2002,-1227,29582.0,88228.0,281.29,0.0,-1116.0
13537,24015,2003,-1630,30301.0,90061.0,297.38,0.0,-1227.0
13538,24015,2004,-1713,31199.0,92444.0,317.26,2.0,-1630.0
13539,24015,2005,-1592,32721.0,94809.0,363.17,0.0,-1713.0
13540,24015,2006,-1455,33610.0,96836.0,430.76,1.0,-1592.0
13541,24015,2007,-719,35261.0,98821.0,482.52,0.0,-1455.0
13542,24015,2008,-450,36334.0,99628.0,490.3,0.0,-719.0
13543,24015,2009,-407,37364.0,100232.0,472.11,0.0,-450.0
13544,24015,2010,-620,37410.0,100816.0,432.97,0.0,-407.0
13545,24015,2011,-370,37907.0,101199.0,409.42,2.0,-620.0
13546,24015,2012,-248,39480.0,101583.0,388.5,2.0,-370.0
13547,24015,2013,-395,40299.0,101780.0,373.63,1.0,-248.0
13548,24015,2014,-306,40800.0,101940.0,373.16,2.0,-395.0
13549,24015,2015,-79,42109.0,102252.0,380.49,0.0,-306.0
13550,24015,2016,-379,43472.0,102453.0,375.58,0.0,-79.0
13551,24015,2017,-812,44545.0,102609.0,391.52,1.0,-379.0
13552,24015,2018,-529,45956.0,102509.0,393.41,0.0,-812.0
13553,24015,2019,-575,47796.0,102816.0,406.88,0.0,-529.0
13555,24009,1994,-1972,23819.0,59567.0,267.63,1.0,-1962.0
13556,24009,1995,-1774,24765.0,62046.0,267.04,1.0,-1972.0
13557,24009,1996,-1627,25044.0,64355.0,268.3,0.0,-1774.0
13558,24009,1997,-2092,26416.0,66736.0,272.81,1.0,-1627.0
13559,24009,1998,-1932,27888.0,69304.0,278.48,0.0,-2092.0
13560,24009,1999,-1456,28686.0,71757.0,290.02,0.0,-1932.0
13561,24009,2000,-1706,29883.0,73748.0,292.77,1.0,-1456.0
13562,24009,2001,-1660,32084.0,75118.0,306.33,1.0,-1706.0
13563,24009,2002,-2145,34169.0,77218.0,324.13,0.0,-1660.0
13564,24009,2003,-2323,35536.0,80153.0,351.42,1.0,-2145.0
13565,24009,2004,-1561,37089.0,83007.0,380.24,2.0,-2323.0
13566,24009,2005,-1374,39074.0,84928.0,452.08,0.0,-1561.0
13567,24009,2006,-1196,41563.0,86294.0,550.35,1.0,-1374.0
13568,24009,2007,-743,43906.0,87043.0,627.42,0.0,-1196.0
13569,24009,2008,-448,46323.0,87445.0,622.71,0.0,-743.0
13570,24009,2009,-441,48698.0,87788.0,582.83,0.0,-448.0
13571,24009,2010,-488,49092.0,88244.0,529.26,0.0,-441.0
13572,24009,2011,-285,50169.0,88936.0,492.25,1.0,-488.0
13573,24009,2012,-396,52380.0,89346.0,467.81,2.0,-285.0
13574,24009,2013,-581,53323.0,89746.0,461.66,1.0,-396.0
13575,24009,2014,-202,52881.0,90486.0,464.19,2.0,-581.0
13576,24009,2015,-158,54474.0,90595.0,477.94,0.0,-202.0
13577,24009,2016,-592,56721.0,90542.0,483.48,0.0,-158.0
13578,24009,2017,-1235,58241.0,91116.0,491.76,1.0,-592.0
13579,24009,2018,-812,60067.0,91492.0,504.91,0.0,-1235.0
13580,24009,2019,-806,61949.0,92131.0,513.01,0.0,-812.0
13582,24011,1994,-318,15990.0,28182.0,104.14,1.0,-260.0
13583,24011,1995,-216,16831.0,28600.0,106.05,1.0,-318.0
13584,24011,1996,-228,17220.0,28890.0,105.23,0.0,-216.0
13585,24011,1997,-248,18293.0,29103.0,109.55,1.0,-228.0
13586,24011,1998,-43,19007.0,29469.0,112.99,0.0,-248.0
13587,24011,1999,-55,20496.0,29519.0,117.46,0.0,-43.0
13588,24011,2000,-194,21800.0,29708.0,121.57,1.0,-55.0
13589,24011,2001,-90,23058.0,29773.0,126.57,1.0,-194.0
13590,24011,2002,-144,24344.0,29814.0,133.91,0.0,-90.0
13591,24011,2003,-261,25010.0,30054.0,145.73,0.0,-144.0
13592,24011,2004,-60,27020.0,30553.0,155.7,2.0,-261.0
13593,24011,2005,-489,29338.0,30653.0,180.6,0.0,-60.0
13594,24011,2006,-554,29978.0,31416.0,218.38,1.0,-489.0
13595,24011,2007,-449,30398.0,32214.0,244.06,1.0,-554.0
13596,24011,2008,-268,31873.0,32720.0,248.72,0.0,-449.0
13597,24011,2009,8,33468.0,32983.0,244.54,0.0,-268.0
13598,24011,2010,77,33516.0,33013.0,217.01,0.0,8.0
13599,24011,2011,113,34467.0,33093.0,191.74,2.0,77.0
13600,24011,2012,-14,36671.0,32890.0,178.77,2.0,113.0
13601,24011,2013,27,38775.0,32636.0,173.18,0.0,-14.0
13602,24011,2014,-63,39828.0,32651.0,171.14,2.0,27.0
13603,24011,2015,34,40852.0,32542.0,171.59,0.0,-63.0
13604,24011,2016,-133,41840.0,32601.0,171.89,0.0,34.0
13605,24011,2017,-309,42683.0,32834.0,180.38,1.0,-133.0
13606,24011,2018,-166,44791.0,33122.0,186.6,0.0,-309.0
13607,24011,2019,-77,45687.0,33341.0,194.44,0.0,-166.0
13609,24027,1994,-2619,31385.0,206982.0,311.3,1.0,-3220.0
13610,24027,1995,-2482,32412.0,213234.0,311.61,0.0,-2619.0
13611,24027,1996,-1980,33849.0,218856.0,312.28,0.0,-2482.0
13612,24027,1997,-1528,34816.0,223991.0,317.32,1.0,-1980.0
13613,24027,1998,-5725,36742.0,228928.0,319.73,0.0,-1528.0
13614,24027,1999,-4335,39366.0,235118.0,326.69,0.0,-5725.0
13615,24027,2000,-2659,42008.0,243112.0,336.81,0.0,-4335.0
13616,24027,2001,-1873,45414.0,249590.0,362.07,1.0,-2659.0
13617,24027,2002,-862,47285.0,255211.0,392.76,0.0,-1873.0
13618,24027,2003,-1020,48096.0,259532.0,436.73,0.0,-862.0
13619,24027,2004,123,49142.0,263186.0,472.23,2.0,-1020.0
13620,24027,2005,80,52063.0,265919.0,559.59,0.0,123.0
13621,24027,2006,-702,55322.0,268590.0,682.88,1.0,80.0
13622,24027,2007,-703,59078.0,271793.0,748.87,0.0,-702.0
13623,24027,2008,-73,60904.0,275196.0,746.48,0.0,-703.0
13624,24027,2009,-1959,63199.0,278405.0,709.79,0.0,-73.0
13625,24027,2010,-2334,63108.0,283061.0,653.32,0.0,-1959.0
13626,24027,2011,-1678,64093.0,288376.0,635.34,2.0,-2334.0
13627,24027,2012,-2531,68267.0,293596.0,619.33,1.0,-1678.0
13628,24027,2013,-1875,69660.0,299223.0,616.37,1.0,-2531.0
13629,24027,2014,-935,67743.0,303590.0,631.97,2.0,-1875.0
13630,24027,2015,-612,69123.0,306989.0,650.96,1.0,-935.0
13631,24027,2016,-1856,71285.0,311417.0,655.6,0.0,-612.0
13632,24027,2017,-2880,73263.0,315581.0,668.02,2.0,-1856.0
13633,24027,2018,-1810,75293.0,319409.0,683.41,0.0,-2880.0
13634,24027,2019,-548,77039.0,322895.0,696.34,1.0,-1810.0
13636,24031,1994,4086,35980.0,793903.0,343.75,1.0,3462.0
13637,24031,1995,2926,37406.0,801356.0,341.17,0.0,4086.0
13638,24031,1996,4199,38840.0,809814.0,338.47,0.0,2926.0
13639,24031,1997,4744,40257.0,818753.0,339.54,1.0,4199.0
13640,24031,1998,3499,41120.0,828617.0,339.89,0.0,4744.0
13641,24031,1999,1260,44935.0,839158.0,347.71,0.0,3499.0
13642,24031,2000,1740,47304.0,852174.0,361.39,0.0,1260.0
13643,24031,2001,2807,51958.0,877478.0,397.58,1.0,1740.0
13644,24031,2002,4019,54136.0,891764.0,443.64,0.0,2807.0
13645,24031,2003,7372,54870.0,903140.0,501.52,0.0,4019.0
13646,24031,2004,9595,56813.0,910498.0,543.41,2.0,7372.0
13647,24031,2005,9385,61421.0,914991.0,631.19,0.0,9595.0
13648,24031,2006,10456,64425.0,921531.0,774.23,1.0,9385.0
13649,24031,2007,8901,66794.0,926492.0,853.75,1.0,10456.0
13650,24031,2008,3714,67990.0,931694.0,842.28,0.0,8901.0
13651,24031,2009,-591,71228.0,942748.0,773.88,0.0,3714.0
13652,24031,2010,-633,68508.0,959013.0,709.53,0.0,-591.0
13653,24031,2011,-398,70898.0,976203.0,701.01,2.0,-633.0
13654,24031,2012,1740,75147.0,991325.0,690.65,1.0,-398.0
13655,24031,2013,5027,76960.0,1005310.0,687.35,1.0,1740.0
13656,24031,2014,3143,73620.0,1015534.0,710.83,2.0,5027.0
13657,24031,2015,4180,74907.0,1025063.0,738.9,0.0,3143.0
13658,24031,2016,7182,79840.0,1033370.0,747.73,0.0,4180.0
13659,24031,2017,9179,84054.0,1039327.0,765.43,1.0,7182.0
13660,24031,2018,8418,85988.0,1047239.0,785.55,0.0,9179.0
13661,24031,2019,7645,87654.0,1048794.0,805.21,0.0,8418.0
13663,24029,1994,-184,21212.0,18447.0,107.77,1.0,-159.0
13664,24029,1995,-244,23392.0,18605.0,106.68,0.0,-184.0
13665,24029,1996,-28,23817.0,18711.0,106.12,0.0,-244.0
13666,24029,1997,-107,24802.0,18848.0,106.02,1.0,-28.0
13667,24029,1998,-84,25805.0,18982.0,112.97,0.0,-107.0
13668,24029,1999,-52,28404.0,19002.0,115.25,0.0,-84.0
13669,24029,2000,-172,29869.0,19089.0,118.72,1.0,-52.0
13670,24029,2001,-83,31845.0,19252.0,123.7,1.0,-172.0
13671,24029,2002,-34,35466.0,19330.0,134.9,0.0,-83.0
13672,24029,2003,-52,36610.0,19443.0,145.17,0.0,-34.0
13673,24029,2004,-113,37352.0,19505.0,152.88,2.0,-52.0
13674,24029,2005,-161,40874.0,19513.0,178.6,0.0,-113.0
13675,24029,2006,-58,42629.0,19695.0,213.99,1.0,-161.0
13676,24029,2007,-79,46981.0,19786.0,236.27,0.0,-58.0
13677,24029,2008,-173,47052.0,19801.0,240.02,0.0,-79.0
13678,24029,2009,-12,47096.0,20150.0,232.47,0.0,-173.0
13679,24029,2010,-37,45884.0,20132.0,214.59,0.0,-12.0
13680,24029,2011,78,45449.0,20222.0,195.37,2.0,-37.0
13681,24029,2012,192,47585.0,20258.0,190.15,2.0,78.0
13682,24029,2013,17,48575.0,19987.0,186.76,1.0,192.0
13683,24029,2014,-108,49376.0,19833.0,179.81,2.0,17.0
13684,24029,2015,22,51995.0,19801.0,173.74,0.0,-108.0
13685,24029,2016,0,54312.0,19745.0,173.98,0.0,22.0
13686,24029,2017,68,55834.0,19708.0,178.28,1.0,0.0
13687,24029,2018,-147,58905.0,19486.0,188.26,0.0,68.0
13688,24029,2019,87,61202.0,19467.0,192.5,0.0,-147.0
13690,25027,1994,313,22011.0,710661.0,358.16,2.0,1858.0
13691,25027,1995,-55,23068.0,714437.0,355.29,0.0,313.0
13692,25027,1996,-118,24114.0,715644.0,358.99,0.0,-55.0
13693,25027,1997,-1878,25455.0,718858.0,368.11,1.0,-118.0
13694,25027,1998,-1822,27134.0,724297.0,381.09,0.0,-1878.0
13695,25027,1999,-2934,28452.0,730769.0,400.23,1.0,-1822.0
13696,25027,2000,-3408,29782.0,738629.0,427.43,0.0,-2934.0
13697,25027,2001,-2937,32994.0,752512.0,492.42,1.0,-3408.0
13698,25027,2002,-1844,33555.0,761211.0,547.97,2.0,-2937.0
13699,25027,2003,-1055,33275.0,768490.0,608.33,0.0,-1844.0
13700,25027,2004,912,34341.0,774476.0,655.23,1.0,-1055.0
13701,25027,2005,436,36113.0,777855.0,724.2,2.0,912.0
13702,25027,2006,1114,37380.0,781265.0,793.63,2.0,436.0
13703,25027,2007,2147,39598.0,785345.0,805.36,1.0,1114.0
13704,25027,2008,2508,41597.0,788280.0,772.95,0.0,2147.0
13705,25027,2009,916,43165.0,790847.0,725.26,0.0,2508.0
13706,25027,2010,256,42218.0,795251.0,671.38,2.0,916.0
13707,25027,2011,1017,43699.0,799553.0,651.7,2.0,256.0
13708,25027,2012,444,45770.0,804107.0,625.88,2.0,1017.0
13709,25027,2013,-95,47684.0,807047.0,612.43,2.0,444.0
13710,25027,2014,312,47386.0,810994.0,615.99,2.0,-95.0
13711,25027,2015,651,49127.0,815707.0,641.33,0.0,312.0
13712,25027,2016,907,51576.0,818446.0,659.63,1.0,651.0
13713,25027,2017,-1321,53033.0,820447.0,685.45,0.0,907.0
13714,25027,2018,634,54599.0,825646.0,725.2,0.0,-1321.0
13715,25027,2019,-489,56507.0,828644.0,765.65,1.0,634.0
13717,24003,1994,-2866,26013.0,447450.0,322.5,1.0,-2683.0
13718,24003,1995,-1382,27016.0,455038.0,323.54,1.0,-2866.0
13719,24003,1996,-767,28169.0,461159.0,328.37,0.0,-1382.0
13720,24003,1997,-1302,29575.0,465087.0,333.54,1.0,-767.0
13721,24003,1998,-2010,31182.0,469815.0,336.7,0.0,-1302.0
13722,24003,1999,-2649,33527.0,474682.0,345.32,0.0,-2010.0
13723,24003,2000,-2258,35330.0,480483.0,356.64,1.0,-2649.0
13724,24003,2001,-1766,38431.0,491670.0,384.42,1.0,-2258.0
13725,24003,2002,-1462,40515.0,498559.0,415.22,0.0,-1766.0
13726,24003,2003,150,41789.0,504884.0,459.51,0.0,-1462.0
13727,24003,2004,93,43562.0,507769.0,500.05,2.0,150.0
13728,24003,2005,939,45788.0,513259.0,590.09,0.0,93.0
13729,24003,2006,2548,47800.0,516171.0,720.55,1.0,939.0
13730,24003,2007,801,50416.0,517698.0,805.59,0.0,2548.0
13731,24003,2008,316,52135.0,520503.0,811.16,0.0,801.0
13732,24003,2009,-1951,53211.0,525304.0,774.27,0.0,316.0
13733,24003,2010,-1477,51923.0,532395.0,701.04,0.0,-1951.0
13734,24003,2011,-1045,52982.0,539198.0,665.71,2.0,-1477.0
13735,24003,2012,-1031,55814.0,544863.0,642.51,1.0,-1045.0
13736,24003,2013,-1084,57180.0,550476.0,631.57,1.0,-1031.0
13737,24003,2014,-931,57296.0,555638.0,645.1,2.0,-1084.0
13738,24003,2015,-323,59255.0,559421.0,663.62,0.0,-931.0
13739,24003,2016,-1515,61444.0,563133.0,676.79,0.0,-323.0
13740,24003,2017,-1943,62862.0,567434.0,692.47,1.0,-1515.0
13741,24003,2018,-2227,64723.0,571359.0,710.65,0.0,-1943.0
13742,24003,2019,-1352,67078.0,575641.0,733.77,0.0,-2227.0
13744,24001,1994,18,16613.0,74445.0,139.92,1.0,289.0
13745,24001,1995,-17,17205.0,74103.0,144.61,0.0,18.0
13746,24001,1996,290,17701.0,74073.0,157.3,0.0,-17.0
13747,24001,1997,190,18343.0,73528.0,155.09,3.0,290.0
13748,24001,1998,144,19032.0,72649.0,163.76,0.0,190.0
13749,24001,1999,363,19529.0,72130.0,168.31,0.0,144.0
13750,24001,2000,450,20208.0,71162.0,170.72,0.0,363.0
13751,24001,2001,114,21348.0,74804.0,172.52,0.0,450.0
13752,24001,2002,180,25721.0,74525.0,180.65,0.0,114.0
13753,24001,2003,118,27052.0,74204.0,185.86,0.0,180.0
13754,24001,2004,-174,28387.0,74076.0,190.12,2.0,118.0
13755,24001,2005,71,29237.0,74408.0,201.94,0.0,-174.0
13756,24001,2006,-6,28410.0,73979.0,223.6,1.0,71.0
13757,24001,2007,5,27645.0,73980.0,254.21,0.0,-6.0
13758,24001,2008,112,27871.0,74449.0,274.43,0.0,5.0
13759,24001,2009,70,29929.0,74638.0,272.77,0.0,112.0
13760,24001,2010,35,30713.0,75101.0,262.27,0.0,70.0
13761,24001,2011,207,32000.0,75021.0,254.05,1.0,35.0
13762,24001,2012,121,33253.0,74580.0,248.03,1.0,207.0
13763,24001,2013,-72,33941.0,73966.0,242.72,0.0,121.0
13764,24001,2014,126,34504.0,73602.0,234.6,2.0,-72.0
13765,24001,2015,61,35800.0,73051.0,227.96,0.0,126.0
13766,24001,2016,-68,36949.0,72501.0,229.11,0.0,61.0
13767,24001,2017,131,38119.0,72084.0,229.74,1.0,-68.0
13768,24001,2018,59,38990.0,71363.0,240.17,0.0,131.0
13769,24001,2019,133,39985.0,70977.0,236.13,0.0,59.0
13771,26163,1994,21155,19896.0,2125818.0,262.04,0.0,21034.0
13772,26163,1995,16871,21057.0,2125532.0,271.47,0.0,21155.0
13773,26163,1996,15541,21974.0,2131160.0,293.12,0.0,16871.0
13774,26163,1997,17055,22871.0,2137302.0,314.62,0.0,15541.0
13775,26163,1998,17699,23822.0,2128113.0,343.87,1.0,17055.0
13776,26163,1999,17864,24935.0,2116540.0,365.76,1.0,17699.0
13777,26163,2000,19207,26106.0,2106495.0,393.84,1.0,17864.0
13778,26163,2001,18299,27968.0,2057255.0,428.9,0.0,19207.0
13779,26163,2002,19357,27940.0,2043167.0,454.2,1.0,18299.0
13780,26163,2003,19393,27530.0,2025133.0,470.58,0.0,19357.0
13781,26163,2004,20382,28454.0,2006154.0,479.09,1.0,19393.0
13782,26163,2005,21240,29268.0,1983830.0,489.9,1.0,20382.0
13783,26163,2006,23788,30022.0,1960263.0,498.61,1.0,21240.0
13784,26163,2007,27847,30666.0,1932490.0,486.35,0.0,23788.0
13785,26163,2008,30698,31775.0,1900992.0,448.49,0.0,27847.0
13786,26163,2009,24408,32262.0,1865058.0,388.4,0.0,30698.0
13787,26163,2010,21770,31351.0,1837536.0,333.95,0.0,24408.0
13788,26163,2011,17994,32491.0,1815734.0,306.21,0.0,21770.0
13789,26163,2012,13611,34349.0,1803003.0,297.25,0.0,17994.0
13790,26163,2013,15527,34985.0,1795797.0,298.99,0.0,13611.0
13791,26163,2014,243,35134.0,1780131.0,323.9,0.0,15527.0
13792,26163,2015,6385,36917.0,1771626.0,356.36,1.0,243.0
13793,26163,2016,9313,39237.0,1764866.0,375.61,0.0,6385.0
13794,26163,2017,13218,40352.0,1760835.0,397.08,0.0,9313.0
13795,26163,2018,8197,40858.0,1757874.0,426.34,0.0,13218.0
13796,26163,2019,8086,43088.0,1755868.0,455.61,0.0,8197.0
13798,26081,1994,1168,21814.0,519419.0,218.27,0.0,2209.0
13799,26081,1995,524,23370.0,525093.0,225.95,0.0,1168.0
13800,26081,1996,1150,24542.0,530818.0,241.21,0.0,524.0
13801,26081,1997,2104,25625.0,536353.0,254.25,0.0,1150.0
13802,26081,1998,2510,26977.0,541142.0,270.13,0.0,2104.0
13803,26081,1999,939,28752.0,544781.0,280.6,1.0,2510.0
13804,26081,2000,1103,29792.0,550388.0,294.71,1.0,939.0
13805,26081,2001,1893,31888.0,576178.0,313.22,0.0,1103.0
13806,26081,2002,2336,31838.0,581224.0,328.06,1.0,1893.0
13807,26081,2003,2682,31453.0,584940.0,338.51,0.0,2336.0
13808,26081,2004,3421,32393.0,587790.0,344.81,0.0,2682.0
13809,26081,2005,2704,34689.0,589554.0,355.85,1.0,3421.0
13810,26081,2006,2638,35534.0,592210.0,368.67,1.0,2704.0
13811,26081,2007,2705,37542.0,595191.0,364.92,0.0,2638.0
13812,26081,2008,3384,38857.0,598077.0,355.61,0.0,2705.0
13813,26081,2009,1818,40985.0,599234.0,338.21,0.0,3384.0
13814,26081,2010,2683,36804.0,601437.0,314.32,0.0,1818.0
13815,26081,2011,210,38971.0,603219.0,300.9,0.0,2683.0
13816,26081,2012,-76,42414.0,608543.0,291.96,0.0,210.0
13817,26081,2013,-419,45592.0,615871.0,290.85,0.0,-76.0
13818,26081,2014,516,45039.0,624409.0,303.78,1.0,-419.0
13819,26081,2015,426,46985.0,631464.0,329.79,0.0,516.0
13820,26081,2016,1293,49660.0,637333.0,350.88,0.0,426.0
13821,26081,2017,3569,50381.0,644219.0,380.2,0.0,1293.0
13822,26081,2018,1536,50698.0,649722.0,414.75,0.0,3569.0
13823,26081,2019,2613,52313.0,653636.0,450.36,0.0,1536.0
13825,26079,1994,-9,15947.0,14263.0,119.94,0.0,-113.0
13826,26079,1995,-115,16553.0,14531.0,126.68,0.0,-9.0
13827,26079,1996,-173,16777.0,14917.0,141.24,0.0,-115.0
13828,26079,1997,-84,17337.0,15377.0,150.6,0.0,-173.0
13829,26079,1998,-41,18245.0,15427.0,169.22,0.0,-84.0
13830,26079,1999,-104,18335.0,15554.0,174.28,0.0,-41.0
13831,26079,2000,-131,18565.0,15808.0,191.32,0.0,-104.0
13832,26079,2001,-176,18798.0,16640.0,208.03,0.0,-131.0
13833,26079,2002,-154,19345.0,16873.0,222.09,0.0,-176.0
13834,26079,2003,-102,20253.0,16989.0,235.0,0.0,-154.0
13835,26079,2004,17,20684.0,17296.0,241.5,0.0,-102.0
13836,26079,2005,62,20919.0,17400.0,255.78,0.0,17.0
13837,26079,2006,-113,21952.0,17381.0,270.73,1.0,62.0
13838,26079,2007,-13,22945.0,17572.0,266.75,0.0,-113.0
13839,26079,2008,-19,24324.0,17540.0,271.97,0.0,-13.0
13840,26079,2009,35,26103.0,17546.0,260.57,0.0,-19.0
13841,26079,2010,-34,25167.0,17223.0,246.32,0.0,35.0
13842,26079,2011,-69,26076.0,17117.0,227.32,0.0,-34.0
