FIPS_state,FIPS_county,year,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
05,087,2013,446,510,655,965,1138
05,089,2013,429,432,585,729,856
05,091,2013,447,579,712,887,952
05,093,2013,365,432,585,778,863
05,095,2013,429,432,585,795,1006
05,097,2013,518,521,705,878,1067
05,099,2013,429,432,585,755,1016
05,101,2013,430,433,586,730,887
05,103,2013,450,453,585,753,782
05,105,2013,537,620,745,1041,1156
05,107,2013,429,432,585,862,954
05,109,2013,444,447,585,729,885
05,111,2013,367,447,585,857,1010
05,113,2013,449,452,585,783,786
05,115,2013,460,463,619,845,1096
05,117,2013,456,493,585,862,1036
05,119,2013,537,620,745,1041,1156
05,121,2013,429,432,585,747,885
05,123,2013,477,498,590,821,944
05,125,2013,537,620,745,1041,1156
05,127,2013,431,434,587,731,888
05,129,2013,429,432,585,729,782
05,131,2013,502,505,662,882,994
05,133,2013,456,464,585,751,821
05,135,2013,429,432,585,769,877
05,137,2013,429,432,585,751,885
05,139,2013,476,479,648,807,926
05,141,2013,456,493,585,743,885
05,143,2013,446,510,655,965,1138
05,145,2013,523,526,712,1049,1103
05,147,2013,429,432,585,862,885
05,149,2013,429,432,585,862,1036
06,001,2013,892,1082,1361,1901,2332
06,003,2013,664,674,912,1136,1472
06,005,2013,644,800,1082,1436,1747
06,007,2013,532,666,878,1253,1555
06,009,2013,672,732,923,1360,1635
06,011,2013,562,566,766,1129,1357
06,013,2013,892,1082,1361,1901,2332
06,015,2013,628,633,856,1261,1377
06,017,2013,717,855,1073,1581,1900
06,019,2013,668,695,878,1234,1440
06,021,2013,570,574,776,1119,1374
06,023,2013,657,722,973,1434,1668
06,025,2013,523,636,822,1211,1456
06,027,2013,675,703,836,1232,1481
06,029,2013,610,614,804,1179,1424
06,031,2013,486,575,778,1106,1163
06,033,2013,645,650,879,1295,1309
06,035,2013,700,740,1001,1400,1405
06,037,2013,911,1101,1421,1921,2140
06,039,2013,632,636,861,1251,1372
06,041,2013,1093,1423,1795,2438,2948
06,043,2013,605,614,831,1035,1341
06,045,2013,700,749,989,1363,1647
06,047,2013,507,587,772,1138,1367
06,049,2013,456,528,626,922,1101
06,051,2013,888,1015,1203,1498,1942
06,053,2013,864,971,1223,1784,1994
06,055,2013,776,973,1302,1858,1864
06,057,2013,775,780,1034,1524,1762
06,059,2013,1126,1294,1621,2268,2525
06,061,2013,717,855,1073,1581,1900
06,063,2013,565,702,950,1183,1562
06,065,2013,763,879,1116,1577,1924
06,067,2013,717,855,1073,1581,1900
06,069,2013,701,871,1179,1737,2088
06,071,2013,763,879,1116,1577,1924
06,073,2013,959,1054,1382,2009,2448
06,075,2013,1093,1423,1795,2438,2948
06,077,2013,638,760,997,1469,1766
06,079,2013,761,880,1136,1674,1746
06,081,2013,1093,1423,1795,2438,2948
06,083,2013,1035,1190,1426,1906,2206
06,085,2013,1079,1262,1610,2270,2574
06,087,2013,970,1173,1587,2045,2282
06,089,2013,734,755,949,1398,1559
06,091,2013,601,611,826,1217,1333
06,093,2013,528,629,803,1171,1318
06,095,2013,739,931,1166,1718,2043
06,097,2013,873,1018,1332,1963,2301
06,099,2013,594,734,941,1387,1609
06,101,2013,526,634,812,1173,1389
06,103,2013,491,611,826,1165,1336
06,105,2013,581,585,782,1152,1385
06,107,2013,575,590,768,1132,1316
06,109,2013,613,744,1007,1484,1489
06,111,2013,934,1116,1499,2070,2396
06,113,2013,741,801,1082,1594,1860
06,115,2013,526,634,812,1173,1389
08,001,2013,588,726,940,1379,1599
08,003,2013,535,557,662,824,885
08,005,2013,588,726,940,1379,1599
08,007,2013,573,576,748,978,1000
08,009,2013,506,528,626,922,961
08,011,2013,460,463,626,780,961
08,013,2013,743,863,1068,1574,1870
08,014,2013,588,726,940,1379,1599
08,015,2013,498,501,678,999,1165
08,017,2013,460,463,626,858,961
08,019,2013,588,726,940,1379,1599
08,021,2013,506,528,626,780,837
08,023,2013,506,528,626,922,926
08,025,2013,460,463,626,783,1109
08,027,2013,529,532,720,937,1105
08,029,2013,557,561,759,945,1308
08,031,2013,588,726,940,1379,1599
08,033,2013,506,528,626,922,961
08,035,2013,588,726,940,1379,1599
08,037,2013,936,942,1275,1650,2097
08,039,2013,588,726,940,1379,1599
08,041,2013,504,626,813,1198,1440
08,043,2013,554,571,686,986,1063
08,045,2013,795,800,1083,1354,1918
08,047,2013,588,726,940,1379,1599
08,049,2013,666,670,907,1270,1275
08,051,2013,567,642,869,1082,1454
08,053,2013,525,529,686,940,1053
08,055,2013,607,611,827,1030,1105
08,057,2013,550,553,718,894,1102
08,059,2013,588,726,940,1379,1599
08,061,2013,479,482,626,780,900
08,063,2013,460,463,626,780,1104
08,065,2013,674,730,987,1229,1515
08,067,2013,702,749,931,1262,1622
08,069,2013,559,692,833,1227,1475
08,071,2013,524,528,714,993,997
08,073,2013,553,556,710,884,1090
08,075,2013,398,494,669,833,988
08,077,2013,528,629,837,1233,1417
08,079,2013,739,744,966,1203,1483
08,081,2013,573,577,734,1082,1085
08,083,2013,506,528,626,922,1109
08,085,2013,485,562,760,1073,1346
08,087,2013,543,546,712,921,1011
08,089,2013,386,480,649,808,867
08,091,2013,744,749,1013,1493,1640
08,093,2013,588,726,940,1379,1599
08,095,2013,502,506,675,841,902
08,097,2013,787,977,1322,1751,1767
08,099,2013,460,463,626,783,852
08,101,2013,420,509,666,953,1028
08,103,2013,481,484,655,965,1013
08,105,2013,506,528,626,831,1109
08,107,2013,664,894,1102,1508,1514
08,109,2013,506,528,626,795,1109
08,111,2013,527,604,817,1204,1254
08,113,2013,672,869,1063,1545,1838
08,115,2013,506,528,626,891,894
08,117,2013,739,1003,1242,1631,2074
08,119,2013,552,712,890,1285,1289
08,121,2013,460,463,626,780,845
08,123,2013,479,560,720,1056,1275
08,125,2013,460,463,626,827,974
09,001,2013,897,1023,1384,1725,2183
09,001,2013,770,967,1230,1609,1743
09,001,2013,897,1023,1384,1725,2183
09,001,2013,897,1023,1384,1725,2183
09,001,2013,1095,1327,1648,2052,2553
09,001,2013,770,967,1230,1609,1743
09,001,2013,770,967,1230,1609,1743
09,001,2013,1095,1327,1648,2052,2553
09,001,2013,770,967,1230,1609,1743
09,001,2013,1095,1327,1648,2052,2553
09,001,2013,897,1023,1384,1725,2183
09,001,2013,897,1023,1384,1725,2183
09,001,2013,1095,1327,1648,2052,2553
09,001,2013,897,1023,1384,1725,2183
09,001,2013,897,1023,1384,1725,2183
09,001,2013,770,967,1230,1609,1743
09,001,2013,897,1023,1384,1725,2183
09,001,2013,1095,1327,1648,2052,2553
09,001,2013,770,967,1230,1609,1743
09,001,2013,770,967,1230,1609,1743
09,001,2013,1095,1327,1648,2052,2553
09,001,2013,1095,1327,1648,2052,2553
09,001,2013,1095,1327,1648,2052,2553
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,003,2013,704,883,1101,1371,1593
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,005,2013,817,830,1066,1350,1602
09,007,2013,704,883,1101,1371,1593
09,007,2013,881,887,1200,1670,1676
09,007,2013,704,883,1101,1371,1593
09,007,2013,881,887,1200,1670,1676
09,007,2013,704,883,1101,1371,1593
09,007,2013,704,883,1101,1371,1593
09,007,2013,704,883,1101,1371,1593
09,007,2013,881,887,1200,1670,1676
09,007,2013,704,883,1101,1371,1593
09,007,2013,881,887,1200,1670,1676
09,007,2013,704,883,1101,1371,1593
09,007,2013,704,883,1101,1371,1593
09,007,2013,881,887,1200,1670,1676
09,007,2013,704,883,1101,1371,1593
09,007,2013,881,887,1200,1670,1676
09,009,2013,993,1047,1294,1638,1825
09,009,2013,993,1047,1294,1638,1825
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,993,1047,1294,1638,1825
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,572,772,942,1173,1275
09,009,2013,993,1047,1294,1638,1825
09,009,2013,572,772,942,1173,1275
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,874,1055,1316,1639,1818
09,009,2013,993,1047,1294,1638,1825
09,009,2013,572,772,942,1173,1275
09,009,2013,993,1047,1294,1638,1825
09,009,2013,572,772,942,1173,1275
09,009,2013,874,1055,1316,1639,1818
09,009,2013,572,772,942,1173,1275
09,009,2013,874,1055,1316,1639,1818
09,009,2013,572,772,942,1173,1275
09,009,2013,874,1055,1316,1639,1818
09,011,2013,737,829,1088,1393,1606
09,011,2013,792,865,1170,1457,1695
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,792,865,1170,1457,1695
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,011,2013,737,829,1088,1393,1606
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,013,2013,704,883,1101,1371,1593
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
09,015,2013,565,709,950,1183,1324
10,001,2013,653,835,990,1386,1749
10,003,2013,788,929,1119,1394,1496
10,005,2013,708,724,979,1336,1556
11,001,2013,1130,1191,1412,1890,2374
12,001,2013,731,751,954,1275,1658
12,003,2013,501,627,743,992,1080
12,005,2013,729,776,920,1253,1583
12,007,2013,506,528,626,922,926
12,009,2013,540,706,874,1210,1439
12,011,2013,748,973,1236,1763,2189
12,013,2013,506,519,626,780,881
12,015,2013,512,675,861,1223,1227
12,017,2013,594,598,762,1009,1257
12,019,2013,614,757,910,1200,1468
12,021,2013,724,833,1038,1356,1669
12,023,2013,403,519,626,922,1109
12,027,2013,574,600,711,970,974
12,029,2013,506,528,626,914,917
12,031,2013,614,757,910,1200,1468
12,033,2013,574,655,776,1046,1357
12,035,2013,708,793,1035,1348,1479
12,037,2013,548,573,679,1001,1004
12,039,2013,717,762,920,1179,1604
12,041,2013,731,751,954,1275,1658
12,043,2013,577,581,752,976,1059
12,045,2013,532,556,659,971,974
12,047,2013,506,519,626,780,915
12,049,2013,662,675,820,1021,1096
12,051,2013,548,552,747,985,1135
12,053,2013,582,730,915,1221,1462
12,055,2013,554,557,704,1037,1041
12,057,2013,582,730,915,1221,1462
12,059,2013,506,528,626,858,881
12,061,2013,565,700,872,1173,1177
12,063,2013,506,524,626,780,973
12,065,2013,717,762,920,1179,1604
12,067,2013,507,521,628,782,884
12,069,2013,697,825,983,1311,1586
12,071,2013,718,722,915,1242,1278
12,073,2013,717,762,920,1179,1604
12,075,2013,506,517,626,872,1109
12,077,2013,506,519,626,922,926
12,079,2013,506,519,626,922,1037
12,081,2013,722,803,1027,1376,1616
12,083,2013,518,642,805,1085,1089
12,085,2013,685,759,940,1292,1523
12,086,2013,719,876,1122,1539,1799
12,087,2013,1126,1134,1534,2001,2050
12,089,2013,614,757,910,1200,1468
12,091,2013,717,721,902,1329,1554
12,093,2013,653,657,889,1107,1188
12,095,2013,697,825,983,1311,1586
12,097,2013,697,825,983,1311,1586
12,099,2013,738,947,1183,1597,1907
12,101,2013,582,730,915,1221,1462
12,103,2013,582,730,915,1221,1462
12,105,2013,615,619,801,1086,1322
12,107,2013,504,507,626,780,837
12,109,2013,614,757,910,1200,1468
12,111,2013,685,759,940,1292,1523
12,113,2013,574,655,776,1046,1357
12,115,2013,722,803,1027,1376,1616
12,117,2013,697,825,983,1311,1586
12,119,2013,555,579,687,1012,1084
12,121,2013,375,466,630,905,908
12,123,2013,506,528,626,922,997
12,125,2013,460,463,626,812,837
12,127,2013,562,723,890,1216,1309
12,129,2013,567,571,772,1041,1367
12,131,2013,615,619,838,1110,1120
12,133,2013,462,465,629,834,886
13,001,2013,484,505,599,746,875
13,003,2013,356,443,599,746,801
13,005,2013,463,466,599,746,801
13,007,2013,504,571,688,952,977
13,009,2013,461,531,674,874,901
13,011,2013,488,509,604,830,997
13,013,2013,676,737,874,1158,1406
13,015,2013,676,737,874,1158,1406
13,017,2013,484,488,648,807,866
13,019,2013,440,443,599,746,1048
13,021,2013,472,568,673,929,1016
13,023,2013,440,443,599,883,907
13,025,2013,509,512,693,863,970
13,027,2013,576,579,720,923,1098
13,029,2013,598,734,870,1161,1376
13,031,2013,422,476,606,877,1066
13,033,2013,549,619,738,1004,1243
13,035,2013,545,548,742,955,992
13,037,2013,440,443,599,746,907
13,039,2013,561,565,764,1061,1218
13,043,2013,440,443,599,746,904
13,045,2013,676,737,874,1158,1406
13,047,2013,484,584,727,989,1114
13,049,2013,445,448,606,842,918
13,051,2013,598,734,870,1161,1376
13,053,2013,530,621,736,1014,1304
13,055,2013,440,443,599,805,1061
13,057,2013,676,737,874,1158,1406
13,059,2013,577,635,776,1052,1185
13,061,2013,471,473,599,746,907
13,063,2013,676,737,874,1158,1406
13,065,2013,440,443,599,864,907
13,067,2013,676,737,874,1158,1406
13,069,2013,447,450,599,872,1053
13,071,2013,443,446,599,883,886
13,073,2013,549,619,738,1004,1243
13,075,2013,484,505,599,883,886
13,077,2013,676,737,874,1158,1406
13,079,2013,472,568,673,929,1016
13,081,2013,452,455,599,746,991
13,083,2013,484,584,727,989,1114
13,085,2013,676,737,874,1158,1406
13,087,2013,484,505,599,775,801
13,089,2013,676,737,874,1158,1406
13,091,2013,484,505,599,883,1061
13,093,2013,484,505,599,883,938
13,095,2013,504,571,688,952,977
13,097,2013,676,737,874,1158,1406
13,099,2013,451,454,599,883,1007
13,101,2013,576,579,720,923,1098
13,103,2013,598,734,870,1161,1376
13,105,2013,484,489,599,883,907
13,107,2013,440,443,599,834,943
13,109,2013,483,486,599,754,801
13,111,2013,440,443,599,753,1061
13,113,2013,676,737,874,1158,1406
13,115,2013,576,580,785,978,1389
13,117,2013,676,737,874,1158,1406
13,119,2013,440,443,599,822,1061
13,121,2013,676,737,874,1158,1406
13,123,2013,511,514,672,837,1190
13,125,2013,484,487,659,821,881
13,127,2013,509,512,693,863,970
13,129,2013,520,523,679,916,1132
13,131,2013,449,452,611,762,904
13,133,2013,440,443,599,835,892
13,135,2013,676,737,874,1158,1406
13,137,2013,484,505,599,883,1061
13,139,2013,625,629,796,1033,1064
13,141,2013,545,548,742,924,992
13,143,2013,440,443,599,842,964
13,145,2013,530,621,736,1014,1304
13,147,2013,440,443,599,844,1061
13,149,2013,676,737,874,1158,1406
13,151,2013,676,737,874,1158,1406
13,153,2013,640,659,813,1043,1246
13,155,2013,445,448,606,755,810
13,157,2013,545,548,742,924,1057
13,159,2013,676,737,874,1158,1406
13,161,2013,484,505,599,816,819
13,163,2013,484,490,599,746,801
13,165,2013,463,466,599,845,927
13,167,2013,440,443,599,746,832
13,169,2013,472,568,673,929,1016
13,171,2013,463,505,599,883,978
13,173,2013,576,579,720,923,1098
13,175,2013,484,505,599,829,832
13,177,2013,504,571,688,952,977
13,179,2013,654,681,850,1200,1491
13,181,2013,440,443,599,883,1061
13,183,2013,538,560,699,956,1238
13,185,2013,576,579,720,923,1098
13,187,2013,565,569,770,1038,1042
13,189,2013,549,619,738,1004,1243
13,191,2013,509,512,693,863,970
13,193,2013,484,505,599,746,980
13,195,2013,577,635,776,1052,1185
13,197,2013,530,621,736,1014,1304
13,199,2013,498,543,644,825,861
13,201,2013,440,443,599,859,883
13,205,2013,479,483,653,813,873
13,207,2013,420,505,599,883,1061
13,209,2013,484,505,599,746,907
13,211,2013,520,543,644,949,1101
13,213,2013,448,451,608,766,1067
13,215,2013,530,621,736,1014,1304
13,217,2013,676,737,874,1158,1406
13,219,2013,577,635,776,1052,1185
13,221,2013,577,635,776,1052,1185
13,223,2013,676,737,874,1158,1406
13,225,2013,383,475,643,876,879
13,227,2013,676,737,874,1158,1406
13,229,2013,447,450,599,746,1061
13,231,2013,676,737,874,1158,1406
13,233,2013,487,491,664,862,971
13,235,2013,440,443,599,883,907
13,237,2013,515,531,638,938,941
13,239,2013,484,505,599,883,907
13,241,2013,425,590,714,920,954
13,243,2013,440,443,599,791,907
13,245,2013,549,619,738,1004,1243
13,247,2013,676,737,874,1158,1406
13,249,2013,440,443,599,835,1061
13,251,2013,440,443,599,796,801
13,253,2013,484,505,599,822,825
13,255,2013,676,737,874,1158,1406
13,257,2013,463,466,630,869,1116
13,259,2013,484,505,599,833,907
13,261,2013,490,502,607,829,832
13,263,2013,463,466,631,786,956
13,265,2013,463,466,599,746,907
13,267,2013,484,505,599,829,842
13,269,2013,356,466,599,863,907
13,271,2013,440,443,599,746,854
13,273,2013,504,571,688,952,977
13,275,2013,482,485,650,907,910
13,277,2013,485,490,630,798,1034
13,279,2013,459,462,599,778,835
13,281,2013,509,513,659,821,946
13,283,2013,463,466,599,746,801
13,285,2013,601,617,744,1016,1020
13,287,2013,443,446,599,746,1061
13,289,2013,472,568,673,929,1016
13,291,2013,484,487,659,855,881
13,293,2013,484,505,599,883,1061
13,295,2013,484,584,727,989,1114
13,297,2013,676,737,874,1158,1406
13,299,2013,399,446,604,752,807
13,301,2013,484,490,599,883,886
13,303,2013,484,505,599,782,1061
13,305,2013,440,443,599,749,801
13,307,2013,463,466,599,746,907
13,309,2013,463,466,599,864,1017
13,311,2013,549,553,748,1028,1133
13,313,2013,472,511,623,800,997
13,315,2013,440,443,599,746,1029
13,317,2013,451,454,599,883,1061
13,319,2013,440,443,599,746,907
13,321,2013,504,571,688,952,977
15,001,2013,680,857,1044,1407,1762
15,003,2013,1276,1392,1833,2701,3100
15,005,2013,871,969,1213,1607,1837
15,007,2013,1235,1245,1685,2293,2716
15,009,2013,905,1018,1315,1812,1819
16,001,2013,431,576,724,1067,1186
16,003,2013,460,463,626,922,1094
16,005,2013,372,469,626,922,1109
16,007,2013,464,467,632,931,1104
16,009,2013,501,528,626,840,1109
16,011,2013,501,523,626,922,926
16,013,2013,694,699,921,1285,1354
16,015,2013,431,576,724,1067,1186
16,017,2013,467,564,669,975,1185
16,019,2013,420,496,671,946,1188
16,021,2013,460,463,626,780,1094
16,023,2013,476,479,626,909,1094
16,025,2013,496,499,633,875,1106
16,027,2013,431,576,724,1067,1186
16,029,2013,490,494,626,876,1094
16,031,2013,372,464,626,922,1109
16,033,2013,490,494,626,922,1094
16,035,2013,501,528,626,862,1094
16,037,2013,493,496,671,922,1173
16,039,2013,470,473,640,915,1134
16,041,2013,473,476,631,908,1108
16,043,2013,514,517,700,872,940
16,045,2013,375,466,631,930,1118
16,047,2013,485,488,626,881,1109
16,049,2013,475,478,626,877,1109
16,051,2013,420,496,671,946,1188
16,053,2013,412,481,626,913,932
16,055,2013,480,572,724,1031,1270
16,057,2013,513,516,661,974,1171
16,059,2013,501,528,626,922,1094
16,061,2013,506,512,626,922,926
16,063,2013,501,528,626,850,1109
16,065,2013,488,491,631,930,1118
16,067,2013,501,528,626,922,985
16,069,2013,402,509,657,850,1164
16,071,2013,501,528,626,900,1068
16,073,2013,431,576,724,1067,1186
16,075,2013,460,463,626,878,1057
16,077,2013,372,469,626,922,1109
16,079,2013,457,510,626,806,890
16,081,2013,573,603,715,962,1266
16,083,2013,459,504,655,860,1117
16,085,2013,484,585,694,1023,1229
16,087,2013,460,463,626,922,1094
17,001,2013,372,463,626,861,1006
17,003,2013,428,532,720,934,1138
17,005,2013,452,511,691,861,923
17,007,2013,466,533,717,978,1111
17,009,2013,372,463,626,780,919
17,011,2013,378,477,635,877,880
17,013,2013,543,643,830,1081,1227
17,015,2013,415,463,626,780,837
17,017,2013,482,486,657,818,927
17,019,2013,514,645,785,1012,1363
17,021,2013,466,469,635,791,1010
17,023,2013,457,509,688,857,919
17,025,2013,415,528,626,780,919
17,027,2013,543,643,830,1081,1227
17,029,2013,479,483,653,962,1012
17,031,2013,717,815,966,1231,1436
17,033,2013,415,528,626,909,912
17,035,2013,415,528,626,848,851
17,037,2013,527,623,807,1145,1334
17,039,2013,415,463,626,820,999
17,041,2013,435,484,655,816,899
17,043,2013,717,815,966,1231,1436
17,045,2013,463,466,626,861,1109
17,047,2013,415,503,626,780,919
17,049,2013,460,463,626,922,1076
17,051,2013,474,511,626,780,948
17,053,2013,514,645,785,1012,1363
17,055,2013,372,463,626,780,1043
17,057,2013,483,487,626,801,1056
17,059,2013,415,528,626,922,926
17,061,2013,415,528,626,780,1109
17,063,2013,546,678,917,1342,1346
17,065,2013,415,528,626,780,919
17,067,2013,372,502,626,780,837
17,069,2013,415,463,626,780,919
17,071,2013,415,517,626,781,837
17,073,2013,448,555,711,959,1009
17,075,2013,475,478,642,887,1023
17,077,2013,412,496,671,888,996
17,079,2013,415,528,626,922,1059
17,081,2013,477,497,626,844,1088
17,083,2013,543,643,830,1081,1227
17,085,2013,415,528,626,831,837
17,087,2013,415,528,626,780,974
17,089,2013,717,815,966,1231,1436
17,091,2013,458,581,767,1079,1302
17,093,2013,728,918,1223,1802,1885
17,095,2013,372,463,626,780,1109
17,097,2013,717,815,966,1231,1436
17,099,2013,433,537,727,994,997
17,101,2013,506,528,626,922,926
17,103,2013,485,488,626,887,890
17,105,2013,454,484,644,871,874
17,107,2013,415,463,626,871,874
17,109,2013,424,527,713,894,1072
17,111,2013,717,815,966,1231,1436
17,113,2013,509,552,726,1022,1234
17,115,2013,381,486,634,882,967
17,117,2013,409,474,626,910,995
17,119,2013,543,643,830,1081,1227
17,121,2013,415,477,626,891,894
17,123,2013,421,552,708,915,1099
17,125,2013,415,463,626,780,1023
17,127,2013,415,463,626,780,1109
17,129,2013,442,546,695,909,958
17,131,2013,448,555,711,959,1009
17,133,2013,543,643,830,1081,1227
17,135,2013,415,528,626,780,1035
17,137,2013,374,464,628,782,839
17,139,2013,415,528,626,878,914
17,141,2013,465,517,670,954,1121
17,143,2013,421,552,708,915,1099
17,145,2013,460,463,626,787,1057
17,147,2013,514,645,785,1012,1363
17,149,2013,459,528,626,820,1094
17,151,2013,415,528,626,922,926
17,153,2013,415,528,626,780,837
17,155,2013,415,528,626,780,837
17,157,2013,415,466,626,844,957
17,159,2013,415,463,626,893,897
17,161,2013,448,555,711,959,1009
17,163,2013,543,643,830,1081,1227
17,165,2013,460,463,626,901,1035
17,167,2013,442,546,695,909,958
17,169,2013,415,528,626,922,926
17,171,2013,415,476,626,868,1038
17,173,2013,419,466,631,786,935
17,175,2013,421,552,708,915,1099
17,177,2013,421,469,635,791,978
17,179,2013,421,552,708,915,1099
17,181,2013,415,463,626,827,837
17,183,2013,460,503,629,798,841
17,185,2013,415,463,626,780,892
17,187,2013,447,504,673,986,989
17,189,2013,415,470,626,809,919
17,191,2013,415,528,626,849,919
17,193,2013,413,528,626,784,857
17,195,2013,482,519,664,827,918
17,197,2013,717,815,966,1231,1436
17,199,2013,496,499,675,953,1196
17,201,2013,466,533,717,978,1111
17,203,2013,421,552,708,915,1099
18,001,2013,404,489,619,820,1007
18,003,2013,461,506,646,831,942
18,005,2013,536,587,730,960,990
18,007,2013,519,594,749,980,1232
18,009,2013,404,458,619,771,1094
18,011,2013,499,615,765,1020,1190
18,013,2013,499,615,765,1020,1190
18,015,2013,500,522,619,885,888
18,017,2013,404,458,619,771,1094
18,019,2013,503,588,731,1012,1144
18,021,2013,412,511,692,862,1011
18,023,2013,400,497,672,857,965
18,025,2013,404,458,619,771,879
18,027,2013,404,458,619,889,892
18,029,2013,445,557,740,1025,1129
18,031,2013,381,473,640,809,855
18,033,2013,394,476,619,881,1037
18,035,2013,442,493,635,833,1125
18,037,2013,404,466,619,912,923
18,039,2013,446,553,721,934,1098
18,041,2013,432,467,625,800,835
18,043,2013,503,588,731,1012,1144
18,045,2013,404,522,619,875,879
18,047,2013,445,557,740,1025,1129
18,049,2013,427,523,654,815,874
18,051,2013,469,492,650,870,874
18,053,2013,385,459,619,818,898
18,055,2013,368,458,619,771,931
18,057,2013,499,615,765,1020,1190
18,059,2013,499,615,765,1020,1190
18,061,2013,503,588,731,1012,1144
18,063,2013,499,615,765,1020,1190
18,065,2013,469,473,634,807,874
18,067,2013,466,483,654,876,957
18,069,2013,391,473,630,808,842
18,071,2013,423,526,711,948,1095
18,073,2013,512,516,698,869,933
18,075,2013,404,477,619,861,908
18,077,2013,372,485,626,855,892
18,079,2013,384,483,646,834,925
18,081,2013,499,615,765,1020,1190
18,083,2013,462,468,619,773,872
18,085,2013,425,486,651,842,962
18,087,2013,411,511,691,861,946
